nombre_embalse	fecha	afluente
INVERNADA	2018-01-14	31,04243
LAJA	2018-01-14	26,34076
MELADO	2018-01-14	21,82
PANGUE	2018-01-14	10,7729512638496
PEHUENCHE	2018-01-14	62,4751421812449
POLCURA	2018-01-14	28,43526
RALCO	2018-01-14	111,0
RAPEL	2018-01-14	30,625
ANGOSTURA	2018-01-15	52,3676078837968
CHAPO	2018-01-15	7,9
COLBUN	2018-01-15	87,462480214943
INVERNADA	2018-01-15	28,66725
LAJA	2018-01-15	37,06004
MELADO	2018-01-15	21,05
PANGUE	2018-01-15	23,3042701332943
PEHUENCHE	2018-01-15	55,9629594521518
POLCURA	2018-01-15	27,88787
RALCO	2018-01-15	120,0
RAPEL	2018-01-15	32,70833
ANGOSTURA	2018-01-16	29,1513426560496
CHAPO	2018-01-16	12,54
COLBUN	2018-01-16	86,1369996412919
INVERNADA	2018-01-16	30,18489
LAJA	2018-01-16	17,21879
MELADO	2018-01-16	20,16
PANGUE	2018-01-16	11,5215196834444
PEHUENCHE	2018-01-16	43,998733193464
POLCURA	2018-01-16	29,37409
RALCO	2018-01-16	117,0
RAPEL	2018-01-16	21,80556
ANGOSTURA	2018-01-17	31,4151028796194
CHAPO	2018-01-17	8,14
COLBUN	2018-01-17	101,391590066522
INVERNADA	2018-01-17	29,93726
LAJA	2018-01-17	36,39229
MELADO	2018-01-17	19,13
PANGUE	2018-01-17	21,8590667786569
PEHUENCHE	2018-01-17	63,8194400391608
POLCURA	2018-01-17	28,68209
RALCO	2018-01-17	111,0
RAPEL	2018-01-17	17,71833
ANGOSTURA	2018-01-18	28,6067805370881
CHAPO	2018-01-18	13,49
COLBUN	2018-01-18	85,2481116880392
INVERNADA	2018-01-18	27,25378
LAJA	2018-01-18	27,80983
MELADO	2018-01-18	18,1
PANGUE	2018-01-18	15,7570543798038
PEHUENCHE	2018-01-18	40,1947293802384
POLCURA	2018-01-18	26,6183
RALCO	2018-01-18	106,0
RAPEL	2018-01-18	0,02
ANGOSTURA	2018-01-19	44,9094818539561
CHAPO	2018-01-19	9,41
COLBUN	2018-01-19	83,1441412019186
INVERNADA	2018-01-19	28,46452
LAJA	2018-01-19	37,63602
MELADO	2018-01-19	17,89
PANGUE	2018-01-19	22,1090585318246
PEHUENCHE	2018-01-19	38,7531273715129
POLCURA	2018-01-19	27,65629
RALCO	2018-01-19	113,0
RAPEL	2018-01-19	7,232222
ANGOSTURA	2018-01-20	42,6027672194766
CHAPO	2018-01-20	3,93
COLBUN	2018-01-20	94,878292798317
INVERNADA	2018-01-20	28,87908
LAJA	2018-01-20	35,46618
MELADO	2018-01-20	18,35
PANGUE	2018-01-20	7,33528477325237
PEHUENCHE	2018-01-20	58,2993198160325
POLCURA	2018-01-20	29,24608
RALCO	2018-01-20	103,0
RAPEL	2018-01-20	9,513889
ANGOSTURA	2018-01-21	33,8356815271933
CHAPO	2018-01-21	11,45
INVERNADA	2018-01-21	32,62015
LAJA	2018-01-21	26,44418
MELADO	2018-01-21	18,25
PANGUE	2018-01-21	1,27083573652419
PEHUENCHE	2018-01-21	78,358199534496
POLCURA	2018-01-21	31,06945
RALCO	2018-01-21	120,0
RAPEL	2018-01-21	0,01
ANGOSTURA	2018-01-22	29,0907709151971
CHAPO	2018-01-22	7,09
COLBUN	2018-01-22	97,6305083200357
INVERNADA	2018-01-22	24,2042
LAJA	2018-01-22	18,64999
MELADO	2018-01-22	14,05
PANGUE	2018-01-22	18,3520413770653
PEHUENCHE	2018-01-22	49,2157616675791
POLCURA	2018-01-22	25,64641
RALCO	2018-01-22	111,0
RAPEL	2018-01-22	13,81944
ANGOSTURA	2018-01-23	33,9830434943638
CHAPO	2018-01-23	3,0
COLBUN	2018-01-23	68,6686919833495
INVERNADA	2018-01-23	29,14003
LAJA	2018-01-23	27,03276
MELADO	2018-01-23	8,74
PANGUE	2018-01-23	24,6723009792274
PEHUENCHE	2018-01-23	31,5594057402411
POLCURA	2018-01-23	26,52335
RALCO	2018-01-23	101,0
RAPEL	2018-01-23	20,41667
ANGOSTURA	2018-01-24	54,1816263979853
CHAPO	2018-01-24	3,0
COLBUN	2018-01-24	95,5125657064908
INVERNADA	2018-01-24	27,52051
LAJA	2018-01-24	34,97688
MELADO	2018-01-24	8,47
PANGUE	2018-01-24	8,70849340335516
PEHUENCHE	2018-01-24	56,6535624613084
POLCURA	2018-01-24	25,2667
RALCO	2018-01-24	99,0
RAPEL	2018-01-24	10,20833
ANGOSTURA	2018-01-25	23,9682774562725
CHAPO	2018-01-25	4,1
COLBUN	2018-01-25	65,6799862121509
INVERNADA	2018-01-25	31,62782
LAJA	2018-01-25	10,70384
MELADO	2018-01-25	10,17
PANGUE	2018-01-25	10,832205617599
PEHUENCHE	2018-01-25	30,7515392264515
POLCURA	2018-01-25	25,24361
RALCO	2018-01-25	103,0
RAPEL	2018-01-25	9,305555
ANGOSTURA	2018-01-26	36,7982559977733
CHAPO	2018-01-26	9,7
COLBUN	2018-01-26	70,2981624958766
INVERNADA	2018-01-26	25,24363
LAJA	2018-01-26	18,82797
MELADO	2018-01-26	7,97
PANGUE	2018-01-26	14,3712506218372
PEHUENCHE	2018-01-26	24,6729648160525
POLCURA	2018-01-26	24,8741
RALCO	2018-01-26	96,0
RAPEL	2018-01-26	10,20833
ANGOSTURA	2018-01-27	25,3242566291868
CHAPO	2018-01-27	4,5
COLBUN	2018-01-27	113,542078276187
INVERNADA	2018-01-27	28,896
LAJA	2018-01-27	27,48483
MELADO	2018-01-27	7,44
PANGUE	2018-01-27	8,36519733777612
PEHUENCHE	2018-01-27	74,4554754035047
POLCURA	2018-01-27	24,80099
RALCO	2018-01-27	95,0
RAPEL	2018-01-27	6,944444
ANGOSTURA	2018-01-28	38,6417089392166
CHAPO	2018-01-28	7,3
COLBUN	2018-01-28	94,6030524372195
INVERNADA	2018-01-28	23,12554
LAJA	2018-01-28	26,50084
MELADO	2018-01-28	7,3
PANGUE	2018-01-28	0,858525069878993
PEHUENCHE	2018-01-28	52,3777106581967
POLCURA	2018-01-28	23,95608
RALCO	2018-01-28	88,0
RAPEL	2018-01-28	10,20833
ANGOSTURA	2018-01-29	28,8266880402336
CHAPO	2018-01-29	6,7
COLBUN	2018-01-29	70,970933392968
INVERNADA	2018-01-29	22,02261
LAJA	2018-01-29	19,49871
MELADO	2018-01-29	6,59
PANGUE	2018-01-29	5,16298802600858
PEHUENCHE	2018-01-29	32,3679504772913
POLCURA	2018-01-29	24,26295
RALCO	2018-01-29	90,0
RAPEL	2018-01-29	0,01
ANGOSTURA	2018-01-30	42,6702960569721
CHAPO	2018-01-30	7,4
COLBUN	2018-01-30	72,5343109523532
INVERNADA	2018-01-30	23,42444
LAJA	2018-01-30	19,52299
MELADO	2018-01-30	6,22
PANGUE	2018-01-30	-1,89702996171241
PEHUENCHE	2018-01-30	32,4246541692371
POLCURA	2018-01-30	25,66159
RALCO	2018-01-30	94,0
RAPEL	2018-01-30	1,111111
ANGOSTURA	2018-01-31	25,7018138923781
CHAPO	2018-01-31	5,8
COLBUN	2018-01-31	73,1767477080382
INVERNADA	2018-01-31	23,63258
LAJA	2018-01-31	12,38015
MELADO	2018-01-31	6,08
PANGUE	2018-01-31	8,28288156413859
PEHUENCHE	2018-01-31	36,9003129723322
POLCURA	2018-01-31	24,41201
RALCO	2018-01-31	94,0
RAPEL	2018-01-31	0,01
ANGOSTURA	2018-02-01	29,861801213649
CHAPO	2018-02-01	9,6
COLBUN	2018-02-01	74,8653162059184
INVERNADA	2018-02-01	23,38278
LAJA	2018-02-01	27,62242
MELADO	2018-02-01	6,03
PANGUE	2018-02-01	2,10616576289047
PEHUENCHE	2018-02-01	31,1549240218019
POLCURA	2018-02-01	23,75063
RALCO	2018-02-01	88,0
RAPEL	2018-02-01	0,01
ANGOSTURA	2018-02-02	27,4736448317891
CHAPO	2018-02-02	9,0
COLBUN	2018-02-02	30,660059919331
INVERNADA	2018-02-02	23,31637
LAJA	2018-02-02	19,5882
MELADO	2018-02-02	6,2
PANGUE	2018-02-02	5,60583963371707
PEHUENCHE	2018-02-02	1,24690090570097
POLCURA	2018-02-02	24,17744
RALCO	2018-02-02	92,0
RAPEL	2018-02-02	0,01
ANGOSTURA	2018-02-03	45,7903288351777
CHAPO	2018-02-03	9,1
COLBUN	2018-02-03	96,3329632285627
INVERNADA	2018-02-03	25,02017
LAJA	2018-02-03	19,65764
MELADO	2018-02-03	6,07
PANGUE	2018-02-03	1,73378565081822
PEHUENCHE	2018-02-03	52,6819462394589
POLCURA	2018-02-03	25,26603
RALCO	2018-02-03	93,0
RAPEL	2018-02-03	9,166667
ANGOSTURA	2018-02-04	1,84955460875123
CHAPO	2018-02-04	4,3
COLBUN	2018-02-04	96,4422183728212
INVERNADA	2018-02-04	0,0
LAJA	2018-02-04	0,0
MELADO	2018-02-04	5,57
PANGUE	2018-02-04	5,81593646672221
PEHUENCHE	2018-02-04	54,3479175993508
POLCURA	2018-02-04	0,0
RALCO	2018-02-04	86,0
RAPEL	2018-02-04	0,01
ANGOSTURA	2018-02-05	42,0906194827367
CHAPO	2018-02-05	3,4
COLBUN	2018-02-05	47,9413995116342
INVERNADA	2018-02-05	0,0
LAJA	2018-02-05	0,0
MELADO	2018-02-05	5,41
PANGUE	2018-02-05	13,7565575741922
PEHUENCHE	2018-02-05	20,9083098140772
POLCURA	2018-02-05	0,0
RALCO	2018-02-05	86,0
RAPEL	2018-02-05	0,01
ANGOSTURA	2018-02-06	45,1907039411466
CHAPO	2018-02-06	11,3
COLBUN	2018-02-06	75,900876538599
INVERNADA	2018-02-06	24,03754
LAJA	2018-02-06	4,82091
MELADO	2018-02-06	5,2
PANGUE	2018-02-06	-1,32414192298044
PEHUENCHE	2018-02-06	38,2291468533359
POLCURA	2018-02-06	23,08816
RALCO	2018-02-06	79,0
RAPEL	2018-02-06	40,83333
ANGOSTURA	2018-02-07	26,0431094647601
CHAPO	2018-02-07	8,8
COLBUN	2018-02-07	64,2431726502437
INVERNADA	2018-02-07	22,63893
LAJA	2018-02-07	12,69897
MELADO	2018-02-07	2,78
PANGUE	2018-02-07	1,72748539567191
PEHUENCHE	2018-02-07	29,23107456312
POLCURA	2018-02-07	22,08205
RALCO	2018-02-07	77,0
RAPEL	2018-02-07	70,97222
ANGOSTURA	2018-02-08	24,6048312364709
CHAPO	2018-02-08	8,7
COLBUN	2018-02-08	52,4054852750455
INVERNADA	2018-02-08	20,41364
LAJA	2018-02-08	20,83033
MELADO	2018-02-08	1,48
PANGUE	2018-02-08	2,9997235365778
PEHUENCHE	2018-02-08	25,0323747588301
POLCURA	2018-02-08	21,63236
RALCO	2018-02-08	74,0
RAPEL	2018-02-08	51,73611
ANGOSTURA	2018-02-09	16,0040349008271
CHAPO	2018-02-09	22,2
COLBUN	2018-02-09	56,8464689188241
INVERNADA	2018-02-09	26,97727
LAJA	2018-02-09	13,18773
MELADO	2018-02-09	1,41
PANGUE	2018-02-09	0,858029598866295
PEHUENCHE	2018-02-09	16,9371161795658
POLCURA	2018-02-09	21,37266
RALCO	2018-02-09	72,0
RAPEL	2018-02-09	43,68056
ANGOSTURA	2018-02-10	5,11034916062262
CHAPO	2018-02-10	13,0
COLBUN	2018-02-10	54,2020929300253
INVERNADA	2018-02-10	20,42035
LAJA	2018-02-10	28,99224
MELADO	2018-02-10	1,16
PANGUE	2018-02-10	1,73277174989627
PEHUENCHE	2018-02-10	24,3681233255493
POLCURA	2018-02-10	20,60117
RALCO	2018-02-10	77,0
RAPEL	2018-02-10	10,90278
ANGOSTURA	2018-02-11	19,3742810952803
CHAPO	2018-02-11	6,7
COLBUN	2018-02-11	62,9385942046543
INVERNADA	2018-02-11	19,24936
LAJA	2018-02-11	13,80261
MELADO	2018-02-11	1,02
PANGUE	2018-02-11	3,00022006354114
PEHUENCHE	2018-02-11	29,059683082136
POLCURA	2018-02-11	18,18966
RALCO	2018-02-11	66,0
RAPEL	2018-02-11	32,70833
ANGOSTURA	2018-02-12	20,4648875808844
CHAPO	2018-02-12	13,6
COLBUN	2018-02-12	52,1260184068339
INVERNADA	2018-02-12	21,2824
LAJA	2018-02-12	21,20136
MELADO	2018-02-12	0,96
PANGUE	2018-02-12	3,67071888853395
PEHUENCHE	2018-02-12	11,962499891877
POLCURA	2018-02-12	19,72992
RALCO	2018-02-12	75,0
RAPEL	2018-02-12	9,305555
ANGOSTURA	2018-02-13	22,248278293798
CHAPO	2018-02-13	1,42
COLBUN	2018-02-13	47,2914317508662
INVERNADA	2018-02-13	20,31103
LAJA	2018-02-13	4,762207
MELADO	2018-02-13	0,92
PANGUE	2018-02-13	5,7105348639448
PEHUENCHE	2018-02-13	15,2466538109565
POLCURA	2018-02-13	20,14196
RALCO	2018-02-13	70,0
RAPEL	2018-02-13	11,38889
ANGOSTURA	2018-02-14	12,2118552803201
CHAPO	2018-02-14	4,72
COLBUN	2018-02-14	68,5134985810036
INVERNADA	2018-02-14	20,93864
LAJA	2018-02-14	20,72921
MELADO	2018-02-14	0,8
PANGUE	2018-02-14	8,97600947639923
PEHUENCHE	2018-02-14	20,9816366352843
POLCURA	2018-02-14	21,21397
RALCO	2018-02-14	67,0
RAPEL	2018-02-14	8,819444
ANGOSTURA	2018-02-15	18,9265635141645
CHAPO	2018-02-15	4,89
COLBUN	2018-02-15	53,0958893483189
INVERNADA	2018-02-15	22,14363
LAJA	2018-02-15	20,36706
MELADO	2018-02-15	0,77
PANGUE	2018-02-15	6,56257902862698
PEHUENCHE	2018-02-15	15,9704173895362
POLCURA	2018-02-15	20,20243
RALCO	2018-02-15	69,0
RAPEL	2018-02-15	8,819444
ANGOSTURA	2018-02-16	18,5165169069354
CHAPO	2018-02-16	5,0
COLBUN	2018-02-16	19,6749263770839
INVERNADA	2018-02-16	22,78464
LAJA	2018-02-16	19,9431
MELADO	2018-02-16	0,71
PANGUE	2018-02-16	5,43529062626654
PEHUENCHE	2018-02-16	-11,2723041360264
POLCURA	2018-02-16	20,04087
RALCO	2018-02-16	66,0
RAPEL	2018-02-16	11,73611
ANGOSTURA	2018-02-17	12,4185740712651
CHAPO	2018-02-17	8,32
COLBUN	2018-02-17	80,795774027027
INVERNADA	2018-02-17	20,04763
LAJA	2018-02-17	4,683778
MELADO	2018-02-17	0,62
PANGUE	2018-02-17	1,07222200661786
PEHUENCHE	2018-02-17	49,2245662354524
POLCURA	2018-02-17	19,38285
RALCO	2018-02-17	70,0
RAPEL	2018-02-17	10,20833
ANGOSTURA	2018-02-18	8,92971780311622
CHAPO	2018-02-18	12,11
COLBUN	2018-02-18	69,403637346385
INVERNADA	2018-02-18	18,43963
LAJA	2018-02-18	20,39519
MELADO	2018-02-18	0,6
PANGUE	2018-02-18	8,79132129858031
PEHUENCHE	2018-02-18	34,594982949299
POLCURA	2018-02-18	19,60483
RALCO	2018-02-18	66,0
RAPEL	2018-02-18	10,20833
ANGOSTURA	2018-02-19	16,559770314474
CHAPO	2018-02-19	13,7
COLBUN	2018-02-19	31,9237413694618
INVERNADA	2018-02-19	19,09385
LAJA	2018-02-19	28,42756
MELADO	2018-02-19	0,59
PANGUE	2018-02-19	11,0706389621845
PEHUENCHE	2018-02-19	5,37464377103752
POLCURA	2018-02-19	19,44147
RALCO	2018-02-19	69,0
RAPEL	2018-02-19	49,23611
ANGOSTURA	2018-02-20	10,6854985828562
CHAPO	2018-02-20	0,0
COLBUN	2018-02-20	38,4122523341097
INVERNADA	2018-02-20	22,13068
LAJA	2018-02-20	28,48394
MELADO	2018-02-20	0,76
PANGUE	2018-02-20	16,8104223332644
PEHUENCHE	2018-02-20	-0,480966120411427
POLCURA	2018-02-20	22,82455
RALCO	2018-02-20	97,0
RAPEL	2018-02-20	31,74611
ANGOSTURA	2018-02-21	23,7696661056987
CHAPO	2018-02-21	20,2
COLBUN	2018-02-21	71,7426354400592
INVERNADA	2018-02-21	22,23186
LAJA	2018-02-21	24,25476
MELADO	2018-02-21	0,75
PANGUE	2018-02-21	13,0681324899297
PEHUENCHE	2018-02-21	42,1083183354541
POLCURA	2018-02-21	20,34585
RALCO	2018-02-21	82,0
RAPEL	2018-02-21	12,56944
ANGOSTURA	2018-02-22	9,0640789443772
CHAPO	2018-02-22	16,5
COLBUN	2018-02-22	55,3577395170117
INVERNADA	2018-02-22	17,95313
LAJA	2018-02-22	16,54069
MELADO	2018-02-22	0,54
PANGUE	2018-02-22	15,3373214521146
PEHUENCHE	2018-02-22	22,8885970482628
POLCURA	2018-02-22	20,43892
RALCO	2018-02-22	69,0
RAPEL	2018-02-22	1,458333
ANGOSTURA	2018-02-23	14,2797656540398
CHAPO	2018-02-23	5,4
COLBUN	2018-02-23	40,1723261038563
INVERNADA	2018-02-23	22,23408
LAJA	2018-02-23	23,16814
MELADO	2018-02-23	0,49
PANGUE	2018-02-23	9,89514879394356
PEHUENCHE	2018-02-23	24,5995660208748
POLCURA	2018-02-23	21,28199
RALCO	2018-02-23	89,0
RAPEL	2018-02-23	2,430556
ANGOSTURA	2018-02-24	25,5108078526778
CHAPO	2018-02-24	4,54
COLBUN	2018-02-24	77,2244410314253
INVERNADA	2018-02-24	21,9191
LAJA	2018-02-24	7,998036
MELADO	2018-02-24	0,45
PANGUE	2018-02-24	13,9388552987973
PEHUENCHE	2018-02-24	43,7171716978088
POLCURA	2018-02-24	20,59682
RALCO	2018-02-24	82,0
RAPEL	2018-02-24	9,791667
ANGOSTURA	2018-02-25	8,73886751567098
CHAPO	2018-02-25	8,3
COLBUN	2018-02-25	75,4680416543316
INVERNADA	2018-02-25	20,70814
LAJA	2018-02-25	23,39852
MELADO	2018-02-25	0,14
PANGUE	2018-02-25	8,78645349338946
PEHUENCHE	2018-02-25	44,3743802989344
POLCURA	2018-02-25	19,67165
RALCO	2018-02-25	70,0
RAPEL	2018-02-25	9,791667
ANGOSTURA	2018-02-26	-3,16135170934578
CHAPO	2018-02-26	3,0
COLBUN	2018-02-26	39,1770160214879
INVERNADA	2018-02-26	18,76555
LAJA	2018-02-26	9,117063
MELADO	2018-02-26	0,14
PANGUE	2018-02-26	15,1915377135762
PEHUENCHE	2018-02-26	8,99898827097863
POLCURA	2018-02-26	19,86647
RALCO	2018-02-26	71,0
RAPEL	2018-02-26	9,166667
ANGOSTURA	2018-02-27	22,5463010659593
CHAPO	2018-02-27	0,1
COLBUN	2018-02-27	48,4574810541971
INVERNADA	2018-02-27	19,83696
LAJA	2018-02-27	23,91317
MELADO	2018-02-27	0,16
PANGUE	2018-02-27	16,1068254153734
PEHUENCHE	2018-02-27	11,5358431684449
POLCURA	2018-02-27	19,40129
RALCO	2018-02-27	74,0
RAPEL	2018-02-27	7,222222
ANGOSTURA	2018-02-28	18,1966996550208
CHAPO	2018-02-28	2,4
COLBUN	2018-02-28	67,3452966521733
INVERNADA	2018-02-28	19,6356
LAJA	2018-02-28	24,59617
MELADO	2018-02-28	0,19
PANGUE	2018-02-28	14,6249302558307
PEHUENCHE	2018-02-28	38,6455867205658
POLCURA	2018-02-28	18,89256
RALCO	2018-02-28	71,0
RAPEL	2018-02-28	14,51389
ANGOSTURA	2018-03-01	5,56346127168069
CHAPO	2018-03-01	3,7
COLBUN	2018-03-01	57,0046078655676
INVERNADA	2018-03-01	21,97664
LAJA	2018-03-01	9,065556
MELADO	2018-03-01	0,21
PANGUE	2018-03-01	5,99541781340007
PEHUENCHE	2018-03-01	27,7744701369372
POLCURA	2018-03-01	19,11737
RALCO	2018-03-01	68,0
RAPEL	2018-03-01	4,930556
ANGOSTURA	2018-03-02	20,2576624055793
CHAPO	2018-03-02	2,7
COLBUN	2018-03-02	56,8974025276103
INVERNADA	2018-03-02	22,27965
LAJA	2018-03-02	24,81912
MELADO	2018-03-02	0,2
PANGUE	2018-03-02	10,6900941277253
PEHUENCHE	2018-03-02	39,1368441713769
POLCURA	2018-03-02	18,58218
RALCO	2018-03-02	64,0
RAPEL	2018-03-02	17,36111
ANGOSTURA	2018-03-03	21,0663543644048
CHAPO	2018-03-03	2,1
COLBUN	2018-03-03	78,6206981791356
INVERNADA	2018-03-03	22,9773
LAJA	2018-03-03	8,661666
MELADO	2018-03-03	0,16
PANGUE	2018-03-03	3,77879037607123
PEHUENCHE	2018-03-03	47,7659773868905
POLCURA	2018-03-03	17,97698
RALCO	2018-03-03	59,0
RAPEL	2018-03-03	9,305555
ANGOSTURA	2018-03-04	40,2947809500347
CHAPO	2018-03-04	14,0
COLBUN	2018-03-04	83,6742626868104
INVERNADA	2018-03-04	20,6313
LAJA	2018-03-04	24,65259
MELADO	2018-03-04	0,15
PANGUE	2018-03-04	-1,20828072033844
PEHUENCHE	2018-03-04	53,3269842096468
POLCURA	2018-03-04	18,13177
RALCO	2018-03-04	60,0
RAPEL	2018-03-04	9,305555
ANGOSTURA	2018-03-05	8,47894222564521
CHAPO	2018-03-05	7,9
COLBUN	2018-03-05	34,0167290136768
INVERNADA	2018-03-05	22,31306
LAJA	2018-03-05	11,0334
MELADO	2018-03-05	0,15
PANGUE	2018-03-05	7,58124951533892
PEHUENCHE	2018-03-05	16,820536090845
POLCURA	2018-03-05	17,43657
RALCO	2018-03-05	59,0
RAPEL	2018-03-05	17,77778
ANGOSTURA	2018-03-06	25,5217890535744
CHAPO	2018-03-06	9,4
COLBUN	2018-03-06	40,568256511299
INVERNADA	2018-03-06	21,62263
LAJA	2018-03-06	12,04963
MELADO	2018-03-06	0,15
PANGUE	2018-03-06	5,30288218037529
PEHUENCHE	2018-03-06	17,7208912987016
POLCURA	2018-03-06	17,9649
RALCO	2018-03-06	65,0
RAPEL	2018-03-06	9,037778
ANGOSTURA	2018-03-07	20,9407992320231
CHAPO	2018-03-07	0,3
COLBUN	2018-03-07	58,1359490343358
INVERNADA	2018-03-07	19,31136
LAJA	2018-03-07	18,11045
MELADO	2018-03-07	0,15
PANGUE	2018-03-07	-2,01680920654501
PEHUENCHE	2018-03-07	32,5809233917332
POLCURA	2018-03-07	18,84323
RALCO	2018-03-07	59,0
RAPEL	2018-03-07	15,0
ANGOSTURA	2018-03-08	15,0314897828435
CHAPO	2018-03-08	34,2
COLBUN	2018-03-08	59,174211533515
INVERNADA	2018-03-08	24,04057
LAJA	2018-03-08	12,55807
MELADO	2018-03-08	0,13
