nombre_embalse	fecha	afluente
POLCURA	2023-01-22	17,87054
RALCO	2023-01-22	66,0
RAPEL	2023-01-22	17,99611
ANGOSTURA	2023-01-23	33,3619513701564
CHAPO	2023-01-23	9,35
COLBUN	2023-01-23	67,2226347867362
INVERNADA	2023-01-23	15,38301
LAJA	2023-01-23	16,55609
MELADO	2023-01-23	0,74
PANGUE	2023-01-23	3,09775217439898
PEHUENCHE	2023-01-23	52,4324243057989
POLCURA	2023-01-23	17,51746
RALCO	2023-01-23	66,0
RAPEL	2023-01-23	0,02
ANGOSTURA	2023-01-24	44,1157617604711
CHAPO	2023-01-24	15,98
COLBUN	2023-01-24	62,4977748075382
INVERNADA	2023-01-24	16,95887
LAJA	2023-01-24	32,8312
MELADO	2023-01-24	0,74
PANGUE	2023-01-24	4,73468704893424
PEHUENCHE	2023-01-24	53,1197118373716
POLCURA	2023-01-24	18,37258
RALCO	2023-01-24	71,0
RAPEL	2023-01-24	0,02
ANGOSTURA	2023-01-25	41,7838829978497
CHAPO	2023-01-25	1,93
COLBUN	2023-01-25	55,4014313481485
INVERNADA	2023-01-25	17,34346
LAJA	2023-01-25	16,97884
MELADO	2023-01-25	0,74
PANGUE	2023-01-25	4,38723630209941
PEHUENCHE	2023-01-25	44,9656346844997
POLCURA	2023-01-25	17,89769
RALCO	2023-01-25	65,0
RAPEL	2023-01-25	0,02
ANGOSTURA	2023-01-26	23,0913951089631
CHAPO	2023-01-26	3,74
COLBUN	2023-01-26	48,9949130816713
INVERNADA	2023-01-26	16,33083
LAJA	2023-01-26	12,41915
MELADO	2023-01-26	0,74
PANGUE	2023-01-26	4,08478305311701
PEHUENCHE	2023-01-26	40,4937598769293
POLCURA	2023-01-26	16,83816
RALCO	2023-01-26	64,0
RAPEL	2023-01-26	0,02
ANGOSTURA	2023-01-27	31,5208293209418
CHAPO	2023-01-27	6,17
COLBUN	2023-01-27	52,1739426832858
INVERNADA	2023-01-27	16,23094
LAJA	2023-01-27	28,70981
MELADO	2023-01-27	0,74
PANGUE	2023-01-27	1,87833057051258
PEHUENCHE	2023-01-27	39,6320402996035
POLCURA	2023-01-27	16,48683
RALCO	2023-01-27	62,0
RAPEL	2023-01-27	0,01
ANGOSTURA	2023-01-28	33,5602061715838
CHAPO	2023-01-28	7,08
COLBUN	2023-01-28	59,5633500223435
INVERNADA	2023-01-28	16,63069
LAJA	2023-01-28	0,0
MELADO	2023-01-28	0,66
PANGUE	2023-01-28	2,17568051650348
PEHUENCHE	2023-01-28	49,6744952579364
POLCURA	2023-01-28	15,87906
RALCO	2023-01-28	61,0
RAPEL	2023-01-28	0,01
ANGOSTURA	2023-01-29	34,2566729559819
CHAPO	2023-01-29	3,85
COLBUN	2023-01-29	71,9684155203748
INVERNADA	2023-01-29	17,90611
LAJA	2023-01-29	28,63021
MELADO	2023-01-29	0,66
PANGUE	2023-01-29	2,21795421949561
PEHUENCHE	2023-01-29	59,7112770517163
POLCURA	2023-01-29	16,59128
RALCO	2023-01-29	62,0
RAPEL	2023-01-29	0,02
ANGOSTURA	2023-01-30	38,1215496855971
CHAPO	2023-01-30	6,3
INVERNADA	2023-01-30	16,23162
LAJA	2023-01-30	12,75576
MELADO	2023-01-30	0,74
PANGUE	2023-01-30	4,35392500298592
PEHUENCHE	2023-01-30	29,7500471533866
POLCURA	2023-01-30	16,1199
RALCO	2023-01-30	63,0
RAPEL	2023-01-30	0,02
ANGOSTURA	2023-01-31	44,1416035076508
CHAPO	2023-01-31	2,57
COLBUN	2023-01-31	51,0349418422983
INVERNADA	2023-01-31	16,2538
LAJA	2023-01-31	36,90957
MELADO	2023-01-31	0,7
PANGUE	2023-01-31	4,65706662311399
PEHUENCHE	2023-01-31	49,4028803993508
POLCURA	2023-01-31	16,10672
RALCO	2023-01-31	61,0
RAPEL	2023-01-31	0,02
ANGOSTURA	2023-02-01	33,1022683123581
CHAPO	2023-02-01	9,58
COLBUN	2023-02-01	66,7093672143143
INVERNADA	2023-02-01	17,02984
LAJA	2023-02-01	0,0
MELADO	2023-02-01	0,7
PANGUE	2023-02-01	4,89788158506865
PEHUENCHE	2023-02-01	50,2560960427606
POLCURA	2023-02-01	15,8171
RALCO	2023-02-01	55,0
RAPEL	2023-02-01	0,02
ANGOSTURA	2023-02-02	19,822639870107
CHAPO	2023-02-02	4,67
COLBUN	2023-02-02	66,1933425467941
INVERNADA	2023-02-02	16,49093
LAJA	2023-02-02	20,96893
MELADO	2023-02-02	0,7
PANGUE	2023-02-02	2,67151057984006
PEHUENCHE	2023-02-02	41,9843283796201
POLCURA	2023-02-02	15,66104
RALCO	2023-02-02	60,0
RAPEL	2023-02-02	0,02
ANGOSTURA	2023-02-03	39,9116221788284
CHAPO	2023-02-03	7,74
COLBUN	2023-02-03	27,2362757128394
INVERNADA	2023-02-03	17,24163
LAJA	2023-02-03	5,024517
MELADO	2023-02-03	0,7
PANGUE	2023-02-03	6,35625715718085
PEHUENCHE	2023-02-03	28,7825311930902
POLCURA	2023-02-03	15,60317
RALCO	2023-02-03	57,0
RAPEL	2023-02-03	0,01
ANGOSTURA	2023-02-04	22,6484946716006
CHAPO	2023-02-04	0,96
COLBUN	2023-02-04	59,9426067706586
INVERNADA	2023-02-04	16,45992
LAJA	2023-02-04	29,06461
MELADO	2023-02-04	0,74
PANGUE	2023-02-04	0,87381387112454
PEHUENCHE	2023-02-04	43,5312926021373
POLCURA	2023-02-04	16,44351
RALCO	2023-02-04	56,0
RAPEL	2023-02-04	0,01
ANGOSTURA	2023-02-05	39,4465029253731
CHAPO	2023-02-05	1,81
COLBUN	2023-02-05	64,5604956660336
INVERNADA	2023-02-05	16,60877
LAJA	2023-02-05	13,15589
MELADO	2023-02-05	0,74
PANGUE	2023-02-05	3,29142570027967
PEHUENCHE	2023-02-05	54,1128849793501
POLCURA	2023-02-05	15,58205
RALCO	2023-02-05	62,0
RAPEL	2023-02-05	0,02
ANGOSTURA	2023-02-06	24,6248168332839
CHAPO	2023-02-06	0,77
COLBUN	2023-02-06	46,3015223719779
INVERNADA	2023-02-06	16,71906
LAJA	2023-02-06	21,20985
MELADO	2023-02-06	0,74
PANGUE	2023-02-06	6,30282575530073
PEHUENCHE	2023-02-06	35,3816325081293
POLCURA	2023-02-06	15,21236
RALCO	2023-02-06	59,0
RAPEL	2023-02-06	0,02
ANGOSTURA	2023-02-07	29,9732754253673
CHAPO	2023-02-07	8,4
COLBUN	2023-02-07	51,1236302248539
INVERNADA	2023-02-07	16,54075
LAJA	2023-02-07	5,331286
MELADO	2023-02-07	0,74
PANGUE	2023-02-07	7,92542931019173
PEHUENCHE	2023-02-07	38,1702768945167
POLCURA	2023-02-07	14,88444
RALCO	2023-02-07	57,0
RAPEL	2023-02-07	0,02
ANGOSTURA	2023-02-08	31,3863264380829
CHAPO	2023-02-08	2,16
COLBUN	2023-02-08	60,9953778116018
INVERNADA	2023-02-08	16,99118
LAJA	2023-02-08	28,5628
MELADO	2023-02-08	0,74
PANGUE	2023-02-08	8,41117468017323
PEHUENCHE	2023-02-08	44,3407336028091
POLCURA	2023-02-08	14,87473
RALCO	2023-02-08	52,0
RAPEL	2023-02-08	0,02
ANGOSTURA	2023-02-09	41,8826571197351
CHAPO	2023-02-09	10,87
INVERNADA	2023-02-09	15,05528
LAJA	2023-02-09	9,28368
MELADO	2023-02-09	0,74
PANGUE	2023-02-09	2,04122399695144
PEHUENCHE	2023-02-09	37,8048604434979
POLCURA	2023-02-09	14,78322
RALCO	2023-02-09	54,0
RAPEL	2023-02-09	0,02
ANGOSTURA	2023-02-10	21,4455308827789
CHAPO	2023-02-10	7,95
COLBUN	2023-02-10	58,8490939028286
INVERNADA	2023-02-10	15,32716
LAJA	2023-02-10	9,251129
MELADO	2023-02-10	0,74
PANGUE	2023-02-10	2,5611607043154
PEHUENCHE	2023-02-10	42,6167229696998
POLCURA	2023-02-10	15,30526
RALCO	2023-02-10	55,0
RAPEL	2023-02-10	0,01
ANGOSTURA	2023-02-11	32,2953190982744
CHAPO	2023-02-11	5,59
INVERNADA	2023-02-11	16,53477
LAJA	2023-02-11	17,21685
MELADO	2023-02-11	0,74
PANGUE	2023-02-11	-0,818766601480689
PEHUENCHE	2023-02-11	48,7656578216587
POLCURA	2023-02-11	15,27551
RALCO	2023-02-11	52,0
RAPEL	2023-02-11	0,01
ANGOSTURA	2023-02-12	28,7299791783854
CHAPO	2023-02-12	18,33
COLBUN	2023-02-12	55,2523052144734
INVERNADA	2023-02-12	16,63171
LAJA	2023-02-12	9,376225
MELADO	2023-02-12	0,74
PANGUE	2023-02-12	6,15304987993879
PEHUENCHE	2023-02-12	42,1281935575877
POLCURA	2023-02-12	14,52575
RALCO	2023-02-12	52,0
RAPEL	2023-02-12	0,02
ANGOSTURA	2023-02-13	29,275179920349
CHAPO	2023-02-13	27,84
COLBUN	2023-02-13	70,9681218543792
INVERNADA	2023-02-13	14,30169
LAJA	2023-02-13	9,389251
MELADO	2023-02-13	0,74
PANGUE	2023-02-13	7,53103454948528
PEHUENCHE	2023-02-13	56,3352254133522
POLCURA	2023-02-13	14,25776
RALCO	2023-02-13	56,0
RAPEL	2023-02-13	0,02
ANGOSTURA	2023-02-14	36,8062409184649
CHAPO	2023-02-14	16,98
COLBUN	2023-02-14	66,2846639444176
INVERNADA	2023-02-14	17,54169
LAJA	2023-02-14	25,12449
MELADO	2023-02-14	0,73
PANGUE	2023-02-14	4,4350622379191
PEHUENCHE	2023-02-14	52,1544954203704
POLCURA	2023-02-14	14,4062
RALCO	2023-02-14	53,0
RAPEL	2023-02-14	0,02
ANGOSTURA	2023-02-15	42,8192614397149
CHAPO	2023-02-15	30,8
COLBUN	2023-02-15	57,9198557207106
INVERNADA	2023-02-15	16,15709
LAJA	2023-02-15	23,44134
MELADO	2023-02-15	0,73
PANGUE	2023-02-15	-1,35992922103215
PEHUENCHE	2023-02-15	44,1740412638215
POLCURA	2023-02-15	14,73108
RALCO	2023-02-15	52,0
RAPEL	2023-02-15	0,01
ANGOSTURA	2023-02-16	32,2650148466215
CHAPO	2023-02-16	17,2
COLBUN	2023-02-16	40,7315213616185
INVERNADA	2023-02-16	15,95575
LAJA	2023-02-16	15,49331
MELADO	2023-02-16	0,73
PANGUE	2023-02-16	0,747884561935876
PEHUENCHE	2023-02-16	38,7779304391281
POLCURA	2023-02-16	14,14773
RALCO	2023-02-16	52,0
RAPEL	2023-02-16	0,02
ANGOSTURA	2023-02-17	21,5090036385352
CHAPO	2023-02-17	13,1
INVERNADA	2023-02-17	17,41758
LAJA	2023-02-17	0,0
MELADO	2023-02-17	0,73
PANGUE	2023-02-17	-0,328675128819199
PEHUENCHE	2023-02-17	19,2482172706738
POLCURA	2023-02-17	13,48969
RALCO	2023-02-17	49,0
RAPEL	2023-02-17	0,01
ANGOSTURA	2023-02-18	30,4389957464896
CHAPO	2023-02-18	0,5
INVERNADA	2023-02-18	17,8345
LAJA	2023-02-18	15,62176
MELADO	2023-02-18	0,74
PANGUE	2023-02-18	-0,986305824641462
PEHUENCHE	2023-02-18	23,9963689422344
POLCURA	2023-02-18	13,37165
RALCO	2023-02-18	47,0
RAPEL	2023-02-18	0,01
ANGOSTURA	2023-02-19	34,0110153492351
CHAPO	2023-02-19	0,0
COLBUN	2023-02-19	55,4256402984756
INVERNADA	2023-02-19	19,69999
LAJA	2023-02-19	0,1132126
MELADO	2023-02-19	0,74
PANGUE	2023-02-19	-1,24414217237475
PEHUENCHE	2023-02-19	44,1540839027786
POLCURA	2023-02-19	13,2636
RALCO	2023-02-19	50,0
RAPEL	2023-02-19	0,02
ANGOSTURA	2023-02-20	47,0195846642502
CHAPO	2023-02-20	3,7
INVERNADA	2023-02-20	15,52147
LAJA	2023-02-20	15,8089
MELADO	2023-02-20	0,74
PANGUE	2023-02-20	0,264928441896863
PEHUENCHE	2023-02-20	44,1553837226463
POLCURA	2023-02-20	13,21553
RALCO	2023-02-20	48,0
RAPEL	2023-02-20	0,01
ANGOSTURA	2023-02-21	32,0549221229927
CHAPO	2023-02-21	1,1
COLBUN	2023-02-21	40,7773699901891
INVERNADA	2023-02-21	17,40801
LAJA	2023-02-21	21,82171
MELADO	2023-02-21	0,74
PANGUE	2023-02-21	-0,230325644402086
PEHUENCHE	2023-02-21	24,096429560133
POLCURA	2023-02-21	13,20214
RALCO	2023-02-21	48,9
RAPEL	2023-02-21	0,01
ANGOSTURA	2023-02-22	31,4911257457278
CHAPO	2023-02-22	1,04
COLBUN	2023-02-22	50,9563807522532
INVERNADA	2023-02-22	17,06975
LAJA	2023-02-22	21,86025
MELADO	2023-02-22	0,74
PANGUE	2023-02-22	0,359566265838211
PEHUENCHE	2023-02-22	39,7558610446761
POLCURA	2023-02-22	12,78697
RALCO	2023-02-22	42,6
RAPEL	2023-02-22	0,01
ANGOSTURA	2023-02-23	32,3470658169291
CHAPO	2023-02-23	4,11
INVERNADA	2023-02-23	16,78314
LAJA	2023-02-23	37,42456
MELADO	2023-02-23	0,74
PANGUE	2023-02-23	0,761990578708229
PEHUENCHE	2023-02-23	27,2726307123537
POLCURA	2023-02-23	12,71825
RALCO	2023-02-23	46,0
RAPEL	2023-02-23	0,01
ANGOSTURA	2023-02-24	32,4461380434141
CHAPO	2023-02-24	20,01
COLBUN	2023-02-24	53,9085019796988
INVERNADA	2023-02-24	16,73797
LAJA	2023-02-24	0,0
MELADO	2023-02-24	0,74
PANGUE	2023-02-24	-1,06184292850529
PEHUENCHE	2023-02-24	44,3019532459865
POLCURA	2023-02-24	13,16193
RALCO	2023-02-24	48,0
RAPEL	2023-02-24	0,01
ANGOSTURA	2023-02-25	31,3211351451559
CHAPO	2023-02-25	4,42
COLBUN	2023-02-25	52,2192156927082
INVERNADA	2023-02-25	18,33145
LAJA	2023-02-25	6,35792
MELADO	2023-02-25	0,74
PANGUE	2023-02-25	-1,17325757231171
PEHUENCHE	2023-02-25	45,7021175755677
POLCURA	2023-02-25	13,42269
RALCO	2023-02-25	46,9
RAPEL	2023-02-25	0,02
ANGOSTURA	2023-02-26	25,9155627327623
CHAPO	2023-02-26	12,63
COLBUN	2023-02-26	40,6518959825134
INVERNADA	2023-02-26	16,25587
LAJA	2023-02-26	22,08621
MELADO	2023-02-26	0,74
PANGUE	2023-02-26	1,1413602046789
PEHUENCHE	2023-02-26	37,9471488548528
POLCURA	2023-02-26	12,38104
RALCO	2023-02-26	49,0
RAPEL	2023-02-26	0,02
CHAPO	2023-02-27	3,07
INVERNADA	2023-02-27	15,86627
LAJA	2023-02-27	14,34804
MELADO	2023-02-27	0,74
PANGUE	2023-02-27	4,17405513937649
PEHUENCHE	2023-02-27	30,8382535638264
POLCURA	2023-02-27	12,99761
RALCO	2023-02-27	46,3
RAPEL	2023-02-27	0,02
CHAPO	2023-02-28	3,1
INVERNADA	2023-02-28	16,19605
LAJA	2023-02-28	6,616486
MELADO	2023-02-28	0,74
PANGUE	2023-02-28	-0,0867192409698276
PEHUENCHE	2023-02-28	54,4560984879332
POLCURA	2023-02-28	12,43771
RALCO	2023-02-28	47,0
RAPEL	2023-02-28	0,02
CHAPO	2023-03-01	6,2
INVERNADA	2023-03-01	15,62074
LAJA	2023-03-01	14,45237
MELADO	2023-03-01	0,74
PANGUE	2023-03-01	-1,42255493716668
PEHUENCHE	2023-03-01	40,5843492716361
POLCURA	2023-03-01	12,23782
RALCO	2023-03-01	45,0
RAPEL	2023-03-01	0,02
CHAPO	2023-03-02	5,2
INVERNADA	2023-03-02	15,97116
LAJA	2023-03-02	7,465079
MELADO	2023-03-02	0,74
PANGUE	2023-03-02	0,0954946457857631
PEHUENCHE	2023-03-02	44,7274629018789
POLCURA	2023-03-02	12,17614
RALCO	2023-03-02	45,0
RAPEL	2023-03-02	0,02
CHAPO	2023-03-03	8,95
INVERNADA	2023-03-03	16,10971
LAJA	2023-03-03	20,16012
MELADO	2023-03-03	0,74
PANGUE	2023-03-03	1,99526968321875
PEHUENCHE	2023-03-03	39,9569632594662
POLCURA	2023-03-03	12,69093
RALCO	2023-03-03	46,0
RAPEL	2023-03-03	0,02
CHAPO	2023-03-04	4,26
INVERNADA	2023-03-04	15,66974
LAJA	2023-03-04	12,47756
MELADO	2023-03-04	0,74
PANGUE	2023-03-04	-3,73099599783038
PEHUENCHE	2023-03-04	31,3427092425056
POLCURA	2023-03-04	12,19394
RALCO	2023-03-04	46,0
RAPEL	2023-03-04	0,02
CHAPO	2023-03-05	8,13
INVERNADA	2023-03-05	15,62018
LAJA	2023-03-05	4,871453
MELADO	2023-03-05	0,74
PANGUE	2023-03-05	-2,85763887438605
PEHUENCHE	2023-03-05	35,5816520105874
POLCURA	2023-03-05	11,80048
RALCO	2023-03-05	43,0
RAPEL	2023-03-05	0,02
CHAPO	2023-03-06	23,84
INVERNADA	2023-03-06	15,88379
LAJA	2023-03-06	20,2121
MELADO	2023-03-06	0,74
PANGUE	2023-03-06	4,07765797038952
PEHUENCHE	2023-03-06	28,9635724181362
POLCURA	2023-03-06	12,02526
RALCO	2023-03-06	44,0
RAPEL	2023-03-06	8,333334
CHAPO	2023-03-07	30,1
INVERNADA	2023-03-07	15,54044
LAJA	2023-03-07	0,01
MELADO	2023-03-07	0,74
PANGUE	2023-03-07	1,29623368304873
PEHUENCHE	2023-03-07	32,9369509664436
POLCURA	2023-03-07	12,02179
RALCO	2023-03-07	46,0
RAPEL	2023-03-07	0,02
CHAPO	2023-03-08	40,33
INVERNADA	2023-03-08	15,45212
LAJA	2023-03-08	17,08632
MELADO	2023-03-08	0,74
PANGUE	2023-03-08	3,07816201518949
PEHUENCHE	2023-03-08	43,0318598326179
POLCURA	2023-03-08	11,60833
RALCO	2023-03-08	43,0
RAPEL	2023-03-08	8,333334
CHAPO	2023-03-09	33,95
INVERNADA	2023-03-09	15,87994
LAJA	2023-03-09	1,877899
MELADO	2023-03-09	0,74
PANGUE	2023-03-09	4,16641945348357
PEHUENCHE	2023-03-09	41,4828258800941
POLCURA	2023-03-09	12,5131
RALCO	2023-03-09	43,0
RAPEL	2023-03-09	0,02
CHAPO	2023-03-10	42,54
INVERNADA	2023-03-10	15,58339
LAJA	2023-03-10	24,85185
MELADO	2023-03-10	0,74
PANGUE	2023-03-10	4,15047446346362
PEHUENCHE	2023-03-10	36,2881440714443
POLCURA	2023-03-10	10,79609
RALCO	2023-03-10	44,0
RAPEL	2023-03-10	0,01
CHAPO	2023-03-11	15,96
INVERNADA	2023-03-11	15,33998
LAJA	2023-03-11	9,6989
MELADO	2023-03-11	0,74
PANGUE	2023-03-11	-3,74106739005184
PEHUENCHE	2023-03-11	36,0451897635946
POLCURA	2023-03-11	12,69732
RALCO	2023-03-11	43,0
RAPEL	2023-03-11	0,01
CHAPO	2023-03-12	42,39
INVERNADA	2023-03-12	15,28157
