nombre_embalse	fecha	afluente
INVERNADA	2016-01-15	40,7
LAJA	2016-01-15	25,39
MELADO	2016-01-15	20,33
PANGUE	2016-01-15	-5,71625563911093
PEHUENCHE	2016-01-15	53,4161837981869
POLCURA	2016-01-15	29,05
RALCO	2016-01-15	95,0
RAPEL	2016-01-15	85,97
ANGOSTURA	2016-01-16	31,5388015164121
CHAPO	2016-01-16	7,1
COLBUN	2016-01-16	135,29377019525
INVERNADA	2016-01-16	40,02
LAJA	2016-01-16	25,71
MELADO	2016-01-16	19,8
PANGUE	2016-01-16	1,62624947630231
PEHUENCHE	2016-01-16	102,958487180946
POLCURA	2016-01-16	29,25
RALCO	2016-01-16	94,0
RAPEL	2016-01-16	77,78
ANGOSTURA	2016-01-17	54,7288137836886
CHAPO	2016-01-17	8,51
COLBUN	2016-01-17	111,12328707404
INVERNADA	2016-01-17	38,61
LAJA	2016-01-17	34,1
MELADO	2016-01-17	19,2
PANGUE	2016-01-17	-3,17246108078301
PEHUENCHE	2016-01-17	75,8026977202974
POLCURA	2016-01-17	28,82
RALCO	2016-01-17	90,0
RAPEL	2016-01-17	62,78
ANGOSTURA	2016-01-18	24,418024284212
CHAPO	2016-01-18	0,0
COLBUN	2016-01-18	86,3510089364145
INVERNADA	2016-01-18	39,16
LAJA	2016-01-18	25,68
MELADO	2016-01-18	18,69
PANGUE	2016-01-18	2,808911150794
PEHUENCHE	2016-01-18	54,0973723500196
POLCURA	2016-01-18	27,54
RALCO	2016-01-18	92,0
RAPEL	2016-01-18	28,54
ANGOSTURA	2016-01-19	53,0767895280251
CHAPO	2016-01-19	4,8
COLBUN	2016-01-19	94,5314668709631
INVERNADA	2016-01-19	36,41
LAJA	2016-01-19	25,72
MELADO	2016-01-19	18,21
PANGUE	2016-01-19	2,4560008514416
PEHUENCHE	2016-01-19	63,1225373857454
POLCURA	2016-01-19	27,43
RALCO	2016-01-19	94,0
RAPEL	2016-01-19	66,88
ANGOSTURA	2016-01-20	27,5570441423413
CHAPO	2016-01-20	2,3
COLBUN	2016-01-20	98,5297982071538
INVERNADA	2016-01-20	37,61
LAJA	2016-01-20	18,84
MELADO	2016-01-20	18,18
PANGUE	2016-01-20	3,86965970836734
PEHUENCHE	2016-01-20	63,0621330711689
POLCURA	2016-01-20	25,41
RALCO	2016-01-20	94,0
RAPEL	2016-01-20	90,83
ANGOSTURA	2016-01-21	34,4743553058815
CHAPO	2016-01-21	9,1
COLBUN	2016-01-21	92,8869354354335
INVERNADA	2016-01-21	39,2
LAJA	2016-01-21	25,78
MELADO	2016-01-21	17,68
PANGUE	2016-01-21	8,08636971556392
PEHUENCHE	2016-01-21	61,4751956399751
POLCURA	2016-01-21	28,13
RALCO	2016-01-21	91,0
RAPEL	2016-01-21	111,04
ANGOSTURA	2016-01-22	34,3611321920658
CHAPO	2016-01-22	4,4
COLBUN	2016-01-22	86,12398159762
INVERNADA	2016-01-22	36,95
LAJA	2016-01-22	25,85
MELADO	2016-01-22	18,84
PANGUE	2016-01-22	8,2431068748581
PEHUENCHE	2016-01-22	55,8805051907523
POLCURA	2016-01-22	28,09
RALCO	2016-01-22	89,0
RAPEL	2016-01-22	92,92
ANGOSTURA	2016-01-23	25,8613256554154
CHAPO	2016-01-23	10,0
COLBUN	2016-01-23	113,746095830184
INVERNADA	2016-01-23	37,07
LAJA	2016-01-23	118,31
MELADO	2016-01-23	18,62
PANGUE	2016-01-23	7,73354895421049
PEHUENCHE	2016-01-23	86,6846924089694
POLCURA	2016-01-23	26,67
RALCO	2016-01-23	89,0
RAPEL	2016-01-23	131,46
ANGOSTURA	2016-01-24	30,4523282052167
CHAPO	2016-01-24	0,7
COLBUN	2016-01-24	131,767878569662
INVERNADA	2016-01-24	35,81
LAJA	2016-01-24	17,37
MELADO	2016-01-24	19,63
PANGUE	2016-01-24	-0,0609198078507376
PEHUENCHE	2016-01-24	89,3155163694628
POLCURA	2016-01-24	28,4
RALCO	2016-01-24	87,0
RAPEL	2016-01-24	204,03
ANGOSTURA	2016-01-25	31,6286379103083
CHAPO	2016-01-25	2,7
COLBUN	2016-01-25	82,1659530468001
INVERNADA	2016-01-25	35,14
LAJA	2016-01-25	36,6
MELADO	2016-01-25	18,65
PANGUE	2016-01-25	14,9638497316932
PEHUENCHE	2016-01-25	57,7863975626889
POLCURA	2016-01-25	27,2
RALCO	2016-01-25	88,0
RAPEL	2016-01-25	205,83
CHAPO	2016-01-26	0,0
COLBUN	2016-01-26	93,061816605702
INVERNADA	2016-01-26	33,48
LAJA	2016-01-26	19,98
MELADO	2016-01-26	17,58
PEHUENCHE	2016-01-26	54,5645823798595
POLCURA	2016-01-26	23,33
RALCO	2016-01-26	89,0
RAPEL	2016-01-26	89,24
CHAPO	2016-01-27	28,1
COLBUN	2016-01-27	91,4629949911361
INVERNADA	2016-01-27	33,34
LAJA	2016-01-27	20,25
MELADO	2016-01-27	18,37
PEHUENCHE	2016-01-27	56,9662252971633
POLCURA	2016-01-27	23,01
RALCO	2016-01-27	81,0
RAPEL	2016-01-27	95,0
CHAPO	2016-01-28	23,1
COLBUN	2016-01-28	89,7898700035239
INVERNADA	2016-01-28	33,27
LAJA	2016-01-28	27,03
MELADO	2016-01-28	18,43
PEHUENCHE	2016-01-28	58,621968471657
POLCURA	2016-01-28	23,64
RALCO	2016-01-28	85,0
RAPEL	2016-01-28	80,42
CHAPO	2016-01-29	11,1
COLBUN	2016-01-29	89,9161723760364
INVERNADA	2016-01-29	33,81
LAJA	2016-01-29	25,81
MELADO	2016-01-29	17,39
PEHUENCHE	2016-01-29	55,7277503947397
POLCURA	2016-01-29	23,67
RALCO	2016-01-29	82,0
RAPEL	2016-01-29	56,94
CHAPO	2016-01-30	10,5
COLBUN	2016-01-30	98,5329936104027
INVERNADA	2016-01-30	37,75
LAJA	2016-01-30	25,76
MELADO	2016-01-30	16,97
PEHUENCHE	2016-01-30	67,4672206476776
POLCURA	2016-01-30	23,52
RALCO	2016-01-30	84,0
RAPEL	2016-01-30	49,72
CHAPO	2016-01-31	10,9
COLBUN	2016-01-31	64,7340668248728
INVERNADA	2016-01-31	34,18
LAJA	2016-01-31	17,61
MELADO	2016-01-31	16,73
PEHUENCHE	2016-01-31	27,6114929927089
POLCURA	2016-01-31	23,19
RALCO	2016-01-31	76,0
RAPEL	2016-01-31	33,47
CHAPO	2016-02-01	0,0
COLBUN	2016-02-01	108,931935991562
INVERNADA	2016-02-01	36,03
LAJA	2016-02-01	17,59
MELADO	2016-02-01	17,02
PEHUENCHE	2016-02-01	69,6993464730876
POLCURA	2016-02-01	24,27
RALCO	2016-02-01	79,0
RAPEL	2016-02-01	9,24
CHAPO	2016-02-02	10,75
COLBUN	2016-02-02	106,964088537388
INVERNADA	2016-02-02	34,85
LAJA	2016-02-02	35,22
MELADO	2016-02-02	17,34
PEHUENCHE	2016-02-02	80,4008388791286
POLCURA	2016-02-02	24,57
RALCO	2016-02-02	86,0
RAPEL	2016-02-02	39,1
CHAPO	2016-02-03	2,76
COLBUN	2016-02-03	86,7337206749462
INVERNADA	2016-02-03	33,69
LAJA	2016-02-03	25,24
MELADO	2016-02-03	10,62
PEHUENCHE	2016-02-03	57,7664744770095
POLCURA	2016-02-03	25,03
RALCO	2016-02-03	83,0
RAPEL	2016-02-03	49,93
CHAPO	2016-02-04	0,31
COLBUN	2016-02-04	86,2806017420264
INVERNADA	2016-02-04	33,15
LAJA	2016-02-04	23,02
MELADO	2016-02-04	10,06
PEHUENCHE	2016-02-04	52,2777977519613
POLCURA	2016-02-04	23,48
RALCO	2016-02-04	80,0
RAPEL	2016-02-04	24,03
CHAPO	2016-02-05	0,58
COLBUN	2016-02-05	76,6393406803743
INVERNADA	2016-02-05	30,72
LAJA	2016-02-05	23,0
MELADO	2016-02-05	11,56
PEHUENCHE	2016-02-05	46,5961864845857
POLCURA	2016-02-05	22,79
RALCO	2016-02-05	77,0
RAPEL	2016-02-05	64,93
CHAPO	2016-02-06	5,46
COLBUN	2016-02-06	85,0860961878246
INVERNADA	2016-02-06	32,91
LAJA	2016-02-06	23,06
MELADO	2016-02-06	11,7
PEHUENCHE	2016-02-06	58,7347459507466
POLCURA	2016-02-06	23,7
RALCO	2016-02-06	71,0
RAPEL	2016-02-06	26,67
CHAPO	2016-02-07	0,36
COLBUN	2016-02-07	104,800746101653
INVERNADA	2016-02-07	30,15
LAJA	2016-02-07	14,85
MELADO	2016-02-07	9,49
PEHUENCHE	2016-02-07	76,0840286449201
POLCURA	2016-02-07	23,6
RALCO	2016-02-07	76,0
RAPEL	2016-02-07	29,31
CHAPO	2016-02-08	2,3
COLBUN	2016-02-08	68,8551124414439
INVERNADA	2016-02-08	32,93
LAJA	2016-02-08	23,07
MELADO	2016-02-08	9,36
PEHUENCHE	2016-02-08	38,4111043050544
POLCURA	2016-02-08	24,13
RALCO	2016-02-08	70,0
RAPEL	2016-02-08	61,18
CHAPO	2016-02-09	0,0
COLBUN	2016-02-09	75,6445124737586
INVERNADA	2016-02-09	28,88
LAJA	2016-02-09	23,09
MELADO	2016-02-09	9,22
PEHUENCHE	2016-02-09	37,1075845423771
POLCURA	2016-02-09	22,53
RALCO	2016-02-09	73,0
RAPEL	2016-02-09	52,5
CHAPO	2016-02-10	7,3
COLBUN	2016-02-10	78,1899404166989
INVERNADA	2016-02-10	29,07664
LAJA	2016-02-10	14,82864
MELADO	2016-02-10	9,2
PEHUENCHE	2016-02-10	56,2195729008936
POLCURA	2016-02-10	21,86969
RALCO	2016-02-10	68,0
RAPEL	2016-02-10	27,08
CHAPO	2016-02-11	5,5
COLBUN	2016-02-11	75,7356841409398
INVERNADA	2016-02-11	28,84
LAJA	2016-02-11	14,76
MELADO	2016-02-11	9,16
PEHUENCHE	2016-02-11	50,7096179215316
POLCURA	2016-02-11	21,52
RALCO	2016-02-11	72,0
RAPEL	2016-02-11	31,81
CHAPO	2016-02-12	8,5
COLBUN	2016-02-12	82,6470798260708
INVERNADA	2016-02-12	29,04
LAJA	2016-02-12	14,99
MELADO	2016-02-12	8,42
PEHUENCHE	2016-02-12	50,207558390962
POLCURA	2016-02-12	21,41
RALCO	2016-02-12	68,0
RAPEL	2016-02-12	32,64
CHAPO	2016-02-13	18,6
COLBUN	2016-02-13	91,4552603539565
INVERNADA	2016-02-13	27,96
LAJA	2016-02-13	15,01
MELADO	2016-02-13	8,48
PEHUENCHE	2016-02-13	58,5741084187156
POLCURA	2016-02-13	21,7
RALCO	2016-02-13	68,0
RAPEL	2016-02-13	39,86
CHAPO	2016-02-14	9,8
COLBUN	2016-02-14	85,9511998704961
INVERNADA	2016-02-14	27,9
LAJA	2016-02-14	31,51
MELADO	2016-02-14	8,52
PEHUENCHE	2016-02-14	57,8067563636365
POLCURA	2016-02-14	21,38
RALCO	2016-02-14	69,0
RAPEL	2016-02-14	39,1
CHAPO	2016-02-15	12,4
COLBUN	2016-02-15	54,7107270794566
INVERNADA	2016-02-15	28,15
LAJA	2016-02-15	6,75
MELADO	2016-02-15	8,6
PEHUENCHE	2016-02-15	26,7818738144817
POLCURA	2016-02-15	20,96
RALCO	2016-02-15	66,0
RAPEL	2016-02-15	25,97
CHAPO	2016-02-16	24,8
COLBUN	2016-02-16	51,3461072289963
INVERNADA	2016-02-16	27,29
LAJA	2016-02-16	15,06
MELADO	2016-02-16	8,8
PEHUENCHE	2016-02-16	29,02211473075
POLCURA	2016-02-16	20,96
RALCO	2016-02-16	64,0
RAPEL	2016-02-16	39,1
CHAPO	2016-02-17	13,6
COLBUN	2016-02-17	75,7488128145318
INVERNADA	2016-02-17	26,0
LAJA	2016-02-17	13,58
MELADO	2016-02-17	9,26
PEHUENCHE	2016-02-17	47,7753441391691
POLCURA	2016-02-17	19,77
RALCO	2016-02-17	65,0
RAPEL	2016-02-17	35,63
CHAPO	2016-02-18	16,69
COLBUN	2016-02-18	61,3303618578987
INVERNADA	2016-02-18	26,38
LAJA	2016-02-18	20,0
MELADO	2016-02-18	9,24
PEHUENCHE	2016-02-18	33,0101445236648
POLCURA	2016-02-18	19,68
RALCO	2016-02-18	62,0
RAPEL	2016-02-18	22,71
CHAPO	2016-02-19	6,71
COLBUN	2016-02-19	62,5546917801814
INVERNADA	2016-02-19	27,2
LAJA	2016-02-19	28,2
MELADO	2016-02-19	9,24
PEHUENCHE	2016-02-19	36,762900190259
POLCURA	2016-02-19	19,5
RALCO	2016-02-19	63,0
RAPEL	2016-02-19	16,25
CHAPO	2016-02-20	5,18
COLBUN	2016-02-20	102,694450057298
INVERNADA	2016-02-20	26,4
LAJA	2016-02-20	11,82
MELADO	2016-02-20	10,45
PEHUENCHE	2016-02-20	65,329582538458
POLCURA	2016-02-20	19,55
RALCO	2016-02-20	62,0
RAPEL	2016-02-20	20,69
CHAPO	2016-02-21	5,08
COLBUN	2016-02-21	73,4021717489046
INVERNADA	2016-02-21	27,26
LAJA	2016-02-21	11,81
MELADO	2016-02-21	10,58
PEHUENCHE	2016-02-21	48,3817289021904
POLCURA	2016-02-21	19,32
RALCO	2016-02-21	61,0
RAPEL	2016-02-21	29,44
CHAPO	2016-02-22	7,6
COLBUN	2016-02-22	29,7624051528936
INVERNADA	2016-02-22	26,8
LAJA	2016-02-22	20,06
MELADO	2016-02-22	9,18
PEHUENCHE	2016-02-22	7,09447152531233
POLCURA	2016-02-22	17,96
RALCO	2016-02-22	61,0
RAPEL	2016-02-22	13,54
CHAPO	2016-02-23	4,7
COLBUN	2016-02-23	66,5384853471603
INVERNADA	2016-02-23	30,42
LAJA	2016-02-23	20,1
MELADO	2016-02-23	8,31
PEHUENCHE	2016-02-23	31,63203235324
POLCURA	2016-02-23	20,09
RALCO	2016-02-23	61,0
RAPEL	2016-02-23	35,9
CHAPO	2016-02-24	0,0
COLBUN	2016-02-24	60,3165832329565
INVERNADA	2016-02-24	26,41
LAJA	2016-02-24	20,1
MELADO	2016-02-24	8,26
PEHUENCHE	2016-02-24	29,9481057194831
POLCURA	2016-02-24	18,96
RALCO	2016-02-24	56,0
RAPEL	2016-02-24	54,65
CHAPO	2016-02-25	10,0
COLBUN	2016-02-25	65,8260229607578
INVERNADA	2016-02-25	24,24
LAJA	2016-02-25	11,97
MELADO	2016-02-25	8,01
PEHUENCHE	2016-02-25	38,9827405330008
POLCURA	2016-02-25	19,43
RALCO	2016-02-25	60,0
RAPEL	2016-02-25	30,14
CHAPO	2016-02-26	5,5
COLBUN	2016-02-26	67,5446214041707
INVERNADA	2016-02-26	26,24
LAJA	2016-02-26	20,18
MELADO	2016-02-26	7,93
PEHUENCHE	2016-02-26	40,8523957943555
POLCURA	2016-02-26	19,12
RALCO	2016-02-26	60,0
RAPEL	2016-02-26	26,6
CHAPO	2016-02-27	30,8
COLBUN	2016-02-27	79,5927295356493
INVERNADA	2016-02-27	25,57
LAJA	2016-02-27	12,03
MELADO	2016-02-27	7,7
PEHUENCHE	2016-02-27	48,3807053200148
POLCURA	2016-02-27	17,57
RALCO	2016-02-27	58,0
RAPEL	2016-02-27	29,31
ANGOSTURA	2016-02-28	21,5078673702941
CHAPO	2016-02-28	20,8
COLBUN	2016-02-28	57,7234198245192
INVERNADA	2016-02-28	25,72
LAJA	2016-02-28	12,02
MELADO	2016-02-28	6,96
PANGUE	2016-02-28	0,758534833369779
PEHUENCHE	2016-02-28	36,677444090087
POLCURA	2016-02-28	18,12
RALCO	2016-02-28	55,0
RAPEL	2016-02-28	34,31
CHAPO	2016-02-29	9,9
COLBUN	2016-02-29	71,555377296371
INVERNADA	2016-02-29	25,37
LAJA	2016-02-29	12,09
MELADO	2016-02-29	6,57
PEHUENCHE	2016-02-29	43,0073770384979
POLCURA	2016-02-29	18,1
RALCO	2016-02-29	52,0
RAPEL	2016-02-29	32,29
CHAPO	2016-03-01	10,16
COLBUN	2016-03-01	63,3532519234289
INVERNADA	2016-03-01	26,78
LAJA	2016-03-01	20,24
MELADO	2016-03-01	6,57
PEHUENCHE	2016-03-01	32,0515830640107
POLCURA	2016-03-01	19,43
RALCO	2016-03-01	56,0
RAPEL	2016-03-01	21,11
CHAPO	2016-03-02	4,86
COLBUN	2016-03-02	59,5003828480278
INVERNADA	2016-03-02	26,57
LAJA	2016-03-02	15,37
MELADO	2016-03-02	6,4
PEHUENCHE	2016-03-02	36,6442175918205
POLCURA	2016-03-02	18,34
RALCO	2016-03-02	60,0
RAPEL	2016-03-02	13,82
CHAPO	2016-03-03	2,14
COLBUN	2016-03-03	61,1710981777248
INVERNADA	2016-03-03	25,33
LAJA	2016-03-03	23,45
MELADO	2016-03-03	6,6
PEHUENCHE	2016-03-03	38,0308419455208
POLCURA	2016-03-03	18,63
RALCO	2016-03-03	56,0
RAPEL	2016-03-03	13,68
CHAPO	2016-03-04	7,05
COLBUN	2016-03-04	56,611464764914
INVERNADA	2016-03-04	26,56
LAJA	2016-03-04	7,16
MELADO	2016-03-04	6,55
PEHUENCHE	2016-03-04	32,968937082625
POLCURA	2016-03-04	18,76
RALCO	2016-03-04	56,0
RAPEL	2016-03-04	16,74
CHAPO	2016-03-05	4,83
COLBUN	2016-03-05	63,5553254275797
INVERNADA	2016-03-05	26,0
LAJA	2016-03-05	15,33
MELADO	2016-03-05	6,6
PEHUENCHE	2016-03-05	41,1050383561761
POLCURA	2016-03-05	18,22
RALCO	2016-03-05	57,0
RAPEL	2016-03-05	17,99
CHAPO	2016-03-06	3,31
COLBUN	2016-03-06	62,7344570900856
INVERNADA	2016-03-06	25,25
LAJA	2016-03-06	15,49
MELADO	2016-03-06	6,69
PEHUENCHE	2016-03-06	41,9258794913004
POLCURA	2016-03-06	19,03
RALCO	2016-03-06	53,0
RAPEL	2016-03-06	22,01
CHAPO	2016-03-07	5,01
COLBUN	2016-03-07	71,9227216948464
INVERNADA	2016-03-07	23,69
LAJA	2016-03-07	15,05
MELADO	2016-03-07	6,6
PEHUENCHE	2016-03-07	40,4844787988181
POLCURA	2016-03-07	18,4
RALCO	2016-03-07	54,0
RAPEL	2016-03-07	37,01
CHAPO	2016-03-08	0,0
COLBUN	2016-03-08	60,3156439193318
INVERNADA	2016-03-08	25,28
LAJA	2016-03-08	23,59
MELADO	2016-03-08	6,6
PEHUENCHE	2016-03-08	41,6530366621702
POLCURA	2016-03-08	16,86
RALCO	2016-03-08	55,0
RAPEL	2016-03-08	42,22
CHAPO	2016-03-09	5,7
COLBUN	2016-03-09	44,698706312249
INVERNADA	2016-03-09	25,81
LAJA	2016-03-09	18,94
MELADO	2016-03-09	6,76
PEHUENCHE	2016-03-09	26,6372336197349
POLCURA	2016-03-09	18,39
RALCO	2016-03-09	53,0
RAPEL	2016-03-09	27,43
CHAPO	2016-03-10	0,0
COLBUN	2016-03-10	52,9810652304527
INVERNADA	2016-03-10	25,34
LAJA	2016-03-10	0,0
MELADO	2016-03-10	6,83
PEHUENCHE	2016-03-10	33,5664658734408
POLCURA	2016-03-10	17,95
RALCO	2016-03-10	53,0
RAPEL	2016-03-10	15,56
CHAPO	2016-03-11	0,0
COLBUN	2016-03-11	56,0771067784087
INVERNADA	2016-03-11	24,2
LAJA	2016-03-11	23,86
MELADO	2016-03-11	6,87
PEHUENCHE	2016-03-11	40,4159239108842
POLCURA	2016-03-11	17,09
RALCO	2016-03-11	52,0
RAPEL	2016-03-11	21,88
CHAPO	2016-03-12	4,02
COLBUN	2016-03-12	50,0932298374452
INVERNADA	2016-03-12	25,14
LAJA	2016-03-12	15,79
MELADO	2016-03-12	6,95
PEHUENCHE	2016-03-12	35,2275709202229
POLCURA	2016-03-12	18,13
RALCO	2016-03-12	53,0
RAPEL	2016-03-12	19,72
CHAPO	2016-03-13	1,4
COLBUN	2016-03-13	66,8369611183428
INVERNADA	2016-03-13	25,55
LAJA	2016-03-13	15,76
MELADO	2016-03-13	6,95
PEHUENCHE	2016-03-13	42,6687701270811
POLCURA	2016-03-13	18,73
RALCO	2016-03-13	50,0
RAPEL	2016-03-13	25,07
CHAPO	2016-03-14	6,35
COLBUN	2016-03-14	58,2515858945808
INVERNADA	2016-03-14	24,02
LAJA	2016-03-14	7,74
MELADO	2016-03-14	6,93
PEHUENCHE	2016-03-14	33,7549124728066
POLCURA	2016-03-14	18,44
RALCO	2016-03-14	51,0
RAPEL	2016-03-14	32,99
ANGOSTURA	2016-03-15	34,5320624632241
CHAPO	2016-03-15	2,8
COLBUN	2016-03-15	54,4232164846256
INVERNADA	2016-03-15	22,48
LAJA	2016-03-15	15,66
MELADO	2016-03-15	6,95
PANGUE	2016-03-15	-6,42159002467756
PEHUENCHE	2016-03-15	33,1291500166833
POLCURA	2016-03-15	16,53
RALCO	2016-03-15	53,0
RAPEL	2016-03-15	58,82
ANGOSTURA	2016-03-16	40,9154222902202
CHAPO	2016-03-16	3,7
COLBUN	2016-03-16	43,6929173572758
INVERNADA	2016-03-16	23,35
LAJA	2016-03-16	7,81
MELADO	2016-03-16	6,69
PANGUE	2016-03-16	-8,15196800121652
PEHUENCHE	2016-03-16	28,2465835733248
POLCURA	2016-03-16	16,63
RALCO	2016-03-16	47,0
RAPEL	2016-03-16	25,63
CHAPO	2016-03-17	12,9
COLBUN	2016-03-17	59,8345466874311
INVERNADA	2016-03-17	23,25
LAJA	2016-03-17	19,87
MELADO	2016-03-17	6,63
PEHUENCHE	2016-03-17	36,6881249473147
POLCURA	2016-03-17	16,91
RALCO	2016-03-17	47,0
RAPEL	2016-03-17	50,9
CHAPO	2016-03-18	10,95
COLBUN	2016-03-18	43,8872237450319
INVERNADA	2016-03-18	24,37
LAJA	2016-03-18	27,81
MELADO	2016-03-18	6,61
PEHUENCHE	2016-03-18	33,3031036412574
POLCURA	2016-03-18	15,98
RALCO	2016-03-18	50,0
RAPEL	2016-03-18	29,44
CHAPO	2016-03-19	10,42
COLBUN	2016-03-19	71,9945265604401
INVERNADA	2016-03-19	24,05
LAJA	2016-03-19	3,82
MELADO	2016-03-19	6,64
PEHUENCHE	2016-03-19	37,7020037225012
POLCURA	2016-03-19	15,93
RALCO	2016-03-19	53,0
RAPEL	2016-03-19	37,92
CHAPO	2016-03-20	5,12
COLBUN	2016-03-20	57,3117004337452
INVERNADA	2016-03-20	23,12
LAJA	2016-03-20	3,86
MELADO	2016-03-20	6,68
PEHUENCHE	2016-03-20	38,3503681115914
POLCURA	2016-03-20	16,06
RALCO	2016-03-20	45,0
RAPEL	2016-03-20	37,85
CHAPO	2016-03-21	3,78
COLBUN	2016-03-21	57,0600146336216
INVERNADA	2016-03-21	23,53
LAJA	2016-03-21	11,83
MELADO	2016-03-21	6,85
PEHUENCHE	2016-03-21	26,9491675514208
POLCURA	2016-03-21	16,04
RALCO	2016-03-21	49,0
RAPEL	2016-03-21	58,26
CHAPO	2016-03-22	0,0
COLBUN	2016-03-22	40,1144668779954
INVERNADA	2016-03-22	23,43
LAJA	2016-03-22	19,38
MELADO	2016-03-22	7,0
PEHUENCHE	2016-03-22	26,6404228071971
POLCURA	2016-03-22	15,74
RALCO	2016-03-22	49,0
RAPEL	2016-03-22	31,18
CHAPO	2016-03-23	8,0
COLBUN	2016-03-23	65,0849471716969
INVERNADA	2016-03-23	23,59
LAJA	2016-03-23	11,19
MELADO	2016-03-23	7,02
PEHUENCHE	2016-03-23	35,4483102532712
POLCURA	2016-03-23	17,09
RALCO	2016-03-23	47,0
RAPEL	2016-03-23	20,76
CHAPO	2016-03-24	7,7
COLBUN	2016-03-24	53,4006057225909
INVERNADA	2016-03-24	25,99
LAJA	2016-03-24	19,2
MELADO	2016-03-24	7,81
PEHUENCHE	2016-03-24	30,6012701015996
POLCURA	2016-03-24	17,28
RALCO	2016-03-24	48,0
RAPEL	2016-03-24	20,56
CHAPO	2016-03-25	4,3
COLBUN	2016-03-25	65,1919725918959
INVERNADA	2016-03-25	23,19
