nombre_embalse	fecha	afluente
COLBUN	2022-01-06	59,2931001490465
INVERNADA	2022-01-06	14,41683
LAJA	2022-01-06	0,0
MELADO	2022-01-06	0,59
PANGUE	2022-01-06	0,0606756701864803
PEHUENCHE	2022-01-06	20,415370000975
POLCURA	2022-01-06	20,27243
RALCO	2022-01-06	74,0
RAPEL	2022-01-06	1,79
ANGOSTURA	2022-01-07	41,9933756799415
CHAPO	2022-01-07	18,4
COLBUN	2022-01-07	67,9865866550558
INVERNADA	2022-01-07	14,89
LAJA	2022-01-07	20,61
MELADO	2022-01-07	0,59
PANGUE	2022-01-07	-1,18945526981896
PEHUENCHE	2022-01-07	37,7316576528651
POLCURA	2022-01-07	20,81
RALCO	2022-01-07	69,2
RAPEL	2022-01-07	1,05
ANGOSTURA	2022-01-08	41,9350107380424
CHAPO	2022-01-08	21,3
COLBUN	2022-01-08	32,5411925888205
INVERNADA	2022-01-08	14,8569
LAJA	2022-01-08	28,40434
MELADO	2022-01-08	0,59
PANGUE	2022-01-08	0,571108065998622
PEHUENCHE	2022-01-08	6,47975441664389
POLCURA	2022-01-08	20,56269
RALCO	2022-01-08	63,0
RAPEL	2022-01-08	0,83
ANGOSTURA	2022-01-09	40,8006572021533
CHAPO	2022-01-09	9,4
COLBUN	2022-01-09	54,7062986636748
INVERNADA	2022-01-09	14,90184
LAJA	2022-01-09	13,29936
MELADO	2022-01-09	0,59
PANGUE	2022-01-09	-1,54419901324464
PEHUENCHE	2022-01-09	26,4111864659765
POLCURA	2022-01-09	19,31104
RALCO	2022-01-09	63,1
RAPEL	2022-01-09	0,67
ANGOSTURA	2022-01-10	39,9477056769446
CHAPO	2022-01-10	7,5
COLBUN	2022-01-10	62,3882306896009
INVERNADA	2022-01-10	14,865
LAJA	2022-01-10	13,08921
MELADO	2022-01-10	0,59
PANGUE	2022-01-10	-0,806314723698073
PEHUENCHE	2022-01-10	32,2032136797453
POLCURA	2022-01-10	19,55292
RALCO	2022-01-10	60,4
RAPEL	2022-01-10	0,57
ANGOSTURA	2022-01-11	38,63777531933
CHAPO	2022-01-11	9,16
COLBUN	2022-01-11	35,526863890208
INVERNADA	2022-01-11	15,73533
LAJA	2022-01-11	5,739979
MELADO	2022-01-11	0,59
PANGUE	2022-01-11	-1,96321967743265
PEHUENCHE	2022-01-11	18,0854253414462
POLCURA	2022-01-11	19,02657
RALCO	2022-01-11	59,0
RAPEL	2022-01-11	0,605
ANGOSTURA	2022-01-12	37,7906214951117
CHAPO	2022-01-12	6,31
COLBUN	2022-01-12	57,7677371619724
INVERNADA	2022-01-12	13,58028
LAJA	2022-01-12	28,55122
MELADO	2022-01-12	0,59
PANGUE	2022-01-12	-0,456359772265692
PEHUENCHE	2022-01-12	33,8472570187854
POLCURA	2022-01-12	18,13667
RALCO	2022-01-12	55,0
RAPEL	2022-01-12	0,59
ANGOSTURA	2022-01-13	38,742301104063
CHAPO	2022-01-13	7,78
COLBUN	2022-01-13	51,4012181519465
INVERNADA	2022-01-13	14,15012
LAJA	2022-01-13	13,30899
MELADO	2022-01-13	0,59
PANGUE	2022-01-13	-0,315726226301432
PEHUENCHE	2022-01-13	29,4448816675489
POLCURA	2022-01-13	18,575
RALCO	2022-01-13	53,0
RAPEL	2022-01-13	0,58
ANGOSTURA	2022-01-14	36,1610930506033
CHAPO	2022-01-14	12,73
COLBUN	2022-01-14	47,6937285710934
INVERNADA	2022-01-14	14,28
LAJA	2022-01-14	5,57
MELADO	2022-01-14	0,59
PANGUE	2022-01-14	1,45560073951622
PEHUENCHE	2022-01-14	25,0823184917002
POLCURA	2022-01-14	17,65
RALCO	2022-01-14	53,0
RAPEL	2022-01-14	9,31
ANGOSTURA	2022-01-15	36,9304193349537
CHAPO	2022-01-15	6,95
COLBUN	2022-01-15	41,8655920971557
INVERNADA	2022-01-15	14,12
LAJA	2022-01-15	13,6
MELADO	2022-01-15	0,59
PANGUE	2022-01-15	-2,81426695490261
PEHUENCHE	2022-01-15	21,4213906298244
POLCURA	2022-01-15	18,49
RALCO	2022-01-15	57,0
RAPEL	2022-01-15	9,31
ANGOSTURA	2022-01-16	36,5419111821644
CHAPO	2022-01-16	10,74
COLBUN	2022-01-16	55,3777543445408
INVERNADA	2022-01-16	13,73817
LAJA	2022-01-16	13,12521
MELADO	2022-01-16	0,59
PANGUE	2022-01-16	1,52859903411782
PEHUENCHE	2022-01-16	29,1616140558435
POLCURA	2022-01-16	18,5241
RALCO	2022-01-16	49,0
RAPEL	2022-01-16	0,61
ANGOSTURA	2022-01-17	37,9133673100318
CHAPO	2022-01-17	10,99
COLBUN	2022-01-17	46,922697131816
INVERNADA	2022-01-17	14,40313
LAJA	2022-01-17	21,43844
MELADO	2022-01-17	0,59
PANGUE	2022-01-17	-1,86579726973083
PEHUENCHE	2022-01-17	25,1799390454036
POLCURA	2022-01-17	18,68418
RALCO	2022-01-17	50,0
RAPEL	2022-01-17	0,58
ANGOSTURA	2022-01-18	36,0479936547855
CHAPO	2022-01-18	4,4
COLBUN	2022-01-18	53,8617166839295
INVERNADA	2022-01-18	13,42444
LAJA	2022-01-18	28,86244
MELADO	2022-01-18	0,59
PANGUE	2022-01-18	-0,0808438216881484
PEHUENCHE	2022-01-18	25,5737909248669
POLCURA	2022-01-18	18,75072
RALCO	2022-01-18	49,0
RAPEL	2022-01-18	0,57
ANGOSTURA	2022-01-19	35,8862405124543
CHAPO	2022-01-19	8,77
COLBUN	2022-01-19	39,766450164782
INVERNADA	2022-01-19	13,73048
LAJA	2022-01-19	0,4404263
MELADO	2022-01-19	0,59
PANGUE	2022-01-19	-2,07148103215132
PEHUENCHE	2022-01-19	20,3357330050625
POLCURA	2022-01-19	18,20255
RALCO	2022-01-19	49,0
RAPEL	2022-01-19	0,59
ANGOSTURA	2022-01-20	36,1700171006982
CHAPO	2022-01-20	19,66
COLBUN	2022-01-20	47,531456042453
INVERNADA	2022-01-20	13,19695
LAJA	2022-01-20	8,259254
MELADO	2022-01-20	0,59
PANGUE	2022-01-20	0,685123037940485
PEHUENCHE	2022-01-20	20,4164168614555
POLCURA	2022-01-20	18,4897
RALCO	2022-01-20	46,0
RAPEL	2022-01-20	0,6
ANGOSTURA	2022-01-21	34,94317297112
CHAPO	2022-01-21	5,34
COLBUN	2022-01-21	46,8365308554486
INVERNADA	2022-01-21	13,13
LAJA	2022-01-21	8,42
MELADO	2022-01-21	0,59
PANGUE	2022-01-21	-1,98666782601225
PEHUENCHE	2022-01-21	21,1032085092432
POLCURA	2022-01-21	17,67
RALCO	2022-01-21	46,0
RAPEL	2022-01-21	0,6
ANGOSTURA	2022-01-22	37,112539777922
CHAPO	2022-01-22	42,96
COLBUN	2022-01-22	26,0918590568648
INVERNADA	2022-01-22	13,15013
LAJA	2022-01-22	15,92551
MELADO	2022-01-22	0,59
PANGUE	2022-01-22	-4,91053794989095
PEHUENCHE	2022-01-22	3,60276893722738
POLCURA	2022-01-22	18,18866
RALCO	2022-01-22	49,0
RAPEL	2022-01-22	0,62
ANGOSTURA	2022-01-23	35,9259012041241
CHAPO	2022-01-23	91,34
COLBUN	2022-01-23	54,414384236356
INVERNADA	2022-01-23	12,85071
LAJA	2022-01-23	8,431631
MELADO	2022-01-23	0,59
PANGUE	2022-01-23	-1,70751800201
PEHUENCHE	2022-01-23	24,6732066228578
POLCURA	2022-01-23	18,03226
RALCO	2022-01-23	53,0
RAPEL	2022-01-23	0,63
ANGOSTURA	2022-01-24	34,6768978876463
CHAPO	2022-01-24	48,8
COLBUN	2022-01-24	49,2201570080329
INVERNADA	2022-01-24	12,76345
LAJA	2022-01-24	16,40949
MELADO	2022-01-24	0,59
PANGUE	2022-01-24	-1,84218002065608
PEHUENCHE	2022-01-24	25,4570325676982
POLCURA	2022-01-24	17,44585
RALCO	2022-01-24	52,0
RAPEL	2022-01-24	0,58
ANGOSTURA	2022-01-25	35,2205591153298
CHAPO	2022-01-25	27,13
COLBUN	2022-01-25	42,9258928828112
INVERNADA	2022-01-25	12,78739
LAJA	2022-01-25	9,080565
MELADO	2022-01-25	0,59
PANGUE	2022-01-25	-3,67183357970207
PEHUENCHE	2022-01-25	10,1354553710264
POLCURA	2022-01-25	18,45945
RALCO	2022-01-25	52,0
RAPEL	2022-01-25	0,53
ANGOSTURA	2022-01-26	33,3887447218447
CHAPO	2022-01-26	13,89
COLBUN	2022-01-26	49,1851040918391
INVERNADA	2022-01-26	13,22302
LAJA	2022-01-26	8,759508
MELADO	2022-01-26	0,59
PANGUE	2022-01-26	0,0158170848559394
PEHUENCHE	2022-01-26	23,5442957654688
POLCURA	2022-01-26	17,50481
RALCO	2022-01-26	47,0
RAPEL	2022-01-26	0,55
ANGOSTURA	2022-01-27	39,5183582131201
CHAPO	2022-01-27	10,55
COLBUN	2022-01-27	33,4303348193314
INVERNADA	2022-01-27	13,31798
LAJA	2022-01-27	9,316883
MELADO	2022-01-27	0,59
PANGUE	2022-01-27	0,325229200098974
PEHUENCHE	2022-01-27	15,9797534421888
POLCURA	2022-01-27	18,72017
RALCO	2022-01-27	45,0
RAPEL	2022-01-27	0,51
ANGOSTURA	2022-01-28	36,1509519047646
CHAPO	2022-01-28	9,08
COLBUN	2022-01-28	42,3505060916583
INVERNADA	2022-01-28	14,09
LAJA	2022-01-28	16,71
MELADO	2022-01-28	0,59
PANGUE	2022-01-28	-0,612593668982456
PEHUENCHE	2022-01-28	13,3340479658352
POLCURA	2022-01-28	17,96
RALCO	2022-01-28	46,0
RAPEL	2022-01-28	0,49
ANGOSTURA	2022-01-29	34,4784650424001
CHAPO	2022-01-29	7,4
COLBUN	2022-01-29	53,4256465405851
INVERNADA	2022-01-29	13,09
LAJA	2022-01-29	16,75
MELADO	2022-01-29	0,59
PANGUE	2022-01-29	-0,0293934212355396
PEHUENCHE	2022-01-29	26,6107179632709
POLCURA	2022-01-29	12,27
RALCO	2022-01-29	47,0
RAPEL	2022-01-29	0,51
ANGOSTURA	2022-01-30	34,6067926943555
CHAPO	2022-01-30	16,12
COLBUN	2022-01-30	45,3840758281282
INVERNADA	2022-01-30	13,31386
LAJA	2022-01-30	2,101165
MELADO	2022-01-30	0,59
PANGUE	2022-01-30	-1,44545465886539
PEHUENCHE	2022-01-30	26,5092935068787
POLCURA	2022-01-30	17,43094
RALCO	2022-01-30	46,0
RAPEL	2022-01-30	0,52
ANGOSTURA	2022-01-31	35,2693740858293
CHAPO	2022-01-31	7,68
COLBUN	2022-01-31	46,0199622823173
INVERNADA	2022-01-31	12,57122
LAJA	2022-01-31	17,05123
MELADO	2022-01-31	0,59
PANGUE	2022-01-31	-1,40240239660559
PEHUENCHE	2022-01-31	13,1896218125052
POLCURA	2022-01-31	18,01631
RALCO	2022-01-31	44,0
RAPEL	2022-01-31	0,45
ANGOSTURA	2022-02-01	33,014608607124
CHAPO	2022-02-01	7,33
COLBUN	2022-02-01	36,1373983495973
INVERNADA	2022-02-01	12,67808
LAJA	2022-02-01	2,068484
MELADO	2022-02-01	0,59
PANGUE	2022-02-01	-5,93923508681628
PEHUENCHE	2022-02-01	11,6933241275508
POLCURA	2022-02-01	18,13167
RALCO	2022-02-01	46,0
RAPEL	2022-02-01	0,42
ANGOSTURA	2022-02-02	34,7849786883646
CHAPO	2022-02-02	4,91
COLBUN	2022-02-02	45,0777942807303
INVERNADA	2022-02-02	12,93383
LAJA	2022-02-02	14,90818
MELADO	2022-02-02	0,59
PANGUE	2022-02-02	-2,80037220926469
PEHUENCHE	2022-02-02	18,9337470324779
POLCURA	2022-02-02	17,47704
RALCO	2022-02-02	45,0
RAPEL	2022-02-02	0,37
ANGOSTURA	2022-02-03	33,6456066506852
CHAPO	2022-02-03	4,8
COLBUN	2022-02-03	43,9731244710271
INVERNADA	2022-02-03	172,1676
LAJA	2022-02-03	7,68384
MELADO	2022-02-03	0,59
PANGUE	2022-02-03	-2,37327240597728
PEHUENCHE	2022-02-03	19,1962718796884
POLCURA	2022-02-03	17,99064
RALCO	2022-02-03	45,0
RAPEL	2022-02-03	0,42
ANGOSTURA	2022-02-04	34,8270149339502
CHAPO	2022-02-04	5,91
COLBUN	2022-02-04	38,0238848776052
INVERNADA	2022-02-04	0,0
LAJA	2022-02-04	15,12889
MELADO	2022-02-04	0,59
PANGUE	2022-02-04	-2,48544796235012
PEHUENCHE	2022-02-04	14,7912957378364
POLCURA	2022-02-04	18,37425
RALCO	2022-02-04	44,0
RAPEL	2022-02-04	0,46
ANGOSTURA	2022-02-05	32,444144698404
CHAPO	2022-02-05	8,65
INVERNADA	2022-02-05	12,85582
LAJA	2022-02-05	8,096811
MELADO	2022-02-05	0,59
PANGUE	2022-02-05	-4,35263424798872
PEHUENCHE	2022-02-05	15,1296371256716
POLCURA	2022-02-05	17,31786
RALCO	2022-02-05	46,0
RAPEL	2022-02-05	0,54
ANGOSTURA	2022-02-06	32,0768670706027
CHAPO	2022-02-06	0,0
COLBUN	2022-02-06	46,0935372835075
INVERNADA	2022-02-06	12,89865
LAJA	2022-02-06	23,0663
MELADO	2022-02-06	0,59
PANGUE	2022-02-06	-2,85101010305222
PEHUENCHE	2022-02-06	17,527041700245
POLCURA	2022-02-06	16,7897
RALCO	2022-02-06	43,0
RAPEL	2022-02-06	0,56
ANGOSTURA	2022-02-07	33,5175860737726
CHAPO	2022-02-07	7,16
COLBUN	2022-02-07	47,8231487320418
INVERNADA	2022-02-07	12,59831
LAJA	2022-02-07	8,013704
MELADO	2022-02-07	0,59
PANGUE	2022-02-07	-1,8425041338803
PEHUENCHE	2022-02-07	21,1477307628692
POLCURA	2022-02-07	17,73155
RALCO	2022-02-07	42,0
RAPEL	2022-02-07	0,48
ANGOSTURA	2022-02-08	32,993951139971
CHAPO	2022-02-08	6,51
COLBUN	2022-02-08	47,8594088847872
INVERNADA	2022-02-08	12,91539
LAJA	2022-02-08	15,6611
MELADO	2022-02-08	0,59
PANGUE	2022-02-08	-3,21844789201196
PEHUENCHE	2022-02-08	17,6367876985
POLCURA	2022-02-08	17,64517
RALCO	2022-02-08	42,0
RAPEL	2022-02-08	9,027778
ANGOSTURA	2022-02-09	32,230419190574
CHAPO	2022-02-09	2,89
INVERNADA	2022-02-09	12,49998
LAJA	2022-02-09	7,570508
MELADO	2022-02-09	0,59
PANGUE	2022-02-09	-0,290540246375571
PEHUENCHE	2022-02-09	12,879281338681
POLCURA	2022-02-09	17,0988
RALCO	2022-02-09	40,0
RAPEL	2022-02-09	0,29
ANGOSTURA	2022-02-10	33,2946490813649
CHAPO	2022-02-10	1,32
INVERNADA	2022-02-10	12,83477
LAJA	2022-02-10	5,095599
MELADO	2022-02-10	0,59
PANGUE	2022-02-10	-3,07403017263714
PEHUENCHE	2022-02-10	17,6524917558932
POLCURA	2022-02-10	17,42421
RALCO	2022-02-10	41,0
RAPEL	2022-02-10	0,31
ANGOSTURA	2022-02-11	33,306043651023
CHAPO	2022-02-11	3,28
INVERNADA	2022-02-11	12,91266
LAJA	2022-02-11	13,10345
MELADO	2022-02-11	0,59
PANGUE	2022-02-11	-3,04804863906612
PEHUENCHE	2022-02-11	4,71530571356214
POLCURA	2022-02-11	16,09785
RALCO	2022-02-11	41,0
RAPEL	2022-02-11	0,39
ANGOSTURA	2022-02-12	32,0271153365521
CHAPO	2022-02-12	3,28
COLBUN	2022-02-12	40,3343620972057
INVERNADA	2022-02-12	12,3237
LAJA	2022-02-12	5,554224
MELADO	2022-02-12	0,59
PANGUE	2022-02-12	-5,96228763446028
PEHUENCHE	2022-02-12	15,0217692427412
POLCURA	2022-02-12	17,7515
RALCO	2022-02-12	0,0
RAPEL	2022-02-12	0,51
ANGOSTURA	2022-02-13	32,0502220081078
CHAPO	2022-02-13	1,71
INVERNADA	2022-02-13	12,39331
LAJA	2022-02-13	13,02943
MELADO	2022-02-13	0,59
PANGUE	2022-02-13	-2,56671332007414
PEHUENCHE	2022-02-13	17,2457507258725
POLCURA	2022-02-13	17,04515
RALCO	2022-02-13	37,0
RAPEL	2022-02-13	0,57
ANGOSTURA	2022-02-14	32,6552896424364
CHAPO	2022-02-14	7,11
INVERNADA	2022-02-14	12,54129
LAJA	2022-02-14	5,863323
MELADO	2022-02-14	0,59
PANGUE	2022-02-14	-2,66438287540674
PEHUENCHE	2022-02-14	18,7177634571291
POLCURA	2022-02-14	17,38882
RALCO	2022-02-14	38,0
RAPEL	2022-02-14	0,5
ANGOSTURA	2022-02-15	31,2121460555789
CHAPO	2022-02-15	0,28
INVERNADA	2022-02-15	12,3459
LAJA	2022-02-15	13,27183
MELADO	2022-02-15	0,59
PANGUE	2022-02-15	-1,71589816283273
PEHUENCHE	2022-02-15	11,9743420600297
POLCURA	2022-02-15	16,99249
RALCO	2022-02-15	38,0
RAPEL	2022-02-15	0,46
ANGOSTURA	2022-02-16	32,6952283933678
CHAPO	2022-02-16	4,03
INVERNADA	2022-02-16	12,75895
LAJA	2022-02-16	6,097037
MELADO	2022-02-16	0,59
PANGUE	2022-02-16	0,0709434178081985
PEHUENCHE	2022-02-16	21,7866367036852
POLCURA	2022-02-16	16,78617
RALCO	2022-02-16	38,0
RAPEL	2022-02-16	0,45
ANGOSTURA	2022-02-17	31,7376134633104
CHAPO	2022-02-17	2,7
COLBUN	2022-02-17	36,4091627882582
INVERNADA	2022-02-17	11,93161
LAJA	2022-02-17	13,39622
MELADO	2022-02-17	0,59
PANGUE	2022-02-17	-0,93297479394878
PEHUENCHE	2022-02-17	9,33990369066134
POLCURA	2022-02-17	16,54986
RALCO	2022-02-17	36,0
RAPEL	2022-02-17	0,45
ANGOSTURA	2022-02-18	30,6658447730527
CHAPO	2022-02-18	1,1
COLBUN	2022-02-18	45,5905902033027
INVERNADA	2022-02-18	11,61908
LAJA	2022-02-18	6,254279
MELADO	2022-02-18	0,59
PANGUE	2022-02-18	-4,57655271608748
PEHUENCHE	2022-02-18	20,4610676526537
POLCURA	2022-02-18	15,78356
RALCO	2022-02-18	38,0
RAPEL	2022-02-18	0,41
ANGOSTURA	2022-02-19	31,6482251189601
CHAPO	2022-02-19	8,8
COLBUN	2022-02-19	41,3081194282512
INVERNADA	2022-02-19	12,21814
LAJA	2022-02-19	13,60544
MELADO	2022-02-19	0,59
PANGUE	2022-02-19	-1,03699732536951
PEHUENCHE	2022-02-19	17,2190539452121
POLCURA	2022-02-19	16,38727
RALCO	2022-02-19	38,0
RAPEL	2022-02-19	0,5
ANGOSTURA	2022-02-20	31,3539616439937
CHAPO	2022-02-20	1,68
COLBUN	2022-02-20	50,6417246050343
INVERNADA	2022-02-20	11,94842
LAJA	2022-02-20	13,66046
MELADO	2022-02-20	0,59
PANGUE	2022-02-20	-4,81184055916172
PEHUENCHE	2022-02-20	23,3928694071879
POLCURA	2022-02-20	16,15921
RALCO	2022-02-20	37,0
RAPEL	2022-02-20	0,56
ANGOSTURA	2022-02-21	29,7778741032951
CHAPO	2022-02-21	0,19
COLBUN	2022-02-21	38,2060226111252
INVERNADA	2022-02-21	12,34289
LAJA	2022-02-21	0,0
MELADO	2022-02-21	0,59
PANGUE	2022-02-21	-4,78125029435723
PEHUENCHE	2022-02-21	15,4481827271598
POLCURA	2022-02-21	16,20472
RALCO	2022-02-21	37,0
RAPEL	2022-02-21	0,46
ANGOSTURA	2022-02-22	31,3091832937645
CHAPO	2022-02-22	7,68
COLBUN	2022-02-22	30,8285831280014
INVERNADA	2022-02-22	11,81568
LAJA	2022-02-22	10,65961
MELADO	2022-02-22	0,59
PANGUE	2022-02-22	-2,02744227235317
PEHUENCHE	2022-02-22	4,24204329239114
POLCURA	2022-02-22	15,54024
RALCO	2022-02-22	57,0
RAPEL	2022-02-22	0,39
ANGOSTURA	2022-02-23	31,6226715213745
CHAPO	2022-02-23	4,26
COLBUN	2022-02-23	48,306400938852
INVERNADA	2022-02-23	12,48266
LAJA	2022-02-23	10,82262
MELADO	2022-02-23	0,59
PANGUE	2022-02-23	-3,76136531478502
PEHUENCHE	2022-02-23	15,2131137900102
POLCURA	2022-02-23	16,07222
RALCO	2022-02-23	39,0
RAPEL	2022-02-23	0,38
ANGOSTURA	2022-02-24	34,0613480059453
CHAPO	2022-02-24	12,11
COLBUN	2022-02-24	39,9066114812296
INVERNADA	2022-02-24	13,52353
LAJA	2022-02-24	10,95006
MELADO	2022-02-24	0,59
PANGUE	2022-02-24	-1,32269510786031
PEHUENCHE	2022-02-24	17,8078849055659
POLCURA	2022-02-24	16,4242
RALCO	2022-02-24	49,0
RAPEL	2022-02-24	0,43
ANGOSTURA	2022-02-25	33,0349427851363
CHAPO	2022-02-25	23,44
COLBUN	2022-02-25	52,7490092008409
INVERNADA	2022-02-25	11,95224
LAJA	2022-02-25	11,05262
MELADO	2022-02-25	0,59
PANGUE	2022-02-25	-4,58590310468605
PEHUENCHE	2022-02-25	20,9094280855323
POLCURA	2022-02-25	15,82621
RALCO	2022-02-25	48,0
RAPEL	2022-02-25	0,36
ANGOSTURA	2022-02-26	32,9287758576684
CHAPO	2022-02-26	36,69
COLBUN	2022-02-26	50,6989471833207
INVERNADA	2022-02-26	12,7
LAJA	2022-02-26	4,15
MELADO	2022-02-26	0,59
PANGUE	2022-02-26	-4,99071803148923
PEHUENCHE	2022-02-26	24,487062003451
POLCURA	2022-02-26	16,5
RALCO	2022-02-26	44,0
RAPEL	2022-02-26	0,43
ANGOSTURA	2022-02-27	33,7847348971184
CHAPO	2022-02-27	72,87
COLBUN	2022-02-27	59,4540900222255
INVERNADA	2022-02-27	12,19461
LAJA	2022-02-27	4,105404
MELADO	2022-02-27	0,59
PANGUE	2022-02-27	-4,08818226966684
PEHUENCHE	2022-02-27	27,7958617943014
POLCURA	2022-02-27	15,70558
RALCO	2022-02-27	40,0
RAPEL	2022-02-27	0,52
CHAPO	2022-02-28	38,96
INVERNADA	2022-02-28	11,94668
LAJA	2022-02-28	18,21276
MELADO	2022-02-28	0,59
PANGUE	2022-02-28	-3,07867628993539
PEHUENCHE	2022-02-28	19,75689981888
POLCURA	2022-02-28	15,31762
RALCO	2022-02-28	40,0
RAPEL	2022-02-28	1,07
ANGOSTURA	2022-03-01	31,2761527657815
CHAPO	2022-03-01	82,66
COLBUN	2022-03-01	36,4776795601495
INVERNADA	2022-03-01	11,651
LAJA	2022-03-01	16,42593
MELADO	2022-03-01	0,559
PANGUE	2022-03-01	-21,9138869152331
PEHUENCHE	2022-03-01	18,3650043784897
POLCURA	2022-03-01	16,28611
RALCO	2022-03-01	38,0
RAPEL	2022-03-01	1,06
ANGOSTURA	2022-03-02	29,6872482856496
CHAPO	2022-03-02	51,64
COLBUN	2022-03-02	37,6471193372064
INVERNADA	2022-03-02	11,88665
LAJA	2022-03-02	11,95119
MELADO	2022-03-02	0,59
PANGUE	2022-03-02	17,9315261438456
PEHUENCHE	2022-03-02	19,0638791997874
POLCURA	2022-03-02	16,51461
RALCO	2022-03-02	41,0
RAPEL	2022-03-02	0,18
ANGOSTURA	2022-03-03	21,2563207530324
CHAPO	2022-03-03	51,79
COLBUN	2022-03-03	15,2738318759427
INVERNADA	2022-03-03	10,93462
LAJA	2022-03-03	14,9964
MELADO	2022-03-03	0,59
PANGUE	2022-03-03	1,18934437134526
PEHUENCHE	2022-03-03	4,68621072136381
POLCURA	2022-03-03	16,48134
RALCO	2022-03-03	45,0
RAPEL	2022-03-03	0,2
ANGOSTURA	2022-03-04	13,8195861342541
CHAPO	2022-03-04	43,6
COLBUN	2022-03-04	32,2288852949379
INVERNADA	2022-03-04	10,85268
LAJA	2022-03-04	8,009007
MELADO	2022-03-04	0,59
PANGUE	2022-03-04	9,2879502282962
PEHUENCHE	2022-03-04	14,2356154860454
POLCURA	2022-03-04	16,61808
RALCO	2022-03-04	42,0
RAPEL	2022-03-04	0,13
ANGOSTURA	2022-03-05	44,1616425267907
CHAPO	2022-03-05	30,14
COLBUN	2022-03-05	54,5524671544145
INVERNADA	2022-03-05	11,77331
LAJA	2022-03-05	7,968812
MELADO	2022-03-05	0,59
PANGUE	2022-03-05	-2,33985111341705
PEHUENCHE	2022-03-05	30,6690260501161
POLCURA	2022-03-05	15,56661
RALCO	2022-03-05	36,0
RAPEL	2022-03-05	0,17
ANGOSTURA	2022-03-06	31,3801674897618
CHAPO	2022-03-06	97,85
COLBUN	2022-03-06	39,1956210059473
INVERNADA	2022-03-06	12,45659
LAJA	2022-03-06	7,960057
MELADO	2022-03-06	0,59
PANGUE	2022-03-06	-0,167453323981839
PEHUENCHE	2022-03-06	22,4778441541005
POLCURA	2022-03-06	15,50516
RALCO	2022-03-06	37,0
RAPEL	2022-03-06	0,33
ANGOSTURA	2022-03-07	20,8306344480136
CHAPO	2022-03-07	128,97
COLBUN	2022-03-07	39,8026016294849
INVERNADA	2022-03-07	11,64608
LAJA	2022-03-07	13,06844
MELADO	2022-03-07	0,59
PANGUE	2022-03-07	-3,13280783047514
PEHUENCHE	2022-03-07	18,0978064255222
POLCURA	2022-03-07	15,93193
RALCO	2022-03-07	53,0
RAPEL	2022-03-07	0,24
ANGOSTURA	2022-03-08	35,5436054887863
CHAPO	2022-03-08	137,25
COLBUN	2022-03-08	38,0744054005737
INVERNADA	2022-03-08	11,67377
LAJA	2022-03-08	18,42805
MELADO	2022-03-08	0,59
PANGUE	2022-03-08	12,9829872482335
PEHUENCHE	2022-03-08	21,2456959618923
POLCURA	2022-03-08	14,50514
RALCO	2022-03-08	49,0
RAPEL	2022-03-08	0,08
ANGOSTURA	2022-03-09	43,2882493572594
CHAPO	2022-03-09	96,86
COLBUN	2022-03-09	51,7882224233699
INVERNADA	2022-03-09	11,98851
LAJA	2022-03-09	4,523359
