anio;mes;dia;barra;tension;valor
2012;1;1;ATACAMA_______220;220;60,49
2012;1;2;ATACAMA_______220;220;60,57
2012;1;3;ATACAMA_______220;220;59,98
2012;1;4;ATACAMA_______220;220;55,53
2012;1;5;ATACAMA_______220;220;63,99
2012;1;6;ATACAMA_______220;220;63,98
2012;1;7;ATACAMA_______220;220;58,10
2012;1;8;ATACAMA_______220;220;58,37
2012;1;9;ATACAMA_______220;220;111,49
2012;1;10;ATACAMA_______220;220;95,15
2012;1;11;ATACAMA_______220;220;59,17
2012;1;12;ATACAMA_______220;220;61,19
2012;1;13;ATACAMA_______220;220;60,47
2012;1;14;ATACAMA_______220;220;61,72
2012;1;15;ATACAMA_______220;220;62,07
2012;1;16;ATACAMA_______220;220;60,82
2012;1;17;ATACAMA_______220;220;61,62
2012;1;18;ATACAMA_______220;220;57,79
2012;1;19;ATACAMA_______220;220;57,58
2012;1;20;ATACAMA_______220;220;59,94
2012;1;21;ATACAMA_______220;220;56,71
2012;1;22;ATACAMA_______220;220;59,63
2012;1;23;ATACAMA_______220;220;60,43
2012;1;24;ATACAMA_______220;220;62,68
2012;1;25;ATACAMA_______220;220;60,36
2012;1;26;ATACAMA_______220;220;62,72
2012;1;27;ATACAMA_______220;220;60,52
2012;1;28;ATACAMA_______220;220;65,19
2012;1;29;ATACAMA_______220;220;65,22
2012;1;30;ATACAMA_______220;220;65,04
2012;1;31;ATACAMA_______220;220;65,37
2012;1;1;CARDONES______220;220;167,83
2012;1;2;CARDONES______220;220;169,13
2012;1;3;CARDONES______220;220;216,59
2012;1;4;CARDONES______220;220;187,84
2012;1;5;CARDONES______220;220;187,84
2012;1;6;CARDONES______220;220;209,38
2012;1;7;CARDONES______220;220;206,51
2012;1;8;CARDONES______220;220;200,40
2012;1;9;CARDONES______220;220;186,93
2012;1;10;CARDONES______220;220;185,82
2012;1;11;CARDONES______220;220;235,98
2012;1;12;CARDONES______220;220;236,16
2012;1;13;CARDONES______220;220;204,18
2012;1;14;CARDONES______220;220;199,12
2012;1;15;CARDONES______220;220;209,02
2012;1;16;CARDONES______220;220;203,37
2012;1;17;CARDONES______220;220;181,75
2012;1;18;CARDONES______220;220;250,47
2012;1;19;CARDONES______220;220;249,50
2012;1;20;CARDONES______220;220;243,71
2012;1;21;CARDONES______220;220;244,26
2012;1;22;CARDONES______220;220;199,07
2012;1;23;CARDONES______220;220;226,74
2012;1;24;CARDONES______220;220;246,15
2012;1;25;CARDONES______220;220;216,17
2012;1;26;CARDONES______220;220;212,01
2012;1;27;CARDONES______220;220;166,85
2012;1;28;CARDONES______220;220;162,54
2012;1;29;CARDONES______220;220;153,18
2012;1;30;CARDONES______220;220;170,25
2012;1;31;CARDONES______220;220;188,36
2012;1;1;CHARRUA_______220;220;142,30
2012;1;2;CHARRUA_______220;220;151,08
2012;1;3;CHARRUA_______220;220;156,04
2012;1;4;CHARRUA_______220;220;156,04
2012;1;5;CHARRUA_______220;220;156,13
2012;1;6;CHARRUA_______220;220;172,09
2012;1;7;CHARRUA_______220;220;171,17
2012;1;8;CHARRUA_______220;220;169,65
2012;1;9;CHARRUA_______220;220;173,77
2012;1;10;CHARRUA_______220;220;173,43
2012;1;11;CHARRUA_______220;220;195,13
2012;1;12;CHARRUA_______220;220;195,36
2012;1;13;CHARRUA_______220;220;194,44
2012;1;14;CHARRUA_______220;220;186,42
2012;1;15;CHARRUA_______220;220;173,98
2012;1;16;CHARRUA_______220;220;196,52
2012;1;17;CHARRUA_______220;220;189,38
2012;1;18;CHARRUA_______220;220;205,77
2012;1;19;CHARRUA_______220;220;205,83
2012;1;20;CHARRUA_______220;220;207,43
2012;1;21;CHARRUA_______220;220;204,34
2012;1;22;CHARRUA_______220;220;170,40
2012;1;23;CHARRUA_______220;220;185,65
2012;1;24;CHARRUA_______220;220;202,62
2012;1;25;CHARRUA_______220;220;204,85
2012;1;26;CHARRUA_______220;220;204,25
2012;1;27;CHARRUA_______220;220;185,65
2012;1;28;CHARRUA_______220;220;183,82
2012;1;29;CHARRUA_______220;220;177,66
2012;1;30;CHARRUA_______220;220;188,77
2012;1;31;CHARRUA_______220;220;190,13
2012;1;1;CRUCERO_______220;220;60,45
2012;1;2;CRUCERO_______220;220;60,92
2012;1;3;CRUCERO_______220;220;60,10
2012;1;4;CRUCERO_______220;220;55,92
2012;1;5;CRUCERO_______220;220;64,68
2012;1;6;CRUCERO_______220;220;64,62
2012;1;7;CRUCERO_______220;220;58,56
2012;1;8;CRUCERO_______220;220;58,80
2012;1;9;CRUCERO_______220;220;110,89
2012;1;10;CRUCERO_______220;220;95,93
2012;1;11;CRUCERO_______220;220;59,68
2012;1;12;CRUCERO_______220;220;61,68
2012;1;13;CRUCERO_______220;220;60,94
2012;1;14;CRUCERO_______220;220;62,24
2012;1;15;CRUCERO_______220;220;62,58
2012;1;16;CRUCERO_______220;220;61,26
2012;1;17;CRUCERO_______220;220;62,07
2012;1;18;CRUCERO_______220;220;58,96
2012;1;19;CRUCERO_______220;220;58,76
2012;1;20;CRUCERO_______220;220;60,78
2012;1;21;CRUCERO_______220;220;57,52
2012;1;22;CRUCERO_______220;220;60,04
2012;1;23;CRUCERO_______220;220;60,76
2012;1;24;CRUCERO_______220;220;63,02
2012;1;25;CRUCERO_______220;220;60,71
2012;1;26;CRUCERO_______220;220;63,07
2012;1;27;CRUCERO_______220;220;60,99
2012;1;28;CRUCERO_______220;220;64,82
2012;1;29;CRUCERO_______220;220;64,86
2012;1;30;CRUCERO_______220;220;64,69
2012;1;31;CRUCERO_______220;220;65,03
2012;1;1;P.AZUCAR______220;220;159,66
2012;1;2;P.AZUCAR______220;220;187,92
2012;1;3;P.AZUCAR______220;220;206,52
2012;1;4;P.AZUCAR______220;220;179,08
2012;1;5;P.AZUCAR______220;220;179,08
2012;1;6;P.AZUCAR______220;220;199,44
2012;1;7;P.AZUCAR______220;220;196,70
2012;1;8;P.AZUCAR______220;220;190,93
2012;1;9;P.AZUCAR______220;220;185,23
2012;1;10;P.AZUCAR______220;220;184,69
2012;1;11;P.AZUCAR______220;220;224,90
2012;1;12;P.AZUCAR______220;220;225,04
2012;1;13;P.AZUCAR______220;220;206,11
2012;1;14;P.AZUCAR______220;220;198,58
2012;1;15;P.AZUCAR______220;220;206,31
2012;1;16;P.AZUCAR______220;220;206,65
2012;1;17;P.AZUCAR______220;220;188,60
2012;1;18;P.AZUCAR______220;220;237,46
2012;1;19;P.AZUCAR______220;220;236,63
2012;1;20;P.AZUCAR______220;220;231,22
2012;1;21;P.AZUCAR______220;220;231,59
2012;1;22;P.AZUCAR______220;220;189,12
2012;1;23;P.AZUCAR______220;220;214,44
2012;1;24;P.AZUCAR______220;220;233,53
2012;1;25;P.AZUCAR______220;220;216,15
2012;1;26;P.AZUCAR______220;220;211,97
2012;1;27;P.AZUCAR______220;220;178,59
2012;1;28;P.AZUCAR______220;220;174,10
2012;1;29;P.AZUCAR______220;220;164,84
2012;1;30;P.AZUCAR______220;220;181,50
2012;1;31;P.AZUCAR______220;220;182,84
2012;1;1;P.MONTT_______220;220;141,11
2012;1;2;P.MONTT_______220;220;154,37
2012;1;3;P.MONTT_______220;220;161,07
2012;1;4;P.MONTT_______220;220;161,07
2012;1;5;P.MONTT_______220;220;161,12
2012;1;6;P.MONTT_______220;220;180,69
2012;1;7;P.MONTT_______220;220;179,17
2012;1;8;P.MONTT_______220;220;178,64
2012;1;9;P.MONTT_______220;220;191,68
2012;1;10;P.MONTT_______220;220;193,44
2012;1;11;P.MONTT_______220;220;218,06
2012;1;12;P.MONTT_______220;220;218,27
2012;1;13;P.MONTT_______220;220;217,91
2012;1;14;P.MONTT_______220;220;203,99
2012;1;15;P.MONTT_______220;220;187,42
2012;1;16;P.MONTT_______220;220;219,18
2012;1;17;P.MONTT_______220;220;212,62
2012;1;18;P.MONTT_______220;220;231,07
2012;1;19;P.MONTT_______220;220;231,14
2012;1;20;P.MONTT_______220;220;232,66
2012;1;21;P.MONTT_______220;220;224,14
2012;1;22;P.MONTT_______220;220;184,32
2012;1;23;P.MONTT_______220;220;196,70
2012;1;24;P.MONTT_______220;220;214,39
2012;1;25;P.MONTT_______220;220;216,58
2012;1;26;P.MONTT_______220;220;216,07
2012;1;27;P.MONTT_______220;220;197,50
2012;1;28;P.MONTT_______220;220;193,17
2012;1;29;P.MONTT_______220;220;193,85
2012;1;30;P.MONTT_______220;220;201,95
2012;1;31;P.MONTT_______220;220;202,11
2012;1;1;QUILLOTA______220;220;143,03
2012;1;2;QUILLOTA______220;220;153,22
2012;1;3;QUILLOTA______220;220;157,77
2012;1;4;QUILLOTA______220;220;157,77
2012;1;5;QUILLOTA______220;220;157,77
2012;1;6;QUILLOTA______220;220;173,43
2012;1;7;QUILLOTA______220;220;170,46
2012;1;8;QUILLOTA______220;220;168,29
2012;1;9;QUILLOTA______220;220;174,83
2012;1;10;QUILLOTA______220;220;174,82
2012;1;11;QUILLOTA______220;220;196,87
2012;1;12;QUILLOTA______220;220;197,01
2012;1;13;QUILLOTA______220;220;195,67
2012;1;14;QUILLOTA______220;220;186,44
2012;1;15;QUILLOTA______220;220;170,05
2012;1;16;QUILLOTA______220;220;194,67
2012;1;17;QUILLOTA______220;220;187,31
2012;1;18;QUILLOTA______220;220;206,80
2012;1;19;QUILLOTA______220;220;206,04
2012;1;20;QUILLOTA______220;220;201,09
2012;1;21;QUILLOTA______220;220;202,37
2012;1;22;QUILLOTA______220;220;167,22
2012;1;23;QUILLOTA______220;220;186,06
2012;1;24;QUILLOTA______220;220;203,19
