anio;mes;dia;barra;tension;valor
2022;10;19;CRUCERO_______220;220;97,88
2022;10;8;QUILLOTA______220;220;46,85
2022;10;25;QUILLOTA______220;220;89,44
2022;10;4;CARDONES______220;220;74,26
2022;10;4;TARAPACA______220;220;79,39
2022;10;5;ATACAMA_______220;220;88,94
2022;10;31;P.AZUCAR______220;220;84,15
2022;10;22;ATACAMA_______220;220;108,01
2022;10;17;CHARRUA_______220;220;52,32
2022;10;14;P.AZUCAR______220;220;63,53
2022;10;21;CARDONES______220;220;86,33
2022;10;2;CRUCERO_______220;220;84,74
2022;10;16;P.MONTT_______220;220;29,46
2022;10;21;TARAPACA______220;220;93,43
2022;10;27;CRUCERO_______220;220;74,09
2022;10;26;CHARRUA_______220;220;54,97
2022;10;16;QUILLOTA______220;220;68,04
2022;10;5;P.AZUCAR______220;220;83,05
2022;10;25;P.MONTT_______220;220;210,68
2022;10;12;TARAPACA______220;220;79,33
2022;10;13;ATACAMA_______220;220;69,64
2022;10;30;CARDONES______220;220;144,95
2022;10;30;ATACAMA_______220;220;152,08
2022;10;9;CHARRUA_______220;220;47,18
2022;10;22;P.AZUCAR______220;220;103,93
2022;10;13;CARDONES______220;220;64,98
2022;10;29;TARAPACA______220;220;75,11
2022;10;10;CRUCERO_______220;220;59,84
2022;10;8;P.MONTT_______220;220;39,54
2022;10;18;CHARRUA_______220;220;70,24
2022;10;3;CRUCERO_______220;220;91,92
2022;10;20;CRUCERO_______220;220;97,30
2022;10;31;TARAPACA______220;220;93,82
2022;10;6;P.MONTT_______220;220;76,61
2022;10;7;QUILLOTA______220;220;60,96
2022;10;24;QUILLOTA______220;220;88,76
2022;10;20;CARDONES______220;220;90,85
2022;10;4;ATACAMA_______220;220;78,09
2022;10;3;CARDONES______220;220;89,69
2022;10;21;ATACAMA_______220;220;88,80
2022;10;15;P.AZUCAR______220;220;98,85
2022;10;15;P.MONTT_______220;220;14,11
2022;10;22;TARAPACA______220;220;113,48
2022;10;1;CHARRUA_______220;220;63,85
2022;10;5;TARAPACA______220;220;90,46
2022;10;10;CHARRUA_______220;220;49,34
2022;10;11;CRUCERO_______220;220;66,83
2022;10;28;CRUCERO_______220;220;71,58
2022;10;27;CHARRUA_______220;220;60,73
2022;10;15;QUILLOTA______220;220;94,97
2022;10;12;CARDONES______220;220;72,64
2022;10;12;ATACAMA_______220;220;77,82
2022;10;29;ATACAMA_______220;220;70,35
2022;10;30;TARAPACA______220;220;158,00
2022;10;7;P.MONTT_______220;220;55,92
2022;10;23;P.AZUCAR______220;220;81,74
2022;10;29;CARDONES______220;220;67,26
2022;10;6;P.AZUCAR______220;220;66,02
2022;10;24;P.MONTT_______220;220;89,04
2022;10;13;TARAPACA______220;220;69,83
2022;10;2;CHARRUA_______220;220;69,54
2022;10;16;ATACAMA_______220;220;78,97
2022;10;5;P.MONTT_______220;220;77,13
2022;10;19;CHARRUA_______220;220;82,94
2022;10;15;CARDONES______220;220;101,29
2022;10;22;P.MONTT_______220;220;100,84
2022;10;15;TARAPACA______220;220;110,53
2022;10;3;P.AZUCAR______220;220;89,53
2022;10;29;P.AZUCAR______220;220;65,04
2022;10;10;QUILLOTA______220;220;52,11
2022;10;12;P.AZUCAR______220;220;70,46
2022;10;27;QUILLOTA______220;220;63,58
2022;10;31;P.MONTT_______220;220;0,00
2022;10;6;CARDONES______220;220;66,54
2022;10;17;CRUCERO_______220;220;91,85
2022;10;6;TARAPACA______220;220;72,61
2022;10;7;ATACAMA_______220;220;69,65
2022;10;24;CARDONES______220;220;90,32
2022;10;24;ATACAMA_______220;220;91,51
2022;10;11;CHARRUA_______220;220;56,97
2022;10;14;P.MONTT_______220;220;106,17
2022;10;7;CARDONES______220;220;65,21
2022;10;23;TARAPACA______220;220;91,09
2022;10;11;P.AZUCAR______220;220;61,14
2022;10;28;CHARRUA_______220;220;44,70
2022;10;1;QUILLOTA______220;220;67,12
2022;10;20;P.AZUCAR______220;220;89,12
2022;10;18;QUILLOTA______220;220;73,57
2022;10;8;CRUCERO_______220;220;55,34
2022;10;25;CRUCERO_______220;220;98,27
2022;10;23;P.MONTT_______220;220;78,57
2022;10;14;TARAPACA______220;220;70,95
2022;10;15;ATACAMA_______220;220;107,60
2022;10;21;P.MONTT_______220;220;86,97
2022;10;16;TARAPACA______220;220;82,16
2022;10;31;CARDONES______220;220;86,02
2022;10;3;CHARRUA_______220;220;84,23
2022;10;20;CHARRUA_______220;220;83,26
2022;10;4;P.MONTT_______220;220;96,18
