anio;mes;dia;barra;tension;valor
2010;7;1;ATACAMA_______220;220;138,57
2010;7;2;ATACAMA_______220;220;129,88
2010;7;3;ATACAMA_______220;220;121,02
2010;7;4;ATACAMA_______220;220;123,56
2010;7;5;ATACAMA_______220;220;124,16
2010;7;6;ATACAMA_______220;220;118,82
2010;7;7;ATACAMA_______220;220;119,32
2010;7;8;ATACAMA_______220;220;103,11
2010;7;9;ATACAMA_______220;220;122,89
2010;7;10;ATACAMA_______220;220;114,55
2010;7;11;ATACAMA_______220;220;122,07
2010;7;12;ATACAMA_______220;220;119,96
2010;7;13;ATACAMA_______220;220;119,53
2010;7;14;ATACAMA_______220;220;118,80
2010;7;15;ATACAMA_______220;220;96,88
2010;7;16;ATACAMA_______220;220;112,62
2010;7;17;ATACAMA_______220;220;119,76
2010;7;18;ATACAMA_______220;220;110,11
2010;7;19;ATACAMA_______220;220;80,18
2010;7;20;ATACAMA_______220;220;110,20
2010;7;21;ATACAMA_______220;220;86,19
2010;7;22;ATACAMA_______220;220;89,41
2010;7;23;ATACAMA_______220;220;122,80
2010;7;24;ATACAMA_______220;220;150,05
2010;7;25;ATACAMA_______220;220;118,48
2010;7;26;ATACAMA_______220;220;106,79
2010;7;27;ATACAMA_______220;220;96,40
2010;7;28;ATACAMA_______220;220;82,82
2010;7;29;ATACAMA_______220;220;114,81
2010;7;30;ATACAMA_______220;220;90,18
2010;7;31;ATACAMA_______220;220;54,89
2010;7;1;CARDONES______220;220;110,96
2010;7;2;CARDONES______220;220;114,58
2010;7;3;CARDONES______220;220;117,33
2010;7;4;CARDONES______220;220;114,67
2010;7;5;CARDONES______220;220;128,28
2010;7;6;CARDONES______220;220;113,90
2010;7;7;CARDONES______220;220;126,44
2010;7;8;CARDONES______220;220;128,62
2010;7;9;CARDONES______220;220;124,70
2010;7;10;CARDONES______220;220;138,21
2010;7;11;CARDONES______220;220;131,78
2010;7;12;CARDONES______220;220;121,60
2010;7;13;CARDONES______220;220;132,14
2010;7;14;CARDONES______220;220;124,62
2010;7;15;CARDONES______220;220;124,52
2010;7;16;CARDONES______220;220;126,65
2010;7;17;CARDONES______220;220;147,41
2010;7;18;CARDONES______220;220;127,78
2010;7;19;CARDONES______220;220;124,07
2010;7;20;CARDONES______220;220;126,55
2010;7;21;CARDONES______220;220;124,10
2010;7;22;CARDONES______220;220;101,67
2010;7;23;CARDONES______220;220;169,50
2010;7;24;CARDONES______220;220;128,17
2010;7;25;CARDONES______220;220;122,88
2010;7;26;CARDONES______220;220;124,41
2010;7;27;CARDONES______220;220;206,05
2010;7;28;CARDONES______220;220;129,24
2010;7;29;CARDONES______220;220;174,25
2010;7;30;CARDONES______220;220;184,40
2010;7;31;CARDONES______220;220;188,28
2010;7;1;CHARRUA_______220;220;117,97
2010;7;2;CHARRUA_______220;220;126,75
2010;7;3;CHARRUA_______220;220;124,69
2010;7;4;CHARRUA_______220;220;122,72
2010;7;5;CHARRUA_______220;220;136,35
2010;7;6;CHARRUA_______220;220;128,17
2010;7;7;CHARRUA_______220;220;150,66
2010;7;8;CHARRUA_______220;220;137,02
2010;7;9;CHARRUA_______220;220;126,81
2010;7;10;CHARRUA_______220;220;139,32
2010;7;11;CHARRUA_______220;220;126,77
2010;7;12;CHARRUA_______220;220;136,78
2010;7;13;CHARRUA_______220;220;137,94
2010;7;14;CHARRUA_______220;220;128,68
2010;7;15;CHARRUA_______220;220;136,73
2010;7;16;CHARRUA_______220;220;126,19
2010;7;17;CHARRUA_______220;220;146,92
2010;7;18;CHARRUA_______220;220;128,98
2010;7;19;CHARRUA_______220;220;160,38
