anio;mes;dia;barra;tension;valor
2014;1;1;ATACAMA_______220;220;112,21
2014;1;2;ATACAMA_______220;220;172,25
2014;1;3;ATACAMA_______220;220;76,40
2014;1;4;ATACAMA_______220;220;55,13
2014;1;5;ATACAMA_______220;220;54,61
2014;1;6;ATACAMA_______220;220;149,49
2014;1;7;ATACAMA_______220;220;100,92
2014;1;8;ATACAMA_______220;220;67,20
2014;1;9;ATACAMA_______220;220;163,12
2014;1;10;ATACAMA_______220;220;118,03
2014;1;11;ATACAMA_______220;220;49,55
2014;1;12;ATACAMA_______220;220;106,28
2014;1;13;ATACAMA_______220;220;109,60
2014;1;14;ATACAMA_______220;220;49,72
2014;1;15;ATACAMA_______220;220;57,07
2014;1;16;ATACAMA_______220;220;48,27
2014;1;17;ATACAMA_______220;220;48,71
2014;1;18;ATACAMA_______220;220;46,99
2014;1;19;ATACAMA_______220;220;49,70
2014;1;20;ATACAMA_______220;220;124,78
2014;1;21;ATACAMA_______220;220;45,00
2014;1;22;ATACAMA_______220;220;48,60
2014;1;23;ATACAMA_______220;220;84,74
2014;1;24;ATACAMA_______220;220;120,20
2014;1;25;ATACAMA_______220;220;141,96
2014;1;26;ATACAMA_______220;220;187,01
2014;1;27;ATACAMA_______220;220;72,88
2014;1;28;ATACAMA_______220;220;123,46
2014;1;29;ATACAMA_______220;220;92,25
2014;1;30;ATACAMA_______220;220;179,67
2014;1;31;ATACAMA_______220;220;48,41
2014;1;1;CARDONES______220;220;52,34
2014;1;2;CARDONES______220;220;86,47
2014;1;3;CARDONES______220;220;50,34
2014;1;4;CARDONES______220;220;73,24
2014;1;5;CARDONES______220;220;55,83
2014;1;6;CARDONES______220;220;156,37
2014;1;7;CARDONES______220;220;190,29
2014;1;8;CARDONES______220;220;159,84
2014;1;9;CARDONES______220;220;187,82
2014;1;10;CARDONES______220;220;163,91
2014;1;11;CARDONES______220;220;191,34
2014;1;12;CARDONES______220;220;160,38
2014;1;13;CARDONES______220;220;187,83
2014;1;14;CARDONES______220;220;171,65
2014;1;15;CARDONES______220;220;182,14
2014;1;16;CARDONES______220;220;228,54
2014;1;17;CARDONES______220;220;233,75
2014;1;18;CARDONES______220;220;194,89
2014;1;19;CARDONES______220;220;106,41
2014;1;20;CARDONES______220;220;183,16
2014;1;21;CARDONES______220;220;198,43
2014;1;22;CARDONES______220;220;137,73
2014;1;23;CARDONES______220;220;195,93
2014;1;24;CARDONES______220;220;192,17
2014;1;25;CARDONES______220;220;214,02
2014;1;26;CARDONES______220;220;77,51
2014;1;27;CARDONES______220;220;168,29
2014;1;28;CARDONES______220;220;182,58
2014;1;29;CARDONES______220;220;206,67
2014;1;30;CARDONES______220;220;197,79
2014;1;31;CARDONES______220;220;248,82
2014;1;1;CHARRUA_______220;220;46,93
2014;1;2;CHARRUA_______220;220;75,72
2014;1;3;CHARRUA_______220;220;98,39
2014;1;4;CHARRUA_______220;220;66,49
2014;1;5;CHARRUA_______220;220;62,26
2014;1;6;CHARRUA_______220;220;139,17
2014;1;7;CHARRUA_______220;220;171,75
2014;1;8;CHARRUA_______220;220;142,06
2014;1;9;CHARRUA_______220;220;164,57
2014;1;10;CHARRUA_______220;220;140,72
2014;1;11;CHARRUA_______220;220;168,61
2014;1;12;CHARRUA_______220;220;145,87
2014;1;13;CHARRUA_______220;220;163,48
2014;1;14;CHARRUA_______220;220;150,45
2014;1;15;CHARRUA_______220;220;159,96
2014;1;16;CHARRUA_______220;220;199,33
2014;1;17;CHARRUA_______220;220;217,33
2014;1;18;CHARRUA_______220;220;171,27
2014;1;19;CHARRUA_______220;220;96,17
2014;1;20;CHARRUA_______220;220;157,15
2014;1;21;CHARRUA_______220;220;172,74
2014;1;22;CHARRUA_______220;220;165,83
2014;1;23;CHARRUA_______220;220;170,02
2014;1;24;CHARRUA_______220;220;166,11
2014;1;25;CHARRUA_______220;220;185,83
2014;1;26;CHARRUA_______220;220;82,43
2014;1;27;CHARRUA_______220;220;145,29
2014;1;28;CHARRUA_______220;220;159,83
2014;1;29;CHARRUA_______220;220;180,13
2014;1;30;CHARRUA_______220;220;172,11
2014;1;31;CHARRUA_______220;220;219,70
2014;1;1;CRUCERO_______220;220;112,85
2014;1;2;CRUCERO_______220;220;171,65
2014;1;3;CRUCERO_______220;220;75,89
2014;1;4;CRUCERO_______220;220;54,28
2014;1;5;CRUCERO_______220;220;55,02
2014;1;6;CRUCERO_______220;220;148,60
2014;1;7;CRUCERO_______220;220;102,11
2014;1;8;CRUCERO_______220;220;67,66
2014;1;9;CRUCERO_______220;220;164,22
2014;1;10;CRUCERO_______220;220;118,79
2014;1;11;CRUCERO_______220;220;49,16
2014;1;12;CRUCERO_______220;220;104,82
2014;1;13;CRUCERO_______220;220;108,74
2014;1;14;CRUCERO_______220;220;50,00
2014;1;15;CRUCERO_______220;220;56,24
2014;1;16;CRUCERO_______220;220;47,57
2014;1;17;CRUCERO_______220;220;48,35
2014;1;18;CRUCERO_______220;220;46,41
2014;1;19;CRUCERO_______220;220;48,93
2014;1;20;CRUCERO_______220;220;122,92
2014;1;21;CRUCERO_______220;220;45,95
2014;1;22;CRUCERO_______220;220;47,85
2014;1;23;CRUCERO_______220;220;83,31
2014;1;24;CRUCERO_______220;220;118,93
2014;1;25;CRUCERO_______220;220;140,68
2014;1;26;CRUCERO_______220;220;185,34
2014;1;27;CRUCERO_______220;220;71,99
2014;1;28;CRUCERO_______220;220;121,76
2014;1;29;CRUCERO_______220;220;91,33
2014;1;30;CRUCERO_______220;220;177,20
2014;1;31;CRUCERO_______220;220;49,33
2014;1;1;P.AZUCAR______220;220;50,40
2014;1;2;P.AZUCAR______220;220;83,32
2014;1;3;P.AZUCAR______220;220;48,42
2014;1;4;P.AZUCAR______220;220;70,34
2014;1;5;P.AZUCAR______220;220;53,85
2014;1;6;P.AZUCAR______220;220;149,88
2014;1;7;P.AZUCAR______220;220;183,01
2014;1;8;P.AZUCAR______220;220;153,46
2014;1;9;P.AZUCAR______220;220;180,41
2014;1;10;P.AZUCAR______220;220;157,41
2014;1;11;P.AZUCAR______220;220;183,23
2014;1;12;P.AZUCAR______220;220;154,58
2014;1;13;P.AZUCAR______220;220;179,77
2014;1;14;P.AZUCAR______220;220;164,82
2014;1;15;P.AZUCAR______220;220;174,85
2014;1;16;P.AZUCAR______220;220;219,08
2014;1;17;P.AZUCAR______220;220;240,00
2014;1;18;P.AZUCAR______220;220;186,63
2014;1;19;P.AZUCAR______220;220;102,41
2014;1;20;P.AZUCAR______220;220;175,47
2014;1;21;P.AZUCAR______220;220;190,80
2014;1;22;P.AZUCAR______220;220;132,34
2014;1;23;P.AZUCAR______220;220;188,47
2014;1;24;P.AZUCAR______220;220;184,90
2014;1;25;P.AZUCAR______220;220;205,36
2014;1;26;P.AZUCAR______220;220;74,56
2014;1;27;P.AZUCAR______220;220;161,26
2014;1;28;P.AZUCAR______220;220;175,67
2014;1;29;P.AZUCAR______220;220;198,75
2014;1;30;P.AZUCAR______220;220;190,24
2014;1;31;P.AZUCAR______220;220;238,67
2014;1;1;P.MONTT_______220;220;52,38
2014;1;2;P.MONTT_______220;220;86,19
2014;1;3;P.MONTT_______220;220;111,68
2014;1;4;P.MONTT_______220;220;85,13
2014;1;5;P.MONTT_______220;220;68,17
2014;1;6;P.MONTT_______220;220;148,59
2014;1;7;P.MONTT_______220;220;183,04
2014;1;8;P.MONTT_______220;220;153,49
2014;1;9;P.MONTT_______220;220;175,97
2014;1;10;P.MONTT_______220;220;152,52
2014;1;11;P.MONTT_______220;220;185,14
2014;1;12;P.MONTT_______220;220;151,25
2014;1;13;P.MONTT_______220;220;175,66
2014;1;14;P.MONTT_______220;220;162,76
2014;1;15;P.MONTT_______220;220;172,74
2014;1;16;P.MONTT_______220;220;216,43
2014;1;17;P.MONTT_______220;220;236,68
2014;1;18;P.MONTT_______220;220;183,00
2014;1;19;P.MONTT_______220;220;105,40
2014;1;20;P.MONTT_______220;220;171,53
2014;1;21;P.MONTT_______220;220;188,50
