anio;mes;dia;barra;tension;valor
2014;6;1;ATACAMA_______220;220;52,02
2014;6;2;ATACAMA_______220;220;101,25
2014;6;3;ATACAMA_______220;220;59,37
2014;6;4;ATACAMA_______220;220;49,07
2014;6;5;ATACAMA_______220;220;49,12
2014;6;6;ATACAMA_______220;220;52,45
2014;6;7;ATACAMA_______220;220;61,26
2014;6;8;ATACAMA_______220;220;95,17
2014;6;9;ATACAMA_______220;220;53,25
2014;6;10;ATACAMA_______220;220;72,62
2014;6;11;ATACAMA_______220;220;95,54
2014;6;12;ATACAMA_______220;220;52,50
2014;6;13;ATACAMA_______220;220;95,20
2014;6;14;ATACAMA_______220;220;48,06
2014;6;15;ATACAMA_______220;220;47,93
2014;6;16;ATACAMA_______220;220;106,76
2014;6;17;ATACAMA_______220;220;81,94
2014;6;18;ATACAMA_______220;220;186,09
2014;6;19;ATACAMA_______220;220;199,88
2014;6;20;ATACAMA_______220;220;109,16
2014;6;21;ATACAMA_______220;220;103,96
2014;6;22;ATACAMA_______220;220;84,66
2014;6;23;ATACAMA_______220;220;70,04
2014;6;24;ATACAMA_______220;220;56,43
2014;6;25;ATACAMA_______220;220;76,26
2014;6;26;ATACAMA_______220;220;55,48
2014;6;27;ATACAMA_______220;220;54,34
2014;6;28;ATACAMA_______220;220;52,46
2014;6;29;ATACAMA_______220;220;48,78
2014;6;30;ATACAMA_______220;220;46,17
2014;6;1;CARDONES______220;220;177,80
2014;6;2;CARDONES______220;220;206,33
2014;6;3;CARDONES______220;220;197,62
2014;6;4;CARDONES______220;220;226,98
2014;6;5;CARDONES______220;220;215,75
2014;6;6;CARDONES______220;220;237,64
2014;6;7;CARDONES______220;220;250,71
2014;6;8;CARDONES______220;220;220,31
2014;6;9;CARDONES______220;220;207,98
2014;6;10;CARDONES______220;220;200,85
2014;6;11;CARDONES______220;220;190,77
2014;6;12;CARDONES______220;220;198,85
2014;6;13;CARDONES______220;220;173,63
2014;6;14;CARDONES______220;220;192,27
2014;6;15;CARDONES______220;220;155,71
2014;6;16;CARDONES______220;220;148,62
2014;6;17;CARDONES______220;220;162,25
2014;6;18;CARDONES______220;220;127,71
2014;6;19;CARDONES______220;220;83,34
2014;6;20;CARDONES______220;220;114,87
2014;6;21;CARDONES______220;220;103,95
2014;6;22;CARDONES______220;220;87,79
2014;6;23;CARDONES______220;220;100,57
