anio;mes;dia;barra;tension;valor
2016;11;1;ATACAMA_______220;220;54,06
2016;11;2;ATACAMA_______220;220;47,51
2016;11;3;ATACAMA_______220;220;58,26
2016;11;4;ATACAMA_______220;220;75,86
2016;11;5;ATACAMA_______220;220;96,73
2016;11;6;ATACAMA_______220;220;119,95
2016;11;7;ATACAMA_______220;220;63,97
2016;11;8;ATACAMA_______220;220;47,40
2016;11;9;ATACAMA_______220;220;44,02
2016;11;10;ATACAMA_______220;220;46,84
2016;11;11;ATACAMA_______220;220;55,53
2016;11;12;ATACAMA_______220;220;44,33
2016;11;13;ATACAMA_______220;220;34,94
2016;11;14;ATACAMA_______220;220;43,72
2016;11;15;ATACAMA_______220;220;35,00
2016;11;16;ATACAMA_______220;220;49,61
2016;11;17;ATACAMA_______220;220;100,98
2016;11;18;ATACAMA_______220;220;61,81
2016;11;19;ATACAMA_______220;220;54,89
2016;11;20;ATACAMA_______220;220;69,43
2016;11;21;ATACAMA_______220;220;87,78
2016;11;22;ATACAMA_______220;220;72,18
2016;11;23;ATACAMA_______220;220;54,14
2016;11;24;ATACAMA_______220;220;60,81
2016;11;25;ATACAMA_______220;220;62,29
2016;11;26;ATACAMA_______220;220;52,81
2016;11;27;ATACAMA_______220;220;83,23
2016;11;28;ATACAMA_______220;220;63,19
2016;11;29;ATACAMA_______220;220;42,86
2016;11;30;ATACAMA_______220;220;40,81
2016;11;1;CARDONES______220;220;17,48
2016;11;2;CARDONES______220;220;19,57
2016;11;3;CARDONES______220;220;32,40
2016;11;4;CARDONES______220;220;38,53
2016;11;5;CARDONES______220;220;39,80
2016;11;6;CARDONES______220;220;29,99
2016;11;7;CARDONES______220;220;31,73
2016;11;8;CARDONES______220;220;32,64
2016;11;9;CARDONES______220;220;20,75
2016;11;10;CARDONES______220;220;27,54
2016;11;11;CARDONES______220;220;50,49
2016;11;12;CARDONES______220;220;58,70
2016;11;13;CARDONES______220;220;44,00
2016;11;14;CARDONES______220;220;28,13
2016;11;15;CARDONES______220;220;26,65
2016;11;16;CARDONES______220;220;25,36
2016;11;17;CARDONES______220;220;26,39
2016;11;18;CARDONES______220;220;24,82
2016;11;19;CARDONES______220;220;32,42
2016;11;20;CARDONES______220;220;23,84
2016;11;21;CARDONES______220;220;27,27
2016;11;22;CARDONES______220;220;29,42
2016;11;23;CARDONES______220;220;27,46
2016;11;24;CARDONES______220;220;24,04
2016;11;25;CARDONES______220;220;28,49
2016;11;26;CARDONES______220;220;26,51
2016;11;27;CARDONES______220;220;17,06
2016;11;28;CARDONES______220;220;23,24
2016;11;29;CARDONES______220;220;27,67
2016;11;30;CARDONES______220;220;27,40
2016;11;1;CHARRUA_______220;220;46,15
2016;11;2;CHARRUA_______220;220;48,33
2016;11;3;CHARRUA_______220;220;48,86
2016;11;4;CHARRUA_______220;220;45,54
2016;11;5;CHARRUA_______220;220;45,41
2016;11;6;CHARRUA_______220;220;42,33
2016;11;7;CHARRUA_______220;220;44,09
2016;11;8;CHARRUA_______220;220;45,57
2016;11;9;CHARRUA_______220;220;45,48
2016;11;10;CHARRUA_______220;220;45,49
2016;11;11;CHARRUA_______220;220;45,91
2016;11;12;CHARRUA_______220;220;45,89
2016;11;13;CHARRUA_______220;220;44,90
2016;11;14;CHARRUA_______220;220;45,75
2016;11;15;CHARRUA_______220;220;46,01
2016;11;16;CHARRUA_______220;220;45,98
2016;11;17;CHARRUA_______220;220;45,97
2016;11;18;CHARRUA_______220;220;46,16
2016;11;19;CHARRUA_______220;220;46,11
2016;11;20;CHARRUA_______220;220;43,27
2016;11;21;CHARRUA_______220;220;46,20
2016;11;22;CHARRUA_______220;220;46,29
2016;11;23;CHARRUA_______220;220;46,25
2016;11;24;CHARRUA_______220;220;46,05
2016;11;25;CHARRUA_______220;220;47,35
2016;11;26;CHARRUA_______220;220;46,88
2016;11;27;CHARRUA_______220;220;36,41
2016;11;28;CHARRUA_______220;220;45,18
2016;11;29;CHARRUA_______220;220;47,03
2016;11;30;CHARRUA_______220;220;47,10
2016;11;1;CRUCERO_______220;220;54,67
2016;11;2;CRUCERO_______220;220;48,12
2016;11;3;CRUCERO_______220;220;57,55
2016;11;4;CRUCERO_______220;220;74,42
2016;11;5;CRUCERO_______220;220;97,59
2016;11;6;CRUCERO_______220;220;118,42
2016;11;7;CRUCERO_______220;220;63,38
2016;11;8;CRUCERO_______220;220;46,32
2016;11;9;CRUCERO_______220;220;44,58
2016;11;10;CRUCERO_______220;220;47,03
2016;11;11;CRUCERO_______220;220;55,83
2016;11;12;CRUCERO_______220;220;44,71
2016;11;13;CRUCERO_______220;220;34,86
2016;11;14;CRUCERO_______220;220;43,23
2016;11;15;CRUCERO_______220;220;35,98
2016;11;16;CRUCERO_______220;220;50,70
2016;11;17;CRUCERO_______220;220;100,22
2016;11;18;CRUCERO_______220;220;61,91
2016;11;19;CRUCERO_______220;220;55,12
2016;11;20;CRUCERO_______220;220;70,60
2016;11;21;CRUCERO_______220;220;84,59
2016;11;22;CRUCERO_______220;220;71,84
2016;11;23;CRUCERO_______220;220;53,94
2016;11;24;CRUCERO_______220;220;59,62
2016;11;25;CRUCERO_______220;220;60,02
2016;11;26;CRUCERO_______220;220;51,07
2016;11;27;CRUCERO_______220;220;80,56
2016;11;28;CRUCERO_______220;220;61,31
2016;11;29;CRUCERO_______220;220;41,81
2016;11;30;CRUCERO_______220;220;39,74
2016;11;1;P.AZUCAR______220;220;17,75
2016;11;2;P.AZUCAR______220;220;38,56
2016;11;3;P.AZUCAR______220;220;35,25
