anio;mes;dia;barra;tension;valor
2017;11;1;ATACAMA_______220;220;54,25
2017;11;2;ATACAMA_______220;220;56,88
2017;11;3;ATACAMA_______220;220;68,45
2017;11;4;ATACAMA_______220;220;80,62
2017;11;5;ATACAMA_______220;220;63,96
2017;11;6;ATACAMA_______220;220;51,82
2017;11;7;ATACAMA_______220;220;51,09
2017;11;8;ATACAMA_______220;220;55,59
2017;11;9;ATACAMA_______220;220;48,74
2017;11;10;ATACAMA_______220;220;49,02
2017;11;11;ATACAMA_______220;220;57,40
2017;11;12;ATACAMA_______220;220;55,46
2017;11;13;ATACAMA_______220;220;62,92
2017;11;14;ATACAMA_______220;220;80,06
2017;11;15;ATACAMA_______220;220;77,14
2017;11;16;ATACAMA_______220;220;75,51
2017;11;17;ATACAMA_______220;220;77,14
2017;11;18;ATACAMA_______220;220;64,49
2017;11;19;ATACAMA_______220;220;58,24
2017;11;20;ATACAMA_______220;220;58,38
2017;11;21;ATACAMA_______220;220;55,82
2017;11;22;ATACAMA_______220;220;59,82
2017;11;23;ATACAMA_______220;220;69,71
2017;11;24;ATACAMA_______220;220;71,55
2017;11;25;ATACAMA_______220;220;57,35
2017;11;26;ATACAMA_______220;220;56,54
2017;11;27;ATACAMA_______220;220;54,52
2017;11;28;ATACAMA_______220;220;59,88
2017;11;29;ATACAMA_______220;220;58,98
2017;11;30;ATACAMA_______220;220;55,55
2017;11;1;CARDONES______220;220;27,52
2017;11;2;CARDONES______220;220;30,74
2017;11;3;CARDONES______220;220;26,36
2017;11;4;CARDONES______220;220;40,45
2017;11;5;CARDONES______220;220;31,19
2017;11;6;CARDONES______220;220;30,68
2017;11;7;CARDONES______220;220;33,42
2017;11;8;CARDONES______220;220;17,80
2017;11;9;CARDONES______220;220;20,57
2017;11;10;CARDONES______220;220;29,56
2017;11;11;CARDONES______220;220;20,87
2017;11;12;CARDONES______220;220;29,00
2017;11;13;CARDONES______220;220;37,30
2017;11;14;CARDONES______220;220;31,98
2017;11;15;CARDONES______220;220;22,37
2017;11;16;CARDONES______220;220;40,20
2017;11;17;CARDONES______220;220;25,97
2017;11;18;CARDONES______220;220;22,06
2017;11;19;CARDONES______220;220;22,24
2017;11;20;CARDONES______220;220;42,95
2017;11;21;CARDONES______220;220;23,19
2017;11;22;CARDONES______220;220;37,53
2017;11;23;CARDONES______220;220;50,88
2017;11;24;CARDONES______220;220;55,12
2017;11;25;CARDONES______220;220;34,49
2017;11;26;CARDONES______220;220;39,01
2017;11;27;CARDONES______220;220;39,88
2017;11;28;CARDONES______220;220;36,39
2017;11;29;CARDONES______220;220;42,96
2017;11;30;CARDONES______220;220;30,98
2017;11;1;CHARRUA_______220;220;38,51
2017;11;2;CHARRUA_______220;220;53,95
2017;11;3;CHARRUA_______220;220;45,90
2017;11;4;CHARRUA_______220;220;44,56
2017;11;5;CHARRUA_______220;220;44,89
2017;11;6;CHARRUA_______220;220;43,15
2017;11;7;CHARRUA_______220;220;37,85
2017;11;8;CHARRUA_______220;220;33,16
2017;11;9;CHARRUA_______220;220;28,38
2017;11;10;CHARRUA_______220;220;24,88
2017;11;11;CHARRUA_______220;220;31,45
2017;11;12;CHARRUA_______220;220;11,82
2017;11;13;CHARRUA_______220;220;31,86
2017;11;14;CHARRUA_______220;220;28,44
2017;11;15;CHARRUA_______220;220;13,19
2017;11;16;CHARRUA_______220;220;25,05
2017;11;17;CHARRUA_______220;220;25,11
2017;11;18;CHARRUA_______220;220;18,92
2017;11;19;CHARRUA_______220;220;7,81
2017;11;20;CHARRUA_______220;220;29,87
2017;11;21;CHARRUA_______220;220;46,36
2017;11;22;CHARRUA_______220;220;59,42
2017;11;23;CHARRUA_______220;220;53,09
2017;11;24;CHARRUA_______220;220;38,53
2017;11;25;CHARRUA_______220;220;31,19
2017;11;26;CHARRUA_______220;220;8,04
2017;11;27;CHARRUA_______220;220;35,76
2017;11;28;CHARRUA_______220;220;31,88
2017;11;29;CHARRUA_______220;220;27,55
2017;11;30;CHARRUA_______220;220;27,15
2017;11;1;CRUCERO_______220;220;51,46
2017;11;2;CRUCERO_______220;220;58,49
2017;11;3;CRUCERO_______220;220;60,52
2017;11;4;CRUCERO_______220;220;59,82
2017;11;5;CRUCERO_______220;220;51,99
2017;11;6;CRUCERO_______220;220;58,44
2017;11;7;CRUCERO_______220;220;51,60
2017;11;8;CRUCERO_______220;220;44,05
2017;11;9;CRUCERO_______220;220;45,80
2017;11;10;CRUCERO_______220;220;51,95
2017;11;11;CRUCERO_______220;220;49,16
2017;11;12;CRUCERO_______220;220;57,47
2017;11;13;CRUCERO_______220;220;75,94
2017;11;14;CRUCERO_______220;220;55,11
2017;11;15;CRUCERO_______220;220;71,18
2017;11;16;CRUCERO_______220;220;71,54
2017;11;17;CRUCERO_______220;220;64,72
2017;11;18;CRUCERO_______220;220;50,88
2017;11;19;CRUCERO_______220;220;52,71
2017;11;20;CRUCERO_______220;220;53,18
2017;11;21;CRUCERO_______220;220;52,76
2017;11;22;CRUCERO_______220;220;57,28
2017;11;23;CRUCERO_______220;220;66,02
2017;11;24;CRUCERO_______220;220;66,28
2017;11;25;CRUCERO_______220;220;54,35
2017;11;26;CRUCERO_______220;220;53,35
2017;11;27;CRUCERO_______220;220;51,25
2017;11;28;CRUCERO_______220;220;58,49
2017;11;29;CRUCERO_______220;220;56,25
2017;11;30;CRUCERO_______220;220;52,96
2017;11;1;P.AZUCAR______220;220;34,22
2017;11;2;P.AZUCAR______220;220;46,03
2017;11;3;P.AZUCAR______220;220;27,45
2017;11;4;P.AZUCAR______220;220;41,80
2017;11;5;P.AZUCAR______220;220;30,92
2017;11;6;P.AZUCAR______220;220;34,44
