anio;mes;dia;barra;tension;valor
2014;2;1;ATACAMA_______220;220;54,40
2014;2;2;ATACAMA_______220;220;108,68
2014;2;3;ATACAMA_______220;220;160,76
2014;2;4;ATACAMA_______220;220;59,67
2014;2;5;ATACAMA_______220;220;61,21
2014;2;6;ATACAMA_______220;220;131,88
2014;2;7;ATACAMA_______220;220;55,81
2014;2;8;ATACAMA_______220;220;121,44
2014;2;9;ATACAMA_______220;220;173,97
2014;2;10;ATACAMA_______220;220;85,71
2014;2;11;ATACAMA_______220;220;115,19
2014;2;12;ATACAMA_______220;220;66,01
2014;2;13;ATACAMA_______220;220;84,75
2014;2;14;ATACAMA_______220;220;83,38
2014;2;15;ATACAMA_______220;220;76,97
2014;2;16;ATACAMA_______220;220;58,34
2014;2;17;ATACAMA_______220;220;60,69
2014;2;18;ATACAMA_______220;220;135,25
2014;2;19;ATACAMA_______220;220;97,22
2014;2;20;ATACAMA_______220;220;99,76
2014;2;21;ATACAMA_______220;220;130,66
2014;2;22;ATACAMA_______220;220;147,98
2014;2;23;ATACAMA_______220;220;55,50
2014;2;24;ATACAMA_______220;220;55,03
2014;2;25;ATACAMA_______220;220;91,95
2014;2;26;ATACAMA_______220;220;151,89
2014;2;27;ATACAMA_______220;220;154,04
2014;2;28;ATACAMA_______220;220;116,23
2014;2;1;CARDONES______220;220;87,39
2014;2;2;CARDONES______220;220;57,66
2014;2;3;CARDONES______220;220;128,05
2014;2;4;CARDONES______220;220;137,90
2014;2;5;CARDONES______220;220;112,48
2014;2;6;CARDONES______220;220;105,45
2014;2;7;CARDONES______220;220;99,69
2014;2;8;CARDONES______220;220;51,86
2014;2;9;CARDONES______220;220;64,84
2014;2;10;CARDONES______220;220;115,15
2014;2;11;CARDONES______220;220;101,98
2014;2;12;CARDONES______220;220;103,95
2014;2;13;CARDONES______220;220;127,13
2014;2;14;CARDONES______220;220;156,59
2014;2;15;CARDONES______220;220;170,53
2014;2;16;CARDONES______220;220;109,52
2014;2;17;CARDONES______220;220;142,01
2014;2;18;CARDONES______220;220;146,41
2014;2;19;CARDONES______220;220;173,50
2014;2;20;CARDONES______220;220;149,28
2014;2;21;CARDONES______220;220;183,85
2014;2;22;CARDONES______220;220;208,96
2014;2;23;CARDONES______220;220;85,93
2014;2;24;CARDONES______220;220;155,32
2014;2;25;CARDONES______220;220;183,20
2014;2;26;CARDONES______220;220;202,76
2014;2;27;CARDONES______220;220;184,79
2014;2;28;CARDONES______220;220;194,74
2014;2;1;CHARRUA_______220;220;86,48
2014;2;2;CHARRUA_______220;220;57,27
2014;2;3;CHARRUA_______220;220;77,67
2014;2;4;CHARRUA_______220;220;82,02
2014;2;5;CHARRUA_______220;220;85,18
2014;2;6;CHARRUA_______220;220;79,52
2014;2;7;CHARRUA_______220;220;103,14
2014;2;8;CHARRUA_______220;220;51,82
2014;2;9;CHARRUA_______220;220;51,94
2014;2;10;CHARRUA_______220;220;102,10
2014;2;11;CHARRUA_______220;220;108,63
2014;2;12;CHARRUA_______220;220;106,66
2014;2;13;CHARRUA_______220;220;126,93
2014;2;14;CHARRUA_______220;220;157,70
2014;2;15;CHARRUA_______220;220;78,79
2014;2;16;CHARRUA_______220;220;60,58
2014;2;17;CHARRUA_______220;220;138,26
2014;2;18;CHARRUA_______220;220;151,83
2014;2;19;CHARRUA_______220;220;171,22
2014;2;20;CHARRUA_______220;220;146,64
2014;2;21;CHARRUA_______220;220;196,24
2014;2;22;CHARRUA_______220;220;202,85
2014;2;23;CHARRUA_______220;220;84,88
2014;2;24;CHARRUA_______220;220;165,81
2014;2;25;CHARRUA_______220;220;194,30
2014;2;26;CHARRUA_______220;220;212,23
2014;2;27;CHARRUA_______220;220;194,53
2014;2;28;CHARRUA_______220;220;204,61
2014;2;1;CRUCERO_______220;220;53,73
2014;2;2;CRUCERO_______220;220;107,49
2014;2;3;CRUCERO_______220;220;162,02
