anio;mes;dia;barra;tension;valor
2018;12;1;ATACAMA_______220;220;59,59
2018;12;2;ATACAMA_______220;220;55,50
2018;12;3;ATACAMA_______220;220;58,68
2018;12;4;ATACAMA_______220;220;57,36
2018;12;5;ATACAMA_______220;220;58,86
2018;12;6;ATACAMA_______220;220;59,30
2018;12;7;ATACAMA_______220;220;53,90
2018;12;8;ATACAMA_______220;220;50,78
2018;12;9;ATACAMA_______220;220;60,21
2018;12;10;ATACAMA_______220;220;65,57
2018;12;11;ATACAMA_______220;220;53,87
2018;12;12;ATACAMA_______220;220;42,32
2018;12;13;ATACAMA_______220;220;44,48
2018;12;14;ATACAMA_______220;220;38,82
2018;12;15;ATACAMA_______220;220;51,49
2018;12;16;ATACAMA_______220;220;41,72
2018;12;17;ATACAMA_______220;220;52,66
2018;12;18;ATACAMA_______220;220;60,18
2018;12;19;ATACAMA_______220;220;51,12
2018;12;20;ATACAMA_______220;220;41,23
2018;12;21;ATACAMA_______220;220;51,72
2018;12;22;ATACAMA_______220;220;46,47
2018;12;23;ATACAMA_______220;220;37,73
2018;12;24;ATACAMA_______220;220;51,46
2018;12;25;ATACAMA_______220;220;56,32
2018;12;26;ATACAMA_______220;220;71,06
2018;12;27;ATACAMA_______220;220;37,58
2018;12;28;ATACAMA_______220;220;49,75
2018;12;29;ATACAMA_______220;220;43,24
2018;12;30;ATACAMA_______220;220;52,26
2018;12;31;ATACAMA_______220;220;52,72
2018;12;1;CARDONES______220;220;57,73
2018;12;2;CARDONES______220;220;53,59
2018;12;3;CARDONES______220;220;56,30
2018;12;4;CARDONES______220;220;54,94
2018;12;5;CARDONES______220;220;56,39
2018;12;6;CARDONES______220;220;57,10
2018;12;7;CARDONES______220;220;51,65
2018;12;8;CARDONES______220;220;48,34
2018;12;9;CARDONES______220;220;57,28
2018;12;10;CARDONES______220;220;58,15
2018;12;11;CARDONES______220;220;50,99
2018;12;12;CARDONES______220;220;32,95
2018;12;13;CARDONES______220;220;38,05
2018;12;14;CARDONES______220;220;29,53
2018;12;15;CARDONES______220;220;48,91
2018;12;16;CARDONES______220;220;40,03
2018;12;17;CARDONES______220;220;50,47
2018;12;18;CARDONES______220;220;57,93
2018;12;19;CARDONES______220;220;49,20
2018;12;20;CARDONES______220;220;39,46
2018;12;21;CARDONES______220;220;49,73
2018;12;22;CARDONES______220;220;44,59
2018;12;23;CARDONES______220;220;36,25
2018;12;24;CARDONES______220;220;49,66
2018;12;25;CARDONES______220;220;53,51
2018;12;26;CARDONES______220;220;67,58
2018;12;27;CARDONES______220;220;35,81
2018;12;28;CARDONES______220;220;47,07
2018;12;29;CARDONES______220;220;40,87
2018;12;30;CARDONES______220;220;49,25
2018;12;31;CARDONES______220;220;43,07
2018;12;1;CHARRUA_______220;220;54,54
2018;12;2;CHARRUA_______220;220;51,05
2018;12;3;CHARRUA_______220;220;59,01
2018;12;4;CHARRUA_______220;220;58,97
