anio;mes;dia;barra;tension;valor
2009;3;1;ATACAMA_______220;220;83,23
2009;3;3;ATACAMA_______220;220;90,17
2009;3;4;ATACAMA_______220;220;101,56
2009;3;5;ATACAMA_______220;220;67,39
2009;3;6;ATACAMA_______220;220;82,58
2009;3;7;ATACAMA_______220;220;78,01
2009;3;10;ATACAMA_______220;220;84,46
2009;3;11;ATACAMA_______220;220;85,17
2009;3;12;ATACAMA_______220;220;84,14
2009;3;13;ATACAMA_______220;220;79,13
2009;3;14;ATACAMA_______220;220;80,63
2009;3;17;ATACAMA_______220;220;81,12
2009;3;18;ATACAMA_______220;220;86,09
2009;3;19;ATACAMA_______220;220;104,47
2009;3;20;ATACAMA_______220;220;97,62
2009;3;21;ATACAMA_______220;220;87,31
2009;3;22;ATACAMA_______220;220;109,42
2009;3;23;ATACAMA_______220;220;111,10
2009;3;24;ATACAMA_______220;220;103,17
2009;3;25;ATACAMA_______220;220;97,98
2009;3;26;ATACAMA_______220;220;79,69
2009;3;27;ATACAMA_______220;220;85,76
2009;3;28;ATACAMA_______220;220;92,20
2009;3;31;ATACAMA_______220;220;69,45
2009;3;1;CARDONES______220;220;144,31
2009;3;2;CARDONES______220;220;149,65
2009;3;3;CARDONES______220;220;151,01
2009;3;4;CARDONES______220;220;148,50
2009;3;5;CARDONES______220;220;148,45
2009;3;6;CARDONES______220;220;149,56
2009;3;7;CARDONES______220;220;145,31
2009;3;8;CARDONES______220;220;135,30
2009;3;9;CARDONES______220;220;144,51
2009;3;10;CARDONES______220;220;144,49
2009;3;11;CARDONES______220;220;149,18
2009;3;12;CARDONES______220;220;149,65
2009;3;13;CARDONES______220;220;143,20
2009;3;14;CARDONES______220;220;149,36
2009;3;15;CARDONES______220;220;141,80
2009;3;16;CARDONES______220;220;150,73
2009;3;17;CARDONES______220;220;150,09
2009;3;18;CARDONES______220;220;147,59
2009;3;19;CARDONES______220;220;149,67
2009;3;20;CARDONES______220;220;152,81
2009;3;21;CARDONES______220;220;141,08
2009;3;22;CARDONES______220;220;126,38
2009;3;23;CARDONES______220;220;142,57
2009;3;24;CARDONES______220;220;158,15
2009;3;25;CARDONES______220;220;145,22
2009;3;26;CARDONES______220;220;142,36
2009;3;27;CARDONES______220;220;130,73
2009;3;28;CARDONES______220;220;124,37
2009;3;29;CARDONES______220;220;111,51
2009;3;30;CARDONES______220;220;137,60
2009;3;31;CARDONES______220;220;137,03
2009;3;1;CHARRUA_______220;220;139,48
2009;3;2;CHARRUA_______220;220;140,07
2009;3;3;CHARRUA_______220;220;140,82
2009;3;4;CHARRUA_______220;220;138,57
2009;3;5;CHARRUA_______220;220;138,54
2009;3;6;CHARRUA_______220;220;138,55
2009;3;7;CHARRUA_______220;220;133,70
2009;3;8;CHARRUA_______220;220;129,12
2009;3;9;CHARRUA_______220;220;132,23
2009;3;10;CHARRUA_______220;220;133,91
2009;3;11;CHARRUA_______220;220;138,70
2009;3;12;CHARRUA_______220;220;139,10
2009;3;13;CHARRUA_______220;220;134,98
2009;3;14;CHARRUA_______220;220;141,26
2009;3;15;CHARRUA_______220;220;137,73
2009;3;16;CHARRUA_______220;220;137,65
2009;3;17;CHARRUA_______220;220;141,80
2009;3;18;CHARRUA_______220;220;141,34
2009;3;19;CHARRUA_______220;220;142,15
2009;3;20;CHARRUA_______220;220;141,88
2009;3;21;CHARRUA_______220;220;131,03
2009;3;22;CHARRUA_______220;220;122,47
2009;3;23;CHARRUA_______220;220;139,57
2009;3;24;CHARRUA_______220;220;143,18
2009;3;25;CHARRUA_______220;220;133,17
2009;3;26;CHARRUA_______220;220;130,61
2009;3;27;CHARRUA_______220;220;118,24
2009;3;28;CHARRUA_______220;220;112,61
2009;3;29;CHARRUA_______220;220;102,76
2009;3;30;CHARRUA_______220;220;124,52
2009;3;31;CHARRUA_______220;220;124,34
2009;3;1;CRUCERO_______220;220;88,31
2009;3;3;CRUCERO_______220;220;93,89
2009;3;4;CRUCERO_______220;220;101,94
2009;3;5;CRUCERO_______220;220;70,27
2009;3;6;CRUCERO_______220;220;83,06
2009;3;7;CRUCERO_______220;220;78,96
2009;3;9;CRUCERO_______220;220;92,31
2009;3;10;CRUCERO_______220;220;85,69
2009;3;11;CRUCERO_______220;220;86,70
2009;3;12;CRUCERO_______220;220;85,45
2009;3;13;CRUCERO_______220;220;79,85
2009;3;14;CRUCERO_______220;220;81,74
2009;3;17;CRUCERO_______220;220;84,37
2009;3;18;CRUCERO_______220;220;85,20
2009;3;19;CRUCERO_______220;220;106,15
2009;3;20;CRUCERO_______220;220;103,11
2009;3;21;CRUCERO_______220;220;92,38
2009;3;22;CRUCERO_______220;220;115,63
2009;3;23;CRUCERO_______220;220;116,72
2009;3;24;CRUCERO_______220;220;107,10
2009;3;25;CRUCERO_______220;220;103,84
2009;3;26;CRUCERO_______220;220;82,75
2009;3;27;CRUCERO_______220;220;88,61
2009;3;28;CRUCERO_______220;220;97,09
2009;3;30;CRUCERO_______220;220;94,24
2009;3;31;CRUCERO_______220;220;71,42
2009;3;1;P.AZUCAR______220;220;142,87
2009;3;2;P.AZUCAR______220;220;147,12
2009;3;3;P.AZUCAR______220;220;148,50
2009;3;4;P.AZUCAR______220;220;146,58
2009;3;5;P.AZUCAR______220;220;146,53
2009;3;6;P.AZUCAR______220;220;146,74
2009;3;7;P.AZUCAR______220;220;142,68
2009;3;8;P.AZUCAR______220;220;133,80
2009;3;9;P.AZUCAR______220;220;141,94
2009;3;10;P.AZUCAR______220;220;142,48
2009;3;11;P.AZUCAR______220;220;147,14
2009;3;12;P.AZUCAR______220;220;147,59
2009;3;13;P.AZUCAR______220;220;141,43
2009;3;14;P.AZUCAR______220;220;146,77
2009;3;15;P.AZUCAR______220;220;140,29
2009;3;16;P.AZUCAR______220;220;148,42
2009;3;17;P.AZUCAR______220;220;148,06
2009;3;18;P.AZUCAR______220;220;145,59
2009;3;19;P.AZUCAR______220;220;147,63
2009;3;20;P.AZUCAR______220;220;150,72
2009;3;21;P.AZUCAR______220;220;138,51
2009;3;22;P.AZUCAR______220;220;124,90
2009;3;23;P.AZUCAR______220;220;140,16
2009;3;24;P.AZUCAR______220;220;155,98
2009;3;25;P.AZUCAR______220;220;141,90
2009;3;26;P.AZUCAR______220;220;139,15
2009;3;27;P.AZUCAR______220;220;126,62
2009;3;28;P.AZUCAR______220;220;119,84
2009;3;29;P.AZUCAR______220;220;107,23
2009;3;30;P.AZUCAR______220;220;133,25
2009;3;31;P.AZUCAR______220;220;132,80
2009;3;1;P.MONTT_______220;220;134,43
2009;3;2;P.MONTT_______220;220;138,21
2009;3;3;P.MONTT_______220;220;139,57
2009;3;4;P.MONTT_______220;220;137,71
2009;3;5;P.MONTT_______220;220;137,68
2009;3;6;P.MONTT_______220;220;136,60
2009;3;7;P.MONTT_______220;220;131,60
2009;3;8;P.MONTT_______220;220;123,31
2009;3;9;P.MONTT_______220;220;129,77
2009;3;10;P.MONTT_______220;220;132,31
2009;3;11;P.MONTT_______220;220;137,15
2009;3;12;P.MONTT_______220;220;137,19
2009;3;13;P.MONTT_______220;220;138,92
2009;3;14;P.MONTT_______220;220;143,01
2009;3;15;P.MONTT_______220;220;136,97
2009;3;16;P.MONTT_______220;220;140,09
2009;3;17;P.MONTT_______220;220;144,10
2009;3;18;P.MONTT_______220;220;143,73
2009;3;19;P.MONTT_______220;220;144,55
2009;3;20;P.MONTT_______220;220;152,03
2009;3;21;P.MONTT_______220;220;141,64
2009;3;22;P.MONTT_______220;220;142,73
2009;3;23;P.MONTT_______220;220;154,18
2009;3;24;P.MONTT_______220;220;156,38
2009;3;25;P.MONTT_______220;220;145,83
2009;3;26;P.MONTT_______220;220;142,72
2009;3;27;P.MONTT_______220;220;140,23
2009;3;28;P.MONTT_______220;220;133,52
2009;3;29;P.MONTT_______220;220;119,26
2009;3;30;P.MONTT_______220;220;147,17
2009;3;31;P.MONTT_______220;220;147,33
2009;3;1;QUILLOTA______220;220;138,20
2009;3;2;QUILLOTA______220;220;140,49
2009;3;3;QUILLOTA______220;220;141,77
2009;3;4;QUILLOTA______220;220;139,64
2009;3;5;QUILLOTA______220;220;139,62
2009;3;6;QUILLOTA______220;220;139,84
2009;3;7;QUILLOTA______220;220;135,01
2009;3;8;QUILLOTA______220;220;129,20
2009;3;9;QUILLOTA______220;220;133,90
2009;3;10;QUILLOTA______220;220;135,25
2009;3;11;QUILLOTA______220;220;139,82
2009;3;12;QUILLOTA______220;220;140,48
2009;3;13;QUILLOTA______220;220;135,65
2009;3;14;QUILLOTA______220;220;142,68
2009;3;15;QUILLOTA______220;220;137,75
2009;3;16;QUILLOTA______220;220;138,45
2009;3;17;QUILLOTA______220;220;142,30
2009;3;18;QUILLOTA______220;220;141,85
2009;3;19;QUILLOTA______220;220;142,65
2009;3;20;QUILLOTA______220;220;144,29
2009;3;21;QUILLOTA______220;220;132,46
2009;3;22;QUILLOTA______220;220;121,00
2009;3;23;QUILLOTA______220;220;140,27
2009;3;24;QUILLOTA______220;220;142,57
2009;3;25;QUILLOTA______220;220;132,70
2009;3;26;QUILLOTA______220;220;130,19
2009;3;27;QUILLOTA______220;220;116,99
2009;3;28;QUILLOTA______220;220;110,38
2009;3;29;QUILLOTA______220;220;99,75
2009;3;30;QUILLOTA______220;220;123,20
2009;3;31;QUILLOTA______220;220;122,79
2009;3;1;TARAPACA______220;220;90,41
2009;3;3;TARAPACA______220;220;96,27
2009;3;4;TARAPACA______220;220;104,86
2009;3;5;TARAPACA______220;220;72,26
2009;3;6;TARAPACA______220;220;85,48
2009;3;7;TARAPACA______220;220;81,25
2009;3;10;TARAPACA______220;220;87,62
2009;3;11;TARAPACA______220;220;89,21
2009;3;12;TARAPACA______220;220;87,84
2009;3;13;TARAPACA______220;220;82,06
2009;3;14;TARAPACA______220;220;84,06
2009;3;17;TARAPACA______220;220;86,74
2009;3;18;TARAPACA______220;220;87,72
2009;3;19;TARAPACA______220;220;109,41
2009;3;20;TARAPACA______220;220;106,22
2009;3;21;TARAPACA______220;220;95,10
2009;3;22;TARAPACA______220;220;118,88
2009;3;23;TARAPACA______220;220;120,23
2009;3;24;TARAPACA______220;220;110,26
2009;3;25;TARAPACA______220;220;107,02
2009;3;26;TARAPACA______220;220;84,83
2009;3;27;TARAPACA______220;220;91,34
2009;3;28;TARAPACA______220;220;100,22
2009;3;31;TARAPACA______220;220;73,70
