anio;mes;dia;barra;tension;valor
2017;5;1;ATACAMA_______220;220;57,64
2017;5;2;ATACAMA_______220;220;55,14
2017;5;3;ATACAMA_______220;220;58,21
2017;5;4;ATACAMA_______220;220;57,23
2017;5;5;ATACAMA_______220;220;56,02
2017;5;6;ATACAMA_______220;220;56,44
2017;5;7;ATACAMA_______220;220;57,61
2017;5;8;ATACAMA_______220;220;48,30
2017;5;9;ATACAMA_______220;220;60,14
2017;5;10;ATACAMA_______220;220;77,72
2017;5;11;ATACAMA_______220;220;100,14
2017;5;12;ATACAMA_______220;220;90,85
2017;5;13;ATACAMA_______220;220;111,68
2017;5;14;ATACAMA_______220;220;56,85
2017;5;15;ATACAMA_______220;220;63,18
2017;5;16;ATACAMA_______220;220;84,14
2017;5;17;ATACAMA_______220;220;71,63
2017;5;18;ATACAMA_______220;220;62,22
2017;5;19;ATACAMA_______220;220;63,18
2017;5;20;ATACAMA_______220;220;65,09
2017;5;21;ATACAMA_______220;220;49,69
2017;5;22;ATACAMA_______220;220;48,90
2017;5;23;ATACAMA_______220;220;47,65
2017;5;24;ATACAMA_______220;220;64,10
2017;5;25;ATACAMA_______220;220;51,25
2017;5;26;ATACAMA_______220;220;64,55
2017;5;27;ATACAMA_______220;220;54,45
2017;5;28;ATACAMA_______220;220;48,67
2017;5;29;ATACAMA_______220;220;59,92
2017;5;30;ATACAMA_______220;220;47,19
2017;5;31;ATACAMA_______220;220;56,11
2017;5;1;CARDONES______220;220;37,15
2017;5;2;CARDONES______220;220;34,76
2017;5;3;CARDONES______220;220;36,06
2017;5;4;CARDONES______220;220;39,41
2017;5;5;CARDONES______220;220;41,74
2017;5;6;CARDONES______220;220;24,61
2017;5;7;CARDONES______220;220;33,85
2017;5;8;CARDONES______220;220;31,70
2017;5;9;CARDONES______220;220;39,16
2017;5;10;CARDONES______220;220;36,58
2017;5;11;CARDONES______220;220;23,32
2017;5;12;CARDONES______220;220;29,35
2017;5;13;CARDONES______220;220;22,65
2017;5;14;CARDONES______220;220;14,02
2017;5;15;CARDONES______220;220;23,81
2017;5;16;CARDONES______220;220;45,65
2017;5;17;CARDONES______220;220;28,02
2017;5;18;CARDONES______220;220;29,20
2017;5;19;CARDONES______220;220;14,15
2017;5;20;CARDONES______220;220;12,93
2017;5;21;CARDONES______220;220;12,60
2017;5;22;CARDONES______220;220;33,53
2017;5;23;CARDONES______220;220;26,48
2017;5;24;CARDONES______220;220;38,04
2017;5;25;CARDONES______220;220;35,49
2017;5;26;CARDONES______220;220;33,17
2017;5;27;CARDONES______220;220;30,46
2017;5;28;CARDONES______220;220;26,81
2017;5;29;CARDONES______220;220;38,08
2017;5;30;CARDONES______220;220;42,50
2017;5;31;CARDONES______220;220;32,25
2017;5;1;CHARRUA_______220;220;53,93
2017;5;2;CHARRUA_______220;220;66,69
2017;5;3;CHARRUA_______220;220;66,48
2017;5;4;CHARRUA_______220;220;68,94
2017;5;5;CHARRUA_______220;220;72,53
2017;5;6;CHARRUA_______220;220;59,73
2017;5;7;CHARRUA_______220;220;56,90
2017;5;8;CHARRUA_______220;220;55,89
2017;5;9;CHARRUA_______220;220;66,44
2017;5;10;CHARRUA_______220;220;66,82
2017;5;11;CHARRUA_______220;220;62,58
2017;5;12;CHARRUA_______220;220;69,77
2017;5;13;CHARRUA_______220;220;55,60
2017;5;14;CHARRUA_______220;220;38,68
2017;5;15;CHARRUA_______220;220;58,77
2017;5;16;CHARRUA_______220;220;73,57
2017;5;17;CHARRUA_______220;220;42,47
2017;5;18;CHARRUA_______220;220;54,57
2017;5;19;CHARRUA_______220;220;44,41
2017;5;20;CHARRUA_______220;220;49,64
2017;5;21;CHARRUA_______220;220;34,00
2017;5;22;CHARRUA_______220;220;42,79
2017;5;23;CHARRUA_______220;220;51,37
2017;5;24;CHARRUA_______220;220;69,56
2017;5;25;CHARRUA_______220;220;68,87
2017;5;26;CHARRUA_______220;220;70,78
2017;5;27;CHARRUA_______220;220;69,22
2017;5;28;CHARRUA_______220;220;71,65
2017;5;29;CHARRUA_______220;220;88,73
2017;5;30;CHARRUA_______220;220;100,38
2017;5;31;CHARRUA_______220;220;88,72
2017;5;1;CRUCERO_______220;220;55,32
2017;5;2;CRUCERO_______220;220;52,82
2017;5;3;CRUCERO_______220;220;55,82
2017;5;4;CRUCERO_______220;220;55,16
2017;5;5;CRUCERO_______220;220;53,88
2017;5;6;CRUCERO_______220;220;54,07
2017;5;7;CRUCERO_______220;220;55,18
2017;5;8;CRUCERO_______220;220;46,19
2017;5;9;CRUCERO_______220;220;57,50
2017;5;10;CRUCERO_______220;220;74,20
