anio;mes;dia;barra;tension;valor
2017;1;1;ATACAMA_______220;220;49,98
2017;1;2;ATACAMA_______220;220;50,83
2017;1;3;ATACAMA_______220;220;74,45
2017;1;4;ATACAMA_______220;220;72,74
2017;1;5;ATACAMA_______220;220;51,95
2017;1;6;ATACAMA_______220;220;56,57
2017;1;7;ATACAMA_______220;220;52,16
2017;1;8;ATACAMA_______220;220;62,17
2017;1;9;ATACAMA_______220;220;52,59
2017;1;10;ATACAMA_______220;220;59,94
2017;1;11;ATACAMA_______220;220;62,24
2017;1;12;ATACAMA_______220;220;50,46
2017;1;13;ATACAMA_______220;220;48,02
2017;1;14;ATACAMA_______220;220;81,11
2017;1;15;ATACAMA_______220;220;47,92
2017;1;16;ATACAMA_______220;220;48,34
2017;1;17;ATACAMA_______220;220;45,77
2017;1;18;ATACAMA_______220;220;49,84
2017;1;19;ATACAMA_______220;220;52,85
2017;1;20;ATACAMA_______220;220;63,40
2017;1;21;ATACAMA_______220;220;61,84
2017;1;22;ATACAMA_______220;220;68,97
2017;1;23;ATACAMA_______220;220;79,48
2017;1;24;ATACAMA_______220;220;57,39
2017;1;25;ATACAMA_______220;220;45,05
2017;1;26;ATACAMA_______220;220;58,61
2017;1;27;ATACAMA_______220;220;53,11
2017;1;28;ATACAMA_______220;220;56,17
2017;1;29;ATACAMA_______220;220;51,53
2017;1;30;ATACAMA_______220;220;106,85
2017;1;31;ATACAMA_______220;220;131,25
2017;1;1;CARDONES______220;220;21,27
2017;1;2;CARDONES______220;220;21,01
2017;1;3;CARDONES______220;220;21,28
2017;1;4;CARDONES______220;220;16,54
2017;1;5;CARDONES______220;220;22,01
2017;1;6;CARDONES______220;220;24,06
2017;1;7;CARDONES______220;220;24,47
2017;1;8;CARDONES______220;220;22,30
2017;1;9;CARDONES______220;220;17,38
2017;1;10;CARDONES______220;220;21,24
2017;1;11;CARDONES______220;220;29,07
2017;1;12;CARDONES______220;220;31,66
2017;1;13;CARDONES______220;220;26,12
