anio;mes;dia;barra;tension;valor
2017;10;1;ATACAMA_______220;220;57,88
2017;10;2;ATACAMA_______220;220;55,37
2017;10;3;ATACAMA_______220;220;59,00
2017;10;4;ATACAMA_______220;220;64,19
2017;10;5;ATACAMA_______220;220;56,31
2017;10;6;ATACAMA_______220;220;49,35
2017;10;7;ATACAMA_______220;220;59,62
2017;10;8;ATACAMA_______220;220;61,16
2017;10;9;ATACAMA_______220;220;47,76
2017;10;10;ATACAMA_______220;220;45,87
2017;10;11;ATACAMA_______220;220;44,48
2017;10;12;ATACAMA_______220;220;45,93
2017;10;13;ATACAMA_______220;220;46,50
2017;10;14;ATACAMA_______220;220;46,47
2017;10;15;ATACAMA_______220;220;46,15
2017;10;16;ATACAMA_______220;220;52,38
2017;10;17;ATACAMA_______220;220;91,83
2017;10;18;ATACAMA_______220;220;61,01
2017;10;19;ATACAMA_______220;220;59,57
2017;10;20;ATACAMA_______220;220;69,38
2017;10;21;ATACAMA_______220;220;96,34
2017;10;22;ATACAMA_______220;220;75,58
2017;10;23;ATACAMA_______220;220;61,45
2017;10;24;ATACAMA_______220;220;72,85
2017;10;25;ATACAMA_______220;220;60,29
2017;10;26;ATACAMA_______220;220;46,48
2017;10;27;ATACAMA_______220;220;75,96
2017;10;28;ATACAMA_______220;220;76,82
2017;10;29;ATACAMA_______220;220;63,14
2017;10;30;ATACAMA_______220;220;77,28
2017;10;31;ATACAMA_______220;220;55,32
2017;10;1;CARDONES______220;220;24,24
2017;10;2;CARDONES______220;220;29,86
2017;10;3;CARDONES______220;220;28,74
2017;10;4;CARDONES______220;220;31,13
2017;10;5;CARDONES______220;220;39,81
2017;10;6;CARDONES______220;220;27,92
2017;10;7;CARDONES______220;220;26,33
2017;10;8;CARDONES______220;220;20,10
2017;10;9;CARDONES______220;220;11,78
2017;10;10;CARDONES______220;220;22,80
2017;10;11;CARDONES______220;220;21,61
2017;10;12;CARDONES______220;220;22,78
2017;10;13;CARDONES______220;220;33,73
2017;10;14;CARDONES______220;220;22,82
