anio;mes;dia;barra;tension;valor
2010;6;1;ATACAMA_______220;220;85,99
2010;6;2;ATACAMA_______220;220;128,17
2010;6;3;ATACAMA_______220;220;122,96
2010;6;4;ATACAMA_______220;220;121,79
2010;6;5;ATACAMA_______220;220;126,11
2010;6;6;ATACAMA_______220;220;128,57
2010;6;7;ATACAMA_______220;220;107,05
2010;6;8;ATACAMA_______220;220;136,24
2010;6;9;ATACAMA_______220;220;122,18
2010;6;10;ATACAMA_______220;220;120,58
2010;6;11;ATACAMA_______220;220;120,71
2010;6;12;ATACAMA_______220;220;94,00
2010;6;13;ATACAMA_______220;220;97,64
2010;6;14;ATACAMA_______220;220;108,90
2010;6;15;ATACAMA_______220;220;116,33
2010;6;16;ATACAMA_______220;220;106,34
2010;6;17;ATACAMA_______220;220;112,53
2010;6;18;ATACAMA_______220;220;116,21
2010;6;19;ATACAMA_______220;220;134,31
2010;6;20;ATACAMA_______220;220;134,10
2010;6;21;ATACAMA_______220;220;125,47
2010;6;22;ATACAMA_______220;220;103,03
2010;6;23;ATACAMA_______220;220;120,76
2010;6;24;ATACAMA_______220;220;107,57
2010;6;25;ATACAMA_______220;220;120,32
2010;6;26;ATACAMA_______220;220;120,56
2010;6;27;ATACAMA_______220;220;129,99
2010;6;28;ATACAMA_______220;220;131,33
2010;6;29;ATACAMA_______220;220;128,40
2010;6;30;ATACAMA_______220;220;138,51
2010;6;1;CARDONES______220;220;177,97
2010;6;2;CARDONES______220;220;170,65
2010;6;3;CARDONES______220;220;159,98
2010;6;4;CARDONES______220;220;162,09
2010;6;5;CARDONES______220;220;155,27
2010;6;6;CARDONES______220;220;149,60
2010;6;7;CARDONES______220;220;165,94
2010;6;8;CARDONES______220;220;169,03
2010;6;9;CARDONES______220;220;169,55
2010;6;10;CARDONES______220;220;130,31
2010;6;11;CARDONES______220;220;153,32
2010;6;12;CARDONES______220;220;178,17
2010;6;13;CARDONES______220;220;166,74
2010;6;14;CARDONES______220;220;155,89
2010;6;15;CARDONES______220;220;156,00
2010;6;16;CARDONES______220;220;147,35
2010;6;17;CARDONES______220;220;125,35
2010;6;18;CARDONES______220;220;121,72
2010;6;19;CARDONES______220;220;120,91
2010;6;20;CARDONES______220;220;118,24
2010;6;21;CARDONES______220;220;120,62
2010;6;22;CARDONES______220;220;123,18
2010;6;23;CARDONES______220;220;115,95
2010;6;24;CARDONES______220;220;117,41
2010;6;25;CARDONES______220;220;118,53
2010;6;26;CARDONES______220;220;130,12
2010;6;27;CARDONES______220;220;113,32
2010;6;28;CARDONES______220;220;119,32
2010;6;29;CARDONES______220;220;148,88
2010;6;30;CARDONES______220;220;123,76
2010;6;1;CHARRUA_______220;220;185,42
2010;6;2;CHARRUA_______220;220;182,60
