anio;mes;dia;barra;tension;valor
2016;5;1;ATACAMA_______220;220;32,25
2016;5;2;ATACAMA_______220;220;64,26
2016;5;3;ATACAMA_______220;220;70,19
2016;5;4;ATACAMA_______220;220;88,15
2016;5;5;ATACAMA_______220;220;98,48
2016;5;6;ATACAMA_______220;220;96,27
2016;5;7;ATACAMA_______220;220;64,99
2016;5;8;ATACAMA_______220;220;47,70
2016;5;9;ATACAMA_______220;220;60,31
2016;5;10;ATACAMA_______220;220;55,12
2016;5;11;ATACAMA_______220;220;66,75
2016;5;12;ATACAMA_______220;220;85,02
2016;5;13;ATACAMA_______220;220;76,45
2016;5;14;ATACAMA_______220;220;127,75
2016;5;15;ATACAMA_______220;220;122,21
2016;5;16;ATACAMA_______220;220;114,19
2016;5;17;ATACAMA_______220;220;61,23
2016;5;18;ATACAMA_______220;220;71,68
2016;5;19;ATACAMA_______220;220;54,82
2016;5;20;ATACAMA_______220;220;67,81
2016;5;21;ATACAMA_______220;220;59,56
2016;5;22;ATACAMA_______220;220;51,76
2016;5;23;ATACAMA_______220;220;50,14
2016;5;24;ATACAMA_______220;220;42,14
2016;5;25;ATACAMA_______220;220;64,61
2016;5;26;ATACAMA_______220;220;78,97
2016;5;27;ATACAMA_______220;220;127,03
2016;5;28;ATACAMA_______220;220;54,60
2016;5;29;ATACAMA_______220;220;53,79
2016;5;30;ATACAMA_______220;220;65,41
2016;5;31;ATACAMA_______220;220;83,20
2016;5;1;CARDONES______220;220;31,31
2016;5;2;CARDONES______220;220;30,87
2016;5;3;CARDONES______220;220;30,45
2016;5;4;CARDONES______220;220;30,83
2016;5;5;CARDONES______220;220;30,62
2016;5;6;CARDONES______220;220;31,28
2016;5;7;CARDONES______220;220;35,39
2016;5;8;CARDONES______220;220;34,84
2016;5;9;CARDONES______220;220;31,55
2016;5;10;CARDONES______220;220;31,78
2016;5;11;CARDONES______220;220;31,01
2016;5;12;CARDONES______220;220;31,07
2016;5;13;CARDONES______220;220;31,23
2016;5;14;CARDONES______220;220;26,61
2016;5;15;CARDONES______220;220;29,73
2016;5;16;CARDONES______220;220;31,55
2016;5;17;CARDONES______220;220;31,36
2016;5;18;CARDONES______220;220;31,46
2016;5;19;CARDONES______220;220;29,11
2016;5;20;CARDONES______220;220;27,60
2016;5;21;CARDONES______220;220;34,63
2016;5;22;CARDONES______220;220;34,86
2016;5;23;CARDONES______220;220;35,21
2016;5;24;CARDONES______220;220;37,58
2016;5;25;CARDONES______220;220;38,43
2016;5;26;CARDONES______220;220;34,84
2016;5;27;CARDONES______220;220;39,74
2016;5;28;CARDONES______220;220;40,29
2016;5;29;CARDONES______220;220;41,34
2016;5;30;CARDONES______220;220;40,28
2016;5;31;CARDONES______220;220;38,64
2016;5;1;CHARRUA_______220;220;35,74
2016;5;2;CHARRUA_______220;220;35,32
2016;5;3;CHARRUA_______220;220;37,10
2016;5;4;CHARRUA_______220;220;37,65
2016;5;5;CHARRUA_______220;220;37,36
2016;5;6;CHARRUA_______220;220;35,90
2016;5;7;CHARRUA_______220;220;37,35
2016;5;8;CHARRUA_______220;220;33,85
2016;5;9;CHARRUA_______220;220;35,48
2016;5;10;CHARRUA_______220;220;35,42
2016;5;11;CHARRUA_______220;220;35,92
2016;5;12;CHARRUA_______220;220;36,04
2016;5;13;CHARRUA_______220;220;40,15
2016;5;14;CHARRUA_______220;220;40,11
2016;5;15;CHARRUA_______220;220;36,71
2016;5;16;CHARRUA_______220;220;39,74
2016;5;17;CHARRUA_______220;220;40,29
2016;5;18;CHARRUA_______220;220;40,45
2016;5;19;CHARRUA_______220;220;40,46
2016;5;20;CHARRUA_______220;220;47,89
2016;5;21;CHARRUA_______220;220;47,33
2016;5;22;CHARRUA_______220;220;46,06
2016;5;23;CHARRUA_______220;220;48,30
2016;5;24;CHARRUA_______220;220;51,67
2016;5;25;CHARRUA_______220;220;50,27
2016;5;26;CHARRUA_______220;220;54,76
2016;5;27;CHARRUA_______220;220;52,29
2016;5;28;CHARRUA_______220;220;54,11
2016;5;29;CHARRUA_______220;220;50,25
2016;5;30;CHARRUA_______220;220;51,95
2016;5;31;CHARRUA_______220;220;52,91
2016;5;1;CRUCERO_______220;220;31,93
2016;5;2;CRUCERO_______220;220;63,97
2016;5;3;CRUCERO_______220;220;69,85
2016;5;4;CRUCERO_______220;220;87,48
2016;5;5;CRUCERO_______220;220;98,82
2016;5;6;CRUCERO_______220;220;97,17
2016;5;7;CRUCERO_______220;220;65,55
2016;5;8;CRUCERO_______220;220;48,09
2016;5;9;CRUCERO_______220;220;60,66
2016;5;10;CRUCERO_______220;220;54,50
2016;5;11;CRUCERO_______220;220;67,55
2016;5;12;CRUCERO_______220;220;85,16
2016;5;13;CRUCERO_______220;220;76,81
2016;5;14;CRUCERO_______220;220;130,03
2016;5;15;CRUCERO_______220;220;126,00
2016;5;16;CRUCERO_______220;220;117,24
2016;5;17;CRUCERO_______220;220;62,14
2016;5;18;CRUCERO_______220;220;71,47
2016;5;19;CRUCERO_______220;220;54,76
2016;5;20;CRUCERO_______220;220;67,95
2016;5;21;CRUCERO_______220;220;60,65
2016;5;22;CRUCERO_______220;220;52,75
2016;5;23;CRUCERO_______220;220;51,18
2016;5;24;CRUCERO_______220;220;41,48
2016;5;25;CRUCERO_______220;220;65,16
2016;5;26;CRUCERO_______220;220;79,91
2016;5;27;CRUCERO_______220;220;128,04
2016;5;28;CRUCERO_______220;220;54,93
2016;5;29;CRUCERO_______220;220;54,08
2016;5;30;CRUCERO_______220;220;65,47
2016;5;31;CRUCERO_______220;220;85,24
2016;5;1;P.AZUCAR______220;220;34,25
2016;5;2;P.AZUCAR______220;220;34,26
2016;5;3;P.AZUCAR______220;220;33,99
2016;5;4;P.AZUCAR______220;220;34,16
2016;5;5;P.AZUCAR______220;220;33,92
2016;5;6;P.AZUCAR______220;220;33,95
2016;5;7;P.AZUCAR______220;220;38,34
2016;5;8;P.AZUCAR______220;220;35,55
2016;5;9;P.AZUCAR______220;220;34,13
2016;5;10;P.AZUCAR______220;220;34,52
2016;5;11;P.AZUCAR______220;220;33,71
2016;5;12;P.AZUCAR______220;220;33,78
2016;5;13;P.AZUCAR______220;220;36,01
2016;5;14;P.AZUCAR______220;220;29,37
2016;5;15;P.AZUCAR______220;220;33,13
2016;5;16;P.AZUCAR______220;220;35,64
2016;5;17;P.AZUCAR______220;220;36,03
2016;5;18;P.AZUCAR______220;220;36,44
2016;5;19;P.AZUCAR______220;220;36,42
2016;5;20;P.AZUCAR______220;220;42,65
2016;5;21;P.AZUCAR______220;220;41,78
2016;5;22;P.AZUCAR______220;220;40,60
2016;5;23;P.AZUCAR______220;220;42,91
2016;5;24;P.AZUCAR______220;220;46,39
2016;5;25;P.AZUCAR______220;220;45,12
2016;5;26;P.AZUCAR______220;220;38,77
2016;5;27;P.AZUCAR______220;220;46,79
2016;5;28;P.AZUCAR______220;220;49,94
2016;5;29;P.AZUCAR______220;220;46,25
2016;5;30;P.AZUCAR______220;220;48,40
2016;5;31;P.AZUCAR______220;220;49,52
2016;5;1;P.MONTT_______220;220;38,16
2016;5;2;P.MONTT_______220;220;39,30
2016;5;3;P.MONTT_______220;220;53,24
2016;5;4;P.MONTT_______220;220;43,08
2016;5;5;P.MONTT_______220;220;43,08
2016;5;6;P.MONTT_______220;220;42,52
2016;5;7;P.MONTT_______220;220;43,23
2016;5;8;P.MONTT_______220;220;38,39
2016;5;9;P.MONTT_______220;220;41,42
2016;5;10;P.MONTT_______220;220;41,22
2016;5;11;P.MONTT_______220;220;51,02
2016;5;12;P.MONTT_______220;220;41,81
2016;5;13;P.MONTT_______220;220;89,74
2016;5;14;P.MONTT_______220;220;99,77
2016;5;15;P.MONTT_______220;220;72,69
2016;5;16;P.MONTT_______220;220;111,79
2016;5;17;P.MONTT_______220;220;137,69
2016;5;18;P.MONTT_______220;220;137,69
2016;5;19;P.MONTT_______220;220;145,73
2016;5;20;P.MONTT_______220;220;144,72
2016;5;21;P.MONTT_______220;220;110,36
2016;5;22;P.MONTT_______220;220;97,38
2016;5;23;P.MONTT_______220;220;111,04
2016;5;24;P.MONTT_______220;220;140,93
2016;5;25;P.MONTT_______220;220;131,56
2016;5;26;P.MONTT_______220;220;125,47
2016;5;27;P.MONTT_______220;220;129,96
2016;5;28;P.MONTT_______220;220;122,04
2016;5;29;P.MONTT_______220;220;101,79
2016;5;30;P.MONTT_______220;220;137,19
2016;5;31;P.MONTT_______220;220;143,37
2016;5;1;QUILLOTA______220;220;36,40
2016;5;2;QUILLOTA______220;220;36,50
2016;5;3;QUILLOTA______220;220;37,54
2016;5;4;QUILLOTA______220;220;37,67
2016;5;5;QUILLOTA______220;220;37,39
2016;5;6;QUILLOTA______220;220;36,25
2016;5;7;QUILLOTA______220;220;38,88
2016;5;8;QUILLOTA______220;220;35,62
2016;5;9;QUILLOTA______220;220;36,58
2016;5;10;QUILLOTA______220;220;37,25
2016;5;11;QUILLOTA______220;220;36,30
2016;5;12;QUILLOTA______220;220;36,42
2016;5;13;QUILLOTA______220;220;39,91
2016;5;14;QUILLOTA______220;220;39,88
2016;5;15;QUILLOTA______220;220;36,54
2016;5;16;QUILLOTA______220;220;39,59
2016;5;17;QUILLOTA______220;220;40,14
2016;5;18;QUILLOTA______220;220;40,30
2016;5;19;QUILLOTA______220;220;40,28
2016;5;20;QUILLOTA______220;220;47,60
2016;5;21;QUILLOTA______220;220;46,93
2016;5;22;QUILLOTA______220;220;45,66
2016;5;23;QUILLOTA______220;220;47,97
2016;5;24;QUILLOTA______220;220;51,46
2016;5;25;QUILLOTA______220;220;50,06
2016;5;26;QUILLOTA______220;220;54,87
2016;5;27;QUILLOTA______220;220;51,78
2016;5;28;QUILLOTA______220;220;53,58
2016;5;29;QUILLOTA______220;220;50,07
2016;5;30;QUILLOTA______220;220;52,09
2016;5;31;QUILLOTA______220;220;53,15
2016;5;1;TARAPACA______220;220;33,62
2016;5;2;TARAPACA______220;220;67,80
2016;5;3;TARAPACA______220;220;73,88
2016;5;4;TARAPACA______220;220;92,52
2016;5;5;TARAPACA______220;220;104,42
2016;5;6;TARAPACA______220;220;102,63
2016;5;7;TARAPACA______220;220;69,09
2016;5;8;TARAPACA______220;220;50,62
2016;5;9;TARAPACA______220;220;63,84
2016;5;10;TARAPACA______220;220;57,35
2016;5;11;TARAPACA______220;220;70,91
2016;5;12;TARAPACA______220;220;89,75
2016;5;13;TARAPACA______220;220;80,89
2016;5;14;TARAPACA______220;220;136,94
2016;5;15;TARAPACA______220;220;132,22
2016;5;16;TARAPACA______220;220;124,12
2016;5;17;TARAPACA______220;220;65,81
2016;5;18;TARAPACA______220;220;75,65
2016;5;19;TARAPACA______220;220;57,71
2016;5;20;TARAPACA______220;220;71,35
2016;5;21;TARAPACA______220;220;63,88
2016;5;22;TARAPACA______220;220;55,49
2016;5;23;TARAPACA______220;220;53,85
2016;5;24;TARAPACA______220;220;43,58
2016;5;25;TARAPACA______220;220;68,67
2016;5;26;TARAPACA______220;220;84,46
2016;5;27;TARAPACA______220;220;134,83
2016;5;28;TARAPACA______220;220;57,98
2016;5;29;TARAPACA______220;220;56,90
2016;5;30;TARAPACA______220;220;68,91
2016;5;31;TARAPACA______220;220;90,14
