anio;mes;dia;barra;tension;valor
2022;9;4;P.MONTT_______220;220;28,12
2022;9;5;QUILLOTA______220;220;107,98
2022;9;22;QUILLOTA______220;220;77,12
2022;9;1;TARAPACA______220;220;84,69
2022;9;28;P.AZUCAR______220;220;81,61
2022;9;2;ATACAMA_______220;220;77,83
2022;9;11;P.AZUCAR______220;220;63,68
2022;9;18;TARAPACA______220;220;64,90
2022;9;1;CARDONES______220;220;76,90
2022;9;19;ATACAMA_______220;220;68,85
2022;9;18;CARDONES______220;220;59,37
2022;9;13;P.MONTT_______220;220;84,82
2022;9;14;CHARRUA_______220;220;66,64
2022;9;30;P.MONTT_______220;220;222,84
2022;9;16;CRUCERO_______220;220;74,12
2022;9;13;QUILLOTA______220;220;87,47
2022;9;9;TARAPACA______220;220;71,95
2022;9;30;QUILLOTA______220;220;82,64
2022;9;10;CARDONES______220;220;82,27
2022;9;19;P.AZUCAR______220;220;60,48
2022;9;10;ATACAMA_______220;220;79,13
2022;9;27;CARDONES______220;220;61,92
2022;9;26;TARAPACA______220;220;71,82
2022;9;27;ATACAMA_______220;220;64,54
2022;9;2;P.AZUCAR______220;220;80,48
2022;9;23;CHARRUA_______220;220;114,31
2022;9;5;P.MONTT_______220;220;193,05
2022;9;7;CRUCERO_______220;220;104,12
2022;9;6;CHARRUA_______220;220;91,30
2022;9;24;CRUCERO_______220;220;82,55
2022;9;22;P.MONTT_______220;220;278,33
2022;9;17;CRUCERO_______220;220;75,00
2022;9;3;P.MONTT_______220;220;66,27
2022;9;4;QUILLOTA______220;220;73,69
2022;9;20;P.MONTT_______220;220;288,16
2022;9;21;QUILLOTA______220;220;121,38
2022;9;17;CARDONES______220;220;72,42
2022;9;1;ATACAMA_______220;220;73,10
2022;9;19;TARAPACA______220;220;70,98
2022;9;18;ATACAMA_______220;220;62,80
2022;9;2;TARAPACA______220;220;89,50
2022;9;29;P.AZUCAR______220;220;104,94
2022;9;15;CHARRUA_______220;220;74,73
2022;9;12;P.AZUCAR______220;220;81,33
2022;9;12;QUILLOTA______220;220;98,71
2022;9;12;P.MONTT_______220;220;116,60
