reservorio	fecha	agua_caida
ABANICO	2019-01-12	0,0
ACONCAGUA	2019-01-12	0,0
CHAPO	2019-01-12	10,0
CIPRESES	2019-01-12	0,0
COLBÚN	2019-01-12	0,0
INVERNADA	2019-01-12	0,0
LAJA	2019-01-12	0,0
LA MINA	2019-01-12	0,0
LOS MOLLES	2019-01-12	0,0
MELADO	2019-01-12	0,0
PANGUE	2019-01-12	0,0
PEHUENCHE	2019-01-12	0,0
PILMAIQUEN	2019-01-12	5,5
PULLINQUE	2019-01-12	0,0
RAPEL	2019-01-12	0,0
SAUZAL	2019-01-12	0,0
ABANICO	2019-01-13	0,0
ACONCAGUA	2019-01-13	0,0
CHAPO	2019-01-13	0,0
CIPRESES	2019-01-13	0,0
COLBÚN	2019-01-13	0,0
INVERNADA	2019-01-13	0,0
LAJA	2019-01-13	0,0
LA MINA	2019-01-13	0,0
LOS MOLLES	2019-01-13	0,0
MELADO	2019-01-13	0,0
PANGUE	2019-01-13	1,2
PEHUENCHE	2019-01-13	0,0
PILMAIQUEN	2019-01-13	0,0
PULLINQUE	2019-01-13	0,0
RAPEL	2019-01-13	0,0
SAUZAL	2019-01-13	0,0
ABANICO	2019-01-14	0,0
ACONCAGUA	2019-01-14	0,0
CHAPO	2019-01-14	0,0
CIPRESES	2019-01-14	0,0
COLBÚN	2019-01-14	0,0
INVERNADA	2019-01-14	0,0
LAJA	2019-01-14	0,0
LA MINA	2019-01-14	0,0
LOS MOLLES	2019-01-14	0,0
MELADO	2019-01-14	0,0
PANGUE	2019-01-14	0,0
PEHUENCHE	2019-01-14	0,0
PILMAIQUEN	2019-01-14	0,0
PULLINQUE	2019-01-14	0,0
RAPEL	2019-01-14	0,0
SAUZAL	2019-01-14	0,0
ABANICO	2019-01-15	0,0
ACONCAGUA	2019-01-15	0,0
CHAPO	2019-01-15	12,0
CIPRESES	2019-01-15	0,0
COLBÚN	2019-01-15	0,0
INVERNADA	2019-01-15	0,0
LAJA	2019-01-15	0,0
LA MINA	2019-01-15	0,0
LOS MOLLES	2019-01-15	0,0
MELADO	2019-01-15	0,0
PANGUE	2019-01-15	0,0
PEHUENCHE	2019-01-15	0,0
PILMAIQUEN	2019-01-15	6,0
PULLINQUE	2019-01-15	0,9
RAPEL	2019-01-15	0,0
SAUZAL	2019-01-15	0,0
ABANICO	2019-01-16	0,0
ACONCAGUA	2019-01-16	0,0
CHAPO	2019-01-16	0,0
CIPRESES	2019-01-16	0,0
COLBÚN	2019-01-16	0,0
INVERNADA	2019-01-16	0,0
LAJA	2019-01-16	0,0
LA MINA	2019-01-16	0,0
LOS MOLLES	2019-01-16	0,0
MELADO	2019-01-16	0,0
PANGUE	2019-01-16	0,0
PEHUENCHE	2019-01-16	0,0
PILMAIQUEN	2019-01-16	3,0
PULLINQUE	2019-01-16	0,9
RAPEL	2019-01-16	0,0
SAUZAL	2019-01-16	0,0
ABANICO	2019-01-17	0,0
ACONCAGUA	2019-01-17	0,0
CHAPO	2019-01-17	0,0
CIPRESES	2019-01-17	0,0
COLBÚN	2019-01-17	0,0
INVERNADA	2019-01-17	0,0
LAJA	2019-01-17	0,0
LA MINA	2019-01-17	0,0
LOS MOLLES	2019-01-17	0,0
MELADO	2019-01-17	0,0
PANGUE	2019-01-17	0,0
PEHUENCHE	2019-01-17	0,0
PILMAIQUEN	2019-01-17	0,0
PULLINQUE	2019-01-17	0,0
RAPEL	2019-01-17	0,0
SAUZAL	2019-01-17	0,0
ABANICO	2019-01-18	0,0
ACONCAGUA	2019-01-18	0,0
CHAPO	2019-01-18	0,0
CIPRESES	2019-01-18	0,0
COLBÚN	2019-01-18	0,0
INVERNADA	2019-01-18	0,0
LAJA	2019-01-18	0,0
LA MINA	2019-01-18	0,0
LOS MOLLES	2019-01-18	0,0
MELADO	2019-01-18	0,0
PANGUE	2019-01-18	0,0
PEHUENCHE	2019-01-18	0,0
PILMAIQUEN	2019-01-18	0,0
PULLINQUE	2019-01-18	0,0
RAPEL	2019-01-18	0,0
SAUZAL	2019-01-18	0,0
ABANICO	2019-01-19	0,0
ACONCAGUA	2019-01-19	0,0
CHAPO	2019-01-19	0,0
CIPRESES	2019-01-19	0,0
COLBÚN	2019-01-19	0,0
INVERNADA	2019-01-19	0,0
LAJA	2019-01-19	0,0
LA MINA	2019-01-19	0,0
LOS MOLLES	2019-01-19	0,0
MELADO	2019-01-19	0,0
PANGUE	2019-01-19	0,0
PEHUENCHE	2019-01-19	0,0
PILMAIQUEN	2019-01-19	0,0
PULLINQUE	2019-01-19	0,0
RAPEL	2019-01-19	0,0
SAUZAL	2019-01-19	0,0
ABANICO	2019-01-20	0,0
ACONCAGUA	2019-01-20	0,0
CHAPO	2019-01-20	2,0
CIPRESES	2019-01-20	0,0
COLBÚN	2019-01-20	0,0
INVERNADA	2019-01-20	0,0
LAJA	2019-01-20	0,0
LA MINA	2019-01-20	0,0
LOS MOLLES	2019-01-20	0,0
MELADO	2019-01-20	0,0
PANGUE	2019-01-20	0,0
PEHUENCHE	2019-01-20	0,0
PILMAIQUEN	2019-01-20	0,5
PULLINQUE	2019-01-20	0,0
RAPEL	2019-01-20	0,0
SAUZAL	2019-01-20	0,0
ABANICO	2019-01-21	0,0
ACONCAGUA	2019-01-21	0,0
CHAPO	2019-01-21	3,0
CIPRESES	2019-01-21	0,0
COLBÚN	2019-01-21	0,0
INVERNADA	2019-01-21	0,0
LAJA	2019-01-21	0,0
LA MINA	2019-01-21	0,0
LOS MOLLES	2019-01-21	0,0
MELADO	2019-01-21	0,0
PANGUE	2019-01-21	0,0
PEHUENCHE	2019-01-21	0,0
PILMAIQUEN	2019-01-21	0,0
PULLINQUE	2019-01-21	0,0
RAPEL	2019-01-21	0,0
SAUZAL	2019-01-21	0,0
ABANICO	2019-01-22	0,0
ACONCAGUA	2019-01-22	0,0
CHAPO	2019-01-22	0,0
CIPRESES	2019-01-22	0,0
COLBÚN	2019-01-22	0,0
INVERNADA	2019-01-22	0,0
LAJA	2019-01-22	0,0
LA MINA	2019-01-22	0,0
LOS MOLLES	2019-01-22	0,0
MELADO	2019-01-22	0,0
PANGUE	2019-01-22	0,0
PEHUENCHE	2019-01-22	0,0
PILMAIQUEN	2019-01-22	0,0
PULLINQUE	2019-01-22	0,0
RAPEL	2019-01-22	0,0
SAUZAL	2019-01-22	0,0
ABANICO	2019-01-23	0,0
ACONCAGUA	2019-01-23	0,0
CHAPO	2019-01-23	0,0
CIPRESES	2019-01-23	0,0
COLBÚN	2019-01-23	0,0
INVERNADA	2019-01-23	0,0
LAJA	2019-01-23	0,0
LA MINA	2019-01-23	0,0
LOS MOLLES	2019-01-23	0,0
MELADO	2019-01-23	0,0
PANGUE	2019-01-23	0,0
PEHUENCHE	2019-01-23	0,0
PILMAIQUEN	2019-01-23	0,0
PULLINQUE	2019-01-23	0,0
RAPEL	2019-01-23	0,0
SAUZAL	2019-01-23	0,0
ABANICO	2019-01-24	0,0
ACONCAGUA	2019-01-24	0,0
CHAPO	2019-01-24	0,0
CIPRESES	2019-01-24	0,0
COLBÚN	2019-01-24	0,0
INVERNADA	2019-01-24	0,0
LAJA	2019-01-24	0,0
LA MINA	2019-01-24	0,0
LOS MOLLES	2019-01-24	0,0
MELADO	2019-01-24	0,0
PANGUE	2019-01-24	0,0
PEHUENCHE	2019-01-24	0,0
PILMAIQUEN	2019-01-24	0,0
PULLINQUE	2019-01-24	0,0
RAPEL	2019-01-24	0,0
SAUZAL	2019-01-24	0,0
ABANICO	2019-01-25	0,0
ACONCAGUA	2019-01-25	0,0
CHAPO	2019-01-25	1,0
CIPRESES	2019-01-25	0,0
COLBÚN	2019-01-25	0,0
INVERNADA	2019-01-25	0,0
LAJA	2019-01-25	0,0
LA MINA	2019-01-25	0,0
LOS MOLLES	2019-01-25	0,0
MELADO	2019-01-25	0,0
PANGUE	2019-01-25	0,0
PEHUENCHE	2019-01-25	0,0
PILMAIQUEN	2019-01-25	0,0
PULLINQUE	2019-01-25	0,0
RAPEL	2019-01-25	0,0
SAUZAL	2019-01-25	0,0
ABANICO	2019-01-26	0,0
ACONCAGUA	2019-01-26	0,0
CHAPO	2019-01-26	0,0
CIPRESES	2019-01-26	0,0
COLBÚN	2019-01-26	0,0
INVERNADA	2019-01-26	0,0
LAJA	2019-01-26	0,0
LA MINA	2019-01-26	0,0
LOS MOLLES	2019-01-26	0,0
MELADO	2019-01-26	0,0
PANGUE	2019-01-26	0,0
PEHUENCHE	2019-01-26	0,0
PILMAIQUEN	2019-01-26	0,0
PULLINQUE	2019-01-26	0,0
RAPEL	2019-01-26	0,0
SAUZAL	2019-01-26	0,0
ABANICO	2019-01-27	0,0
ACONCAGUA	2019-01-27	0,0
CHAPO	2019-01-27	0,0
CIPRESES	2019-01-27	0,0
COLBÚN	2019-01-27	0,0
INVERNADA	2019-01-27	0,0
LAJA	2019-01-27	0,0
LA MINA	2019-01-27	0,0
LOS MOLLES	2019-01-27	0,0
MELADO	2019-01-27	0,0
PANGUE	2019-01-27	0,0
PEHUENCHE	2019-01-27	0,0
PILMAIQUEN	2019-01-27	0,0
PULLINQUE	2019-01-27	0,0
RAPEL	2019-01-27	0,0
SAUZAL	2019-01-27	0,0
ABANICO	2019-01-28	0,0
ACONCAGUA	2019-01-28	0,0
CHAPO	2019-01-28	0,0
CIPRESES	2019-01-28	0,0
COLBÚN	2019-01-28	0,0
INVERNADA	2019-01-28	0,0
LAJA	2019-01-28	0,0
LA MINA	2019-01-28	0,0
LOS MOLLES	2019-01-28	0,0
MELADO	2019-01-28	0,0
PANGUE	2019-01-28	0,0
PEHUENCHE	2019-01-28	0,0
PILMAIQUEN	2019-01-28	0,0
PULLINQUE	2019-01-28	0,0
RAPEL	2019-01-28	0,0
SAUZAL	2019-01-28	0,0
ABANICO	2019-01-29	0,0
ACONCAGUA	2019-01-29	0,0
CHAPO	2019-01-29	0,0
CIPRESES	2019-01-29	0,0
COLBÚN	2019-01-29	0,0
INVERNADA	2019-01-29	0,0
LAJA	2019-01-29	0,0
LA MINA	2019-01-29	0,0
LOS MOLLES	2019-01-29	0,0
MELADO	2019-01-29	0,0
PANGUE	2019-01-29	0,0
PEHUENCHE	2019-01-29	0,0
PILMAIQUEN	2019-01-29	0,0
PULLINQUE	2019-01-29	0,0
RAPEL	2019-01-29	0,0
SAUZAL	2019-01-29	0,0
ABANICO	2019-01-30	0,0
ACONCAGUA	2019-01-30	0,0
CHAPO	2019-01-30	0,0
CIPRESES	2019-01-30	0,0
COLBÚN	2019-01-30	0,0
INVERNADA	2019-01-30	0,0
LAJA	2019-01-30	0,0
LA MINA	2019-01-30	0,0
LOS MOLLES	2019-01-30	0,0
MELADO	2019-01-30	0,0
PANGUE	2019-01-30	0,0
PEHUENCHE	2019-01-30	0,0
PILMAIQUEN	2019-01-30	0,0
PULLINQUE	2019-01-30	0,0
RAPEL	2019-01-30	0,0
SAUZAL	2019-01-30	0,0
ABANICO	2019-01-31	0,0
ACONCAGUA	2019-01-31	0,0
CHAPO	2019-01-31	0,0
CIPRESES	2019-01-31	0,0
COLBÚN	2019-01-31	0,0
INVERNADA	2019-01-31	0,0
LAJA	2019-01-31	0,0
LA MINA	2019-01-31	0,0
LOS MOLLES	2019-01-31	0,0
MELADO	2019-01-31	0,0
PANGUE	2019-01-31	0,0
PEHUENCHE	2019-01-31	0,0
PILMAIQUEN	2019-01-31	0,0
PULLINQUE	2019-01-31	0,0
RAPEL	2019-01-31	0,0
SAUZAL	2019-01-31	0,0
ABANICO	2019-02-01	0,0
ACONCAGUA	2019-02-01	0,0
CHAPO	2019-02-01	0,0
CIPRESES	2019-02-01	0,0
COLBÚN	2019-02-01	0,0
INVERNADA	2019-02-01	0,0
LAJA	2019-02-01	0,0
LA MINA	2019-02-01	0,0
LOS MOLLES	2019-02-01	0,0
MELADO	2019-02-01	0,0
PANGUE	2019-02-01	0,0
PEHUENCHE	2019-02-01	0,0
PILMAIQUEN	2019-02-01	0,0
PULLINQUE	2019-02-01	0,0
RAPEL	2019-02-01	0,0
SAUZAL	2019-02-01	0,0
ABANICO	2019-02-02	0,0
ACONCAGUA	2019-02-02	0,0
CHAPO	2019-02-02	0,0
CIPRESES	2019-02-02	0,0
COLBÚN	2019-02-02	0,0
INVERNADA	2019-02-02	0,0
LAJA	2019-02-02	0,0
LA MINA	2019-02-02	0,0
LOS MOLLES	2019-02-02	0,0
MELADO	2019-02-02	0,0
PANGUE	2019-02-02	0,0
PEHUENCHE	2019-02-02	0,0
PILMAIQUEN	2019-02-02	0,0
PULLINQUE	2019-02-02	0,0
RAPEL	2019-02-02	0,0
SAUZAL	2019-02-02	0,0
ABANICO	2019-02-03	0,0
ACONCAGUA	2019-02-03	0,0
CHAPO	2019-02-03	0,0
CIPRESES	2019-02-03	0,0
COLBÚN	2019-02-03	0,0
INVERNADA	2019-02-03	0,0
LAJA	2019-02-03	0,0
LA MINA	2019-02-03	0,0
LOS MOLLES	2019-02-03	0,0
MELADO	2019-02-03	0,0
PANGUE	2019-02-03	0,0
PEHUENCHE	2019-02-03	0,0
PILMAIQUEN	2019-02-03	0,0
PULLINQUE	2019-02-03	0,0
RAPEL	2019-02-03	0,0
SAUZAL	2019-02-03	0,0
ABANICO	2019-02-04	0,0
ACONCAGUA	2019-02-04	0,0
CHAPO	2019-02-04	0,0
CIPRESES	2019-02-04	0,0
COLBÚN	2019-02-04	0,0
INVERNADA	2019-02-04	0,0
LAJA	2019-02-04	0,0
LA MINA	2019-02-04	0,0
LOS MOLLES	2019-02-04	0,0
MELADO	2019-02-04	0,0
PANGUE	2019-02-04	0,0
PEHUENCHE	2019-02-04	0,0
PILMAIQUEN	2019-02-04	0,0
PULLINQUE	2019-02-04	0,0
RAPEL	2019-02-04	0,0
SAUZAL	2019-02-04	0,0
ABANICO	2019-02-05	0,0
ACONCAGUA	2019-02-05	0,0
CHAPO	2019-02-05	0,0
CIPRESES	2019-02-05	0,0
COLBÚN	2019-02-05	0,0
INVERNADA	2019-02-05	0,0
LAJA	2019-02-05	0,0
LA MINA	2019-02-05	0,0
LOS MOLLES	2019-02-05	0,0
MELADO	2019-02-05	0,0
PANGUE	2019-02-05	0,0
PEHUENCHE	2019-02-05	0,0
PILMAIQUEN	2019-02-05	0,0
PULLINQUE	2019-02-05	0,0
RAPEL	2019-02-05	0,0
SAUZAL	2019-02-05	0,0
ABANICO	2019-02-06	0,0
ACONCAGUA	2019-02-06	0,0
CHAPO	2019-02-06	0,0
CIPRESES	2019-02-06	0,0
COLBÚN	2019-02-06	0,0
INVERNADA	2019-02-06	0,0
LAJA	2019-02-06	0,0
LA MINA	2019-02-06	0,0
LOS MOLLES	2019-02-06	0,0
MELADO	2019-02-06	0,0
PANGUE	2019-02-06	0,0
PEHUENCHE	2019-02-06	0,0
PILMAIQUEN	2019-02-06	0,0
PULLINQUE	2019-02-06	0,0
RAPEL	2019-02-06	0,0
SAUZAL	2019-02-06	0,0
ABANICO	2019-02-07	0,0
ACONCAGUA	2019-02-07	0,0
CHAPO	2019-02-07	0,0
CIPRESES	2019-02-07	0,0
COLBÚN	2019-02-07	0,0
INVERNADA	2019-02-07	0,0
LAJA	2019-02-07	0,0
LA MINA	2019-02-07	0,0
LOS MOLLES	2019-02-07	0,0
MELADO	2019-02-07	0,0
PANGUE	2019-02-07	0,0
PEHUENCHE	2019-02-07	0,0
PILMAIQUEN	2019-02-07	0,0
PULLINQUE	2019-02-07	0,0
RAPEL	2019-02-07	0,0
SAUZAL	2019-02-07	0,0
ABANICO	2019-02-08	0,0
ACONCAGUA	2019-02-08	0,0
CHAPO	2019-02-08	0,0
CIPRESES	2019-02-08	0,0
COLBÚN	2019-02-08	0,0
INVERNADA	2019-02-08	0,0
LAJA	2019-02-08	0,0
LA MINA	2019-02-08	0,0
LOS MOLLES	2019-02-08	0,0
MELADO	2019-02-08	0,0
PANGUE	2019-02-08	0,0
PEHUENCHE	2019-02-08	0,0
PILMAIQUEN	2019-02-08	0,0
PULLINQUE	2019-02-08	0,0
RAPEL	2019-02-08	0,0
SAUZAL	2019-02-08	0,0
ABANICO	2019-02-09	0,0
ACONCAGUA	2019-02-09	0,0
CHAPO	2019-02-09	4,0
CIPRESES	2019-02-09	0,0
COLBÚN	2019-02-09	0,0
INVERNADA	2019-02-09	0,0
LAJA	2019-02-09	0,0
LA MINA	2019-02-09	0,0
LOS MOLLES	2019-02-09	0,0
MELADO	2019-02-09	0,0
PANGUE	2019-02-09	0,0
PEHUENCHE	2019-02-09	0,0
PILMAIQUEN	2019-02-09	0,0
PULLINQUE	2019-02-09	0,0
RAPEL	2019-02-09	0,0
SAUZAL	2019-02-09	0,0
ABANICO	2019-02-10	12,0
ACONCAGUA	2019-02-10	0,0
CHAPO	2019-02-10	9,0
CIPRESES	2019-02-10	0,0
COLBÚN	2019-02-10	0,75
INVERNADA	2019-02-10	0,0
LAJA	2019-02-10	12,0
LA MINA	2019-02-10	0,0
LOS MOLLES	2019-02-10	0,0
MELADO	2019-02-10	0,3
PANGUE	2019-02-10	14,6
PEHUENCHE	2019-02-10	0,3
PILMAIQUEN	2019-02-10	13,2
PULLINQUE	2019-02-10	7,7
RAPEL	2019-02-10	0,0
SAUZAL	2019-02-10	0,0
ABANICO	2019-02-11	0,0
ACONCAGUA	2019-02-11	0,0
CHAPO	2019-02-11	0,0
CIPRESES	2019-02-11	0,0
COLBÚN	2019-02-11	0,25
INVERNADA	2019-02-11	0,0
LAJA	2019-02-11	0,0
LA MINA	2019-02-11	0,0
LOS MOLLES	2019-02-11	0,0
MELADO	2019-02-11	0,5
PANGUE	2019-02-11	0,0
PEHUENCHE	2019-02-11	0,5
PILMAIQUEN	2019-02-11	0,0
PULLINQUE	2019-02-11	0,0
RAPEL	2019-02-11	0,0
SAUZAL	2019-02-11	0,0
ABANICO	2019-02-12	0,0
ACONCAGUA	2019-02-12	0,0
CHAPO	2019-02-12	0,0
CIPRESES	2019-02-12	0,0
COLBÚN	2019-02-12	0,0
INVERNADA	2019-02-12	0,0
LAJA	2019-02-12	0,0
LA MINA	2019-02-12	0,9
LOS MOLLES	2019-02-12	0,0
MELADO	2019-02-12	0,0
PANGUE	2019-02-12	0,0
PEHUENCHE	2019-02-12	0,0
PILMAIQUEN	2019-02-12	0,0
PULLINQUE	2019-02-12	0,0
RAPEL	2019-02-12	0,0
SAUZAL	2019-02-12	0,0
ABANICO	2019-02-13	0,0
ACONCAGUA	2019-02-13	0,0
CHAPO	2019-02-13	0,0
CIPRESES	2019-02-13	0,0
COLBÚN	2019-02-13	0,0
INVERNADA	2019-02-13	0,0
LAJA	2019-02-13	0,0
LA MINA	2019-02-13	0,0
LOS MOLLES	2019-02-13	0,0
MELADO	2019-02-13	0,0
PANGUE	2019-02-13	0,0
PEHUENCHE	2019-02-13	0,0
PILMAIQUEN	2019-02-13	0,0
PULLINQUE	2019-02-13	0,0
RAPEL	2019-02-13	0,0
SAUZAL	2019-02-13	0,0
ABANICO	2019-02-14	0,0
ACONCAGUA	2019-02-14	0,0
CHAPO	2019-02-14	0,0
CIPRESES	2019-02-14	0,0
COLBÚN	2019-02-14	0,0
INVERNADA	2019-02-14	0,0
LAJA	2019-02-14	0,0
LA MINA	2019-02-14	0,0
LOS MOLLES	2019-02-14	0,0
MELADO	2019-02-14	0,0
PANGUE	2019-02-14	0,0
PEHUENCHE	2019-02-14	0,0
PILMAIQUEN	2019-02-14	0,0
PULLINQUE	2019-02-14	0,0
RAPEL	2019-02-14	0,0
SAUZAL	2019-02-14	0,0
ABANICO	2019-02-15	0,0
ACONCAGUA	2019-02-15	0,0
CHAPO	2019-02-15	0,0
CIPRESES	2019-02-15	0,0
COLBÚN	2019-02-15	0,0
INVERNADA	2019-02-15	0,0
LAJA	2019-02-15	0,0
LA MINA	2019-02-15	0,0
LOS MOLLES	2019-02-15	0,0
MELADO	2019-02-15	0,0
PANGUE	2019-02-15	0,0
PEHUENCHE	2019-02-15	0,0
PILMAIQUEN	2019-02-15	0,0
PULLINQUE	2019-02-15	0,0
RAPEL	2019-02-15	0,0
SAUZAL	2019-02-15	0,0
ABANICO	2019-02-16	0,0
ACONCAGUA	2019-02-16	0,0
CHAPO	2019-02-16	0,0
CIPRESES	2019-02-16	0,0
COLBÚN	2019-02-16	0,0
INVERNADA	2019-02-16	0,0
LAJA	2019-02-16	0,0
LA MINA	2019-02-16	0,0
LOS MOLLES	2019-02-16	0,0
MELADO	2019-02-16	0,0
PANGUE	2019-02-16	0,0
PEHUENCHE	2019-02-16	0,0
PILMAIQUEN	2019-02-16	0,0
PULLINQUE	2019-02-16	0,0
RAPEL	2019-02-16	0,0
SAUZAL	2019-02-16	0,0
ABANICO	2019-02-17	0,0
ACONCAGUA	2019-02-17	0,0
CHAPO	2019-02-17	0,0
CIPRESES	2019-02-17	0,0
COLBÚN	2019-02-17	0,0
INVERNADA	2019-02-17	0,0
LAJA	2019-02-17	0,0
LA MINA	2019-02-17	0,0
LOS MOLLES	2019-02-17	0,0
MELADO	2019-02-17	0,0
PANGUE	2019-02-17	0,0
PEHUENCHE	2019-02-17	0,0
PILMAIQUEN	2019-02-17	0,0
PULLINQUE	2019-02-17	0,0
RAPEL	2019-02-17	0,0
SAUZAL	2019-02-17	0,0
ABANICO	2019-02-18	0,0
ACONCAGUA	2019-02-18	0,0
CHAPO	2019-02-18	10,0
CIPRESES	2019-02-18	0,0
COLBÚN	2019-02-18	0,0
INVERNADA	2019-02-18	0,0
LAJA	2019-02-18	0,0
LA MINA	2019-02-18	0,0
