reservorio	fecha	agua_caida
LOS MOLLES	2020-02-02	0,0
MELADO	2020-02-02	0,0
PANGUE	2020-02-02	0,0
PILMAIQUEN	2020-02-02	0,0
PULLINQUE	2020-02-02	0,0
RAPEL	2020-02-02	0,0
SAUZAL	2020-02-02	0,0
ACONCAGUA	2020-02-03	0,0
CHAPO	2020-02-03	28,0
COLBÚN	2020-02-03	0,0
INVERNADA	2020-02-03	0,0
LAJA	2020-02-03	2,0
LA MINA	2020-02-03	0,0
LOS MOLLES	2020-02-03	0,0
MELADO	2020-02-03	0,0
PANGUE	2020-02-03	5,3
PILMAIQUEN	2020-02-03	21,0
PULLINQUE	2020-02-03	24,7
RAPEL	2020-02-03	0,0
SAUZAL	2020-02-03	0,0
ACONCAGUA	2020-02-04	0,0
CHAPO	2020-02-04	13,5
COLBÚN	2020-02-04	0,0
INVERNADA	2020-02-04	0,0
LAJA	2020-02-04	4,0
LA MINA	2020-02-04	0,0
LOS MOLLES	2020-02-04	0,0
MELADO	2020-02-04	0,0
PANGUE	2020-02-04	0,8
PILMAIQUEN	2020-02-04	3,4
PULLINQUE	2020-02-04	4,2
RAPEL	2020-02-04	0,0
SAUZAL	2020-02-04	0,0
ACONCAGUA	2020-02-05	0,0
CHAPO	2020-02-05	0,0
COLBÚN	2020-02-05	0,0
INVERNADA	2020-02-05	0,0
LAJA	2020-02-05	0,0
LA MINA	2020-02-05	0,0
LOS MOLLES	2020-02-05	0,0
MELADO	2020-02-05	0,0
PANGUE	2020-02-05	0,0
PILMAIQUEN	2020-02-05	0,0
PULLINQUE	2020-02-05	0,0
RAPEL	2020-02-05	0,0
SAUZAL	2020-02-05	0,0
ACONCAGUA	2020-02-06	0,0
CHAPO	2020-02-06	0,0
COLBÚN	2020-02-06	0,0
INVERNADA	2020-02-06	0,0
LAJA	2020-02-06	0,0
LA MINA	2020-02-06	0,0
LOS MOLLES	2020-02-06	0,0
MELADO	2020-02-06	0,0
PANGUE	2020-02-06	0,0
PILMAIQUEN	2020-02-06	0,0
PULLINQUE	2020-02-06	0,0
RAPEL	2020-02-06	0,0
SAUZAL	2020-02-06	0,0
ACONCAGUA	2020-02-07	0,0
CHAPO	2020-02-07	0,0
COLBÚN	2020-02-07	0,0
INVERNADA	2020-02-07	0,0
LAJA	2020-02-07	0,0
LA MINA	2020-02-07	0,0
LOS MOLLES	2020-02-07	0,0
MELADO	2020-02-07	0,0
PANGUE	2020-02-07	0,0
PILMAIQUEN	2020-02-07	0,0
PULLINQUE	2020-02-07	0,0
RAPEL	2020-02-07	0,0
SAUZAL	2020-02-07	0,0
ACONCAGUA	2020-02-08	0,0
CHAPO	2020-02-08	0,0
COLBÚN	2020-02-08	0,0
INVERNADA	2020-02-08	0,0
LAJA	2020-02-08	0,0
LA MINA	2020-02-08	0,0
LOS MOLLES	2020-02-08	0,0
MELADO	2020-02-08	0,0
PANGUE	2020-02-08	0,0
PILMAIQUEN	2020-02-08	0,0
PULLINQUE	2020-02-08	0,0
RAPEL	2020-02-08	0,0
SAUZAL	2020-02-08	0,0
ACONCAGUA	2020-02-09	0,0
CHAPO	2020-02-09	0,0
COLBÚN	2020-02-09	0,0
INVERNADA	2020-02-09	0,0
LAJA	2020-02-09	0,0
LA MINA	2020-02-09	0,0
LOS MOLLES	2020-02-09	0,0
MELADO	2020-02-09	0,0
PANGUE	2020-02-09	0,0
PILMAIQUEN	2020-02-09	0,0
PULLINQUE	2020-02-09	0,0
RAPEL	2020-02-09	0,0
SAUZAL	2020-02-09	0,0
ACONCAGUA	2020-02-10	0,0
CHAPO	2020-02-10	0,0
COLBÚN	2020-02-10	0,0
INVERNADA	2020-02-10	0,0
LAJA	2020-02-10	0,0
LA MINA	2020-02-10	0,0
LOS MOLLES	2020-02-10	0,0
MELADO	2020-02-10	0,0
PANGUE	2020-02-10	0,0
PILMAIQUEN	2020-02-10	0,0
PULLINQUE	2020-02-10	0,0
RAPEL	2020-02-10	0,0
SAUZAL	2020-02-10	0,0
ACONCAGUA	2020-02-11	0,0
CHAPO	2020-02-11	9,0
COLBÚN	2020-02-11	0,0
INVERNADA	2020-02-11	0,0
LAJA	2020-02-11	0,0
LA MINA	2020-02-11	0,0
LOS MOLLES	2020-02-11	0,0
MELADO	2020-02-11	0,0
PANGUE	2020-02-11	0,0
PILMAIQUEN	2020-02-11	9,7
PULLINQUE	2020-02-11	1,2
RAPEL	2020-02-11	0,0
SAUZAL	2020-02-11	0,0
ACONCAGUA	2020-02-12	0,0
CHAPO	2020-02-12	13,5
COLBÚN	2020-02-12	0,0
INVERNADA	2020-02-12	0,0
LAJA	2020-02-12	0,0
LA MINA	2020-02-12	0,0
LOS MOLLES	2020-02-12	0,0
MELADO	2020-02-12	0,0
PANGUE	2020-02-12	0,0
PILMAIQUEN	2020-02-12	0,0
PULLINQUE	2020-02-12	4,0
RAPEL	2020-02-12	0,0
SAUZAL	2020-02-12	0,0
ACONCAGUA	2020-02-13	0,0
CHAPO	2020-02-13	0,0
COLBÚN	2020-02-13	0,0
INVERNADA	2020-02-13	0,0
LAJA	2020-02-13	0,0
LA MINA	2020-02-13	0,0
LOS MOLLES	2020-02-13	0,0
MELADO	2020-02-13	0,0
PANGUE	2020-02-13	0,0
PILMAIQUEN	2020-02-13	0,0
PULLINQUE	2020-02-13	0,0
RAPEL	2020-02-13	0,0
SAUZAL	2020-02-13	0,0
ACONCAGUA	2020-02-14	0,0
CHAPO	2020-02-14	18,5
COLBÚN	2020-02-14	0,0
INVERNADA	2020-02-14	0,0
LAJA	2020-02-14	0,0
LA MINA	2020-02-14	0,0
LOS MOLLES	2020-02-14	0,0
MELADO	2020-02-14	0,0
PANGUE	2020-02-14	0,0
PILMAIQUEN	2020-02-14	3,7
PULLINQUE	2020-02-14	0,3
RAPEL	2020-02-14	0,0
SAUZAL	2020-02-14	0,0
ACONCAGUA	2020-02-15	0,0
CHAPO	2020-02-15	9,5
COLBÚN	2020-02-15	0,0
INVERNADA	2020-02-15	0,0
LAJA	2020-02-15	0,0
LA MINA	2020-02-15	0,0
LOS MOLLES	2020-02-15	0,0
MELADO	2020-02-15	0,0
PANGUE	2020-02-15	0,0
PILMAIQUEN	2020-02-15	2,4
PULLINQUE	2020-02-15	1,1
RAPEL	2020-02-15	0,0
SAUZAL	2020-02-15	0,0
ACONCAGUA	2020-02-16	0,0
CHAPO	2020-02-16	0,0
COLBÚN	2020-02-16	0,0
INVERNADA	2020-02-16	0,0
LAJA	2020-02-16	0,0
LA MINA	2020-02-16	0,0
LOS MOLLES	2020-02-16	0,0
MELADO	2020-02-16	0,0
PANGUE	2020-02-16	5,0
PILMAIQUEN	2020-02-16	0,0
PULLINQUE	2020-02-16	2,0
RAPEL	2020-02-16	0,0
SAUZAL	2020-02-16	0,0
ACONCAGUA	2020-02-17	0,0
CHAPO	2020-02-17	0,0
COLBÚN	2020-02-17	0,0
INVERNADA	2020-02-17	0,0
LAJA	2020-02-17	3,0
LA MINA	2020-02-17	0,0
LOS MOLLES	2020-02-17	0,0
MELADO	2020-02-17	0,0
PANGUE	2020-02-17	12,0
PILMAIQUEN	2020-02-17	0,0
PULLINQUE	2020-02-17	0,0
RAPEL	2020-02-17	0,0
SAUZAL	2020-02-17	0,0
ACONCAGUA	2020-02-18	0,0
CHAPO	2020-02-18	2,0
COLBÚN	2020-02-18	0,0
INVERNADA	2020-02-18	0,0
LAJA	2020-02-18	0,0
LA MINA	2020-02-18	0,0
LOS MOLLES	2020-02-18	0,0
MELADO	2020-02-18	0,0
PANGUE	2020-02-18	0,0
PILMAIQUEN	2020-02-18	0,0
PULLINQUE	2020-02-18	0,0
RAPEL	2020-02-18	0,0
SAUZAL	2020-02-18	0,0
ACONCAGUA	2020-02-19	0,0
CHAPO	2020-02-19	0,0
COLBÚN	2020-02-19	0,0
INVERNADA	2020-02-19	0,0
LAJA	2020-02-19	0,0
LA MINA	2020-02-19	0,0
LOS MOLLES	2020-02-19	0,0
MELADO	2020-02-19	0,0
PANGUE	2020-02-19	0,0
PILMAIQUEN	2020-02-19	0,0
PULLINQUE	2020-02-19	0,0
RAPEL	2020-02-19	0,0
SAUZAL	2020-02-19	0,0
ACONCAGUA	2020-02-20	0,0
CHAPO	2020-02-20	0,0
COLBÚN	2020-02-20	0,0
INVERNADA	2020-02-20	0,0
LAJA	2020-02-20	0,0
LA MINA	2020-02-20	0,0
LOS MOLLES	2020-02-20	0,0
MELADO	2020-02-20	0,0
PANGUE	2020-02-20	0,0
PILMAIQUEN	2020-02-20	0,0
PULLINQUE	2020-02-20	0,0
RAPEL	2020-02-20	0,0
SAUZAL	2020-02-20	0,0
ACONCAGUA	2020-02-21	0,0
CHAPO	2020-02-21	0,0
COLBÚN	2020-02-21	0,0
INVERNADA	2020-02-21	0,0
LAJA	2020-02-21	0,0
LA MINA	2020-02-21	0,0
LOS MOLLES	2020-02-21	0,0
MELADO	2020-02-21	0,0
PANGUE	2020-02-21	0,0
PILMAIQUEN	2020-02-21	0,0
PULLINQUE	2020-02-21	0,0
RAPEL	2020-02-21	0,0
SAUZAL	2020-02-21	0,0
ACONCAGUA	2020-02-22	0,0
CHAPO	2020-02-22	0,0
COLBÚN	2020-02-22	0,0
INVERNADA	2020-02-22	0,0
LAJA	2020-02-22	0,0
LA MINA	2020-02-22	0,0
LOS MOLLES	2020-02-22	0,0
MELADO	2020-02-22	0,0
PANGUE	2020-02-22	0,0
PILMAIQUEN	2020-02-22	0,0
PULLINQUE	2020-02-22	0,0
RAPEL	2020-02-22	0,0
SAUZAL	2020-02-22	0,0
ACONCAGUA	2020-02-23	0,0
CHAPO	2020-02-23	6,0
COLBÚN	2020-02-23	0,0
INVERNADA	2020-02-23	0,0
LAJA	2020-02-23	0,0
LA MINA	2020-02-23	0,0
LOS MOLLES	2020-02-23	0,0
MELADO	2020-02-23	0,0
PANGUE	2020-02-23	0,0
PILMAIQUEN	2020-02-23	1,1
PULLINQUE	2020-02-23	1,6
RAPEL	2020-02-23	0,0
SAUZAL	2020-02-23	0,0
ACONCAGUA	2020-02-24	0,0
CHAPO	2020-02-24	1,0
COLBÚN	2020-02-24	0,0
INVERNADA	2020-02-24	0,0
LAJA	2020-02-24	0,0
LA MINA	2020-02-24	0,0
LOS MOLLES	2020-02-24	0,0
MELADO	2020-02-24	0,0
PANGUE	2020-02-24	0,0
PILMAIQUEN	2020-02-24	0,0
PULLINQUE	2020-02-24	0,0
RAPEL	2020-02-24	0,0
SAUZAL	2020-02-24	0,0
ACONCAGUA	2020-02-25	0,0
CHAPO	2020-02-25	0,0
COLBÚN	2020-02-25	0,0
INVERNADA	2020-02-25	0,0
LAJA	2020-02-25	0,0
LA MINA	2020-02-25	0,0
LOS MOLLES	2020-02-25	0,0
MELADO	2020-02-25	0,0
PANGUE	2020-02-25	0,0
PILMAIQUEN	2020-02-25	0,0
PULLINQUE	2020-02-25	0,0
RAPEL	2020-02-25	0,0
SAUZAL	2020-02-25	0,0
ACONCAGUA	2020-02-26	0,0
CHAPO	2020-02-26	0,0
COLBÚN	2020-02-26	0,0
INVERNADA	2020-02-26	0,0
LAJA	2020-02-26	0,0
LA MINA	2020-02-26	0,0
LOS MOLLES	2020-02-26	0,0
MELADO	2020-02-26	0,0
PANGUE	2020-02-26	0,0
PILMAIQUEN	2020-02-26	0,0
PULLINQUE	2020-02-26	0,0
RAPEL	2020-02-26	0,0
SAUZAL	2020-02-26	0,0
ACONCAGUA	2020-02-27	0,0
CHAPO	2020-02-27	0,0
COLBÚN	2020-02-27	0,0
INVERNADA	2020-02-27	0,0
LAJA	2020-02-27	0,0
LA MINA	2020-02-27	0,0
LOS MOLLES	2020-02-27	0,0
MELADO	2020-02-27	0,0
PANGUE	2020-02-27	0,0
PILMAIQUEN	2020-02-27	0,0
PULLINQUE	2020-02-27	0,0
RAPEL	2020-02-27	0,0
SAUZAL	2020-02-27	0,0
ACONCAGUA	2020-02-28	0,0
CHAPO	2020-02-28	0,0
COLBÚN	2020-02-28	0,0
INVERNADA	2020-02-28	0,0
LAJA	2020-02-28	0,0
LA MINA	2020-02-28	0,0
LOS MOLLES	2020-02-28	0,0
MELADO	2020-02-28	0,0
PANGUE	2020-02-28	0,0
PILMAIQUEN	2020-02-28	0,0
PULLINQUE	2020-02-28	0,0
RAPEL	2020-02-28	0,0
SAUZAL	2020-02-28	0,0
ACONCAGUA	2020-02-29	0,0
CHAPO	2020-02-29	0,0
COLBÚN	2020-02-29	0,0
INVERNADA	2020-02-29	0,0
LAJA	2020-02-29	0,0
LA MINA	2020-02-29	0,0
LOS MOLLES	2020-02-29	0,0
MELADO	2020-02-29	0,0
PANGUE	2020-02-29	0,0
PILMAIQUEN	2020-02-29	0,0
PULLINQUE	2020-02-29	0,0
RAPEL	2020-02-29	0,0
SAUZAL	2020-02-29	0,0
ACONCAGUA	2020-03-01	0,0
