reservorio	fecha	agua_caida
RAPEL	2023-01-23	0,0
SAUZAL	2023-01-23	0,0
ACONCAGUA	2023-01-24	0,0
CHAPO	2023-01-24	0,0
COLBÚN	2023-01-24	0,0
INVERNADA	2023-01-24	0,0
LAJA	2023-01-24	9,0
LOS MOLLES	2023-01-24	0,0
MELADO	2023-01-24	0,0
PANGUE	2023-01-24	2,4
PILMAIQUEN	2023-01-24	0,0
PULLINQUE	2023-01-24	0,0
RAPEL	2023-01-24	0,0
SAUZAL	2023-01-24	0,0
ACONCAGUA	2023-01-25	0,0
CHAPO	2023-01-25	2,0
COLBÚN	2023-01-25	0,0
INVERNADA	2023-01-25	0,0
LAJA	2023-01-25	0,0
LOS MOLLES	2023-01-25	0,0
MELADO	2023-01-25	0,0
PANGUE	2023-01-25	0,0
PILMAIQUEN	2023-01-25	0,0
PULLINQUE	2023-01-25	0,0
RAPEL	2023-01-25	0,0
SAUZAL	2023-01-25	0,0
ACONCAGUA	2023-01-26	0,0
CHAPO	2023-01-26	1,5
COLBÚN	2023-01-26	0,0
INVERNADA	2023-01-26	0,0
LAJA	2023-01-26	0,0
LOS MOLLES	2023-01-26	0,0
MELADO	2023-01-26	0,0
PANGUE	2023-01-26	0,0
PILMAIQUEN	2023-01-26	0,0
PULLINQUE	2023-01-26	0,0
RAPEL	2023-01-26	0,0
SAUZAL	2023-01-26	0,0
ACONCAGUA	2023-01-27	0,0
CHAPO	2023-01-27	0,0
COLBÚN	2023-01-27	0,0
INVERNADA	2023-01-27	0,0
LAJA	2023-01-27	0,0
LOS MOLLES	2023-01-27	0,0
MELADO	2023-01-27	0,0
PANGUE	2023-01-27	0,0
PILMAIQUEN	2023-01-27	0,0
PULLINQUE	2023-01-27	0,0
RAPEL	2023-01-27	0,0
SAUZAL	2023-01-27	0,0
ACONCAGUA	2023-01-28	0,0
CHAPO	2023-01-28	0,0
COLBÚN	2023-01-28	0,0
INVERNADA	2023-01-28	0,0
LAJA	2023-01-28	0,0
LOS MOLLES	2023-01-28	0,0
MELADO	2023-01-28	0,0
PANGUE	2023-01-28	0,0
PILMAIQUEN	2023-01-28	0,0
PULLINQUE	2023-01-28	0,0
RAPEL	2023-01-28	0,0
SAUZAL	2023-01-28	0,0
ACONCAGUA	2023-01-29	0,0
CHAPO	2023-01-29	0,0
COLBÚN	2023-01-29	0,0
INVERNADA	2023-01-29	0,0
LAJA	2023-01-29	0,0
LOS MOLLES	2023-01-29	0,0
MELADO	2023-01-29	0,0
PANGUE	2023-01-29	0,0
PILMAIQUEN	2023-01-29	0,0
PULLINQUE	2023-01-29	0,0
RAPEL	2023-01-29	0,0
SAUZAL	2023-01-29	0,0
ACONCAGUA	2023-01-30	0,0
CHAPO	2023-01-30	0,0
COLBÚN	2023-01-30	0,0
INVERNADA	2023-01-30	0,0
LAJA	2023-01-30	0,0
LOS MOLLES	2023-01-30	0,0
MELADO	2023-01-30	0,0
PANGUE	2023-01-30	0,0
PILMAIQUEN	2023-01-30	0,0
PULLINQUE	2023-01-30	0,0
RAPEL	2023-01-30	0,0
SAUZAL	2023-01-30	0,0
ACONCAGUA	2023-01-31	0,0
CHAPO	2023-01-31	0,0
COLBÚN	2023-01-31	0,0
INVERNADA	2023-01-31	0,0
LAJA	2023-01-31	0,0
LOS MOLLES	2023-01-31	0,0
MELADO	2023-01-31	0,0
PANGUE	2023-01-31	0,0
PILMAIQUEN	2023-01-31	0,0
PULLINQUE	2023-01-31	0,0
RAPEL	2023-01-31	0,0
SAUZAL	2023-01-31	0,0
ACONCAGUA	2023-02-01	0,0
CHAPO	2023-02-01	0,0
COLBÚN	2023-02-01	0,0
INVERNADA	2023-02-01	0,0
LAJA	2023-02-01	0,0
LOS MOLLES	2023-02-01	0,0
MELADO	2023-02-01	0,0
PANGUE	2023-02-01	0,0
PILMAIQUEN	2023-02-01	0,0
PULLINQUE	2023-02-01	0,0
RAPEL	2023-02-01	0,0
SAUZAL	2023-02-01	0,0
ACONCAGUA	2023-02-02	0,0
CHAPO	2023-02-02	0,0
COLBÚN	2023-02-02	0,0
INVERNADA	2023-02-02	0,0
LAJA	2023-02-02	0,0
LOS MOLLES	2023-02-02	0,0
MELADO	2023-02-02	0,0
PANGUE	2023-02-02	0,0
PILMAIQUEN	2023-02-02	0,0
PULLINQUE	2023-02-02	0,0
RAPEL	2023-02-02	0,0
SAUZAL	2023-02-02	0,0
ACONCAGUA	2023-02-03	0,0
CHAPO	2023-02-03	0,0
COLBÚN	2023-02-03	0,0
INVERNADA	2023-02-03	0,0
LAJA	2023-02-03	0,0
LOS MOLLES	2023-02-03	0,0
MELADO	2023-02-03	0,0
PANGUE	2023-02-03	0,0
PILMAIQUEN	2023-02-03	0,0
PULLINQUE	2023-02-03	0,0
RAPEL	2023-02-03	0,0
SAUZAL	2023-02-03	0,0
ACONCAGUA	2023-02-04	0,0
CHAPO	2023-02-04	0,0
COLBÚN	2023-02-04	0,0
INVERNADA	2023-02-04	0,0
LAJA	2023-02-04	0,0
LOS MOLLES	2023-02-04	0,0
MELADO	2023-02-04	0,0
PANGUE	2023-02-04	0,0
PILMAIQUEN	2023-02-04	0,0
PULLINQUE	2023-02-04	0,0
RAPEL	2023-02-04	0,0
SAUZAL	2023-02-04	0,0
ACONCAGUA	2023-02-05	0,0
CHAPO	2023-02-05	0,0
COLBÚN	2023-02-05	0,0
INVERNADA	2023-02-05	0,0
LAJA	2023-02-05	0,0
LOS MOLLES	2023-02-05	0,0
MELADO	2023-02-05	0,0
PANGUE	2023-02-05	0,0
PILMAIQUEN	2023-02-05	0,0
PULLINQUE	2023-02-05	0,0
RAPEL	2023-02-05	0,0
SAUZAL	2023-02-05	0,0
ACONCAGUA	2023-02-06	0,0
CHAPO	2023-02-06	0,0
COLBÚN	2023-02-06	0,0
INVERNADA	2023-02-06	0,0
LAJA	2023-02-06	0,0
LOS MOLLES	2023-02-06	0,0
MELADO	2023-02-06	0,0
PANGUE	2023-02-06	0,0
PILMAIQUEN	2023-02-06	0,0
PULLINQUE	2023-02-06	0,0
RAPEL	2023-02-06	0,0
SAUZAL	2023-02-06	0,0
ACONCAGUA	2023-02-07	0,0
CHAPO	2023-02-07	0,0
COLBÚN	2023-02-07	0,0
INVERNADA	2023-02-07	0,0
LAJA	2023-02-07	0,0
LOS MOLLES	2023-02-07	0,0
MELADO	2023-02-07	0,0
PANGUE	2023-02-07	0,0
PILMAIQUEN	2023-02-07	0,0
PULLINQUE	2023-02-07	0,0
RAPEL	2023-02-07	0,0
SAUZAL	2023-02-07	0,0
ACONCAGUA	2023-02-08	0,0
CHAPO	2023-02-08	0,0
COLBÚN	2023-02-08	0,0
INVERNADA	2023-02-08	0,0
LAJA	2023-02-08	0,0
LOS MOLLES	2023-02-08	0,0
MELADO	2023-02-08	0,0
PANGUE	2023-02-08	0,0
PILMAIQUEN	2023-02-08	0,0
PULLINQUE	2023-02-08	0,0
RAPEL	2023-02-08	0,0
SAUZAL	2023-02-08	0,0
ACONCAGUA	2023-02-09	0,0
CHAPO	2023-02-09	22,0
COLBÚN	2023-02-09	0,0
INVERNADA	2023-02-09	0,0
LAJA	2023-02-09	0,0
LOS MOLLES	2023-02-09	0,0
MELADO	2023-02-09	0,0
PANGUE	2023-02-09	0,0
PILMAIQUEN	2023-02-09	29,1
PULLINQUE	2023-02-09	0,0
RAPEL	2023-02-09	0,0
SAUZAL	2023-02-09	0,0
ACONCAGUA	2023-02-10	0,0
CHAPO	2023-02-10	0,0
COLBÚN	2023-02-10	0,0
INVERNADA	2023-02-10	0,0
LAJA	2023-02-10	0,0
LOS MOLLES	2023-02-10	0,0
MELADO	2023-02-10	0,0
PANGUE	2023-02-10	0,0
PILMAIQUEN	2023-02-10	0,0
PULLINQUE	2023-02-10	0,0
RAPEL	2023-02-10	0,0
SAUZAL	2023-02-10	0,0
ACONCAGUA	2023-02-11	0,0
CHAPO	2023-02-11	18,0
COLBÚN	2023-02-11	0,0
INVERNADA	2023-02-11	0,0
LAJA	2023-02-11	0,0
LOS MOLLES	2023-02-11	0,0
MELADO	2023-02-11	0,0
PANGUE	2023-02-11	0,0
PILMAIQUEN	2023-02-11	0,0
PULLINQUE	2023-02-11	0,0
RAPEL	2023-02-11	0,0
SAUZAL	2023-02-11	0,0
ACONCAGUA	2023-02-12	0,0
CHAPO	2023-02-12	2,5
COLBÚN	2023-02-12	0,0
INVERNADA	2023-02-12	0,0
LAJA	2023-02-12	0,5
LOS MOLLES	2023-02-12	0,0
MELADO	2023-02-12	0,0
PANGUE	2023-02-12	16,8
PILMAIQUEN	2023-02-12	7,2
PULLINQUE	2023-02-12	5,9
RAPEL	2023-02-12	0,0
SAUZAL	2023-02-12	0,0
ACONCAGUA	2023-02-13	0,0
CHAPO	2023-02-13	20,0
COLBÚN	2023-02-13	0,0
INVERNADA	2023-02-13	0,0
LAJA	2023-02-13	0,0
LOS MOLLES	2023-02-13	0,0
MELADO	2023-02-13	0,0
PANGUE	2023-02-13	0,0
PILMAIQUEN	2023-02-13	0,6
PULLINQUE	2023-02-13	0,0
RAPEL	2023-02-13	0,0
SAUZAL	2023-02-13	0,0
ACONCAGUA	2023-02-14	0,0
CHAPO	2023-02-14	4,0
COLBÚN	2023-02-14	0,0
INVERNADA	2023-02-14	0,0
LAJA	2023-02-14	0,0
LOS MOLLES	2023-02-14	0,0
MELADO	2023-02-14	0,0
PANGUE	2023-02-14	0,0
PILMAIQUEN	2023-02-14	2,4
PULLINQUE	2023-02-14	0,0
RAPEL	2023-02-14	0,0
SAUZAL	2023-02-14	0,0
ACONCAGUA	2023-02-15	0,0
CHAPO	2023-02-15	0,0
COLBÚN	2023-02-15	0,0
INVERNADA	2023-02-15	0,0
LAJA	2023-02-15	0,0
LOS MOLLES	2023-02-15	0,0
MELADO	2023-02-15	0,0
PANGUE	2023-02-15	0,0
PILMAIQUEN	2023-02-15	0,0
PULLINQUE	2023-02-15	0,0
RAPEL	2023-02-15	0,0
SAUZAL	2023-02-15	0,0
ACONCAGUA	2023-02-16	0,0
CHAPO	2023-02-16	0,0
COLBÚN	2023-02-16	0,0
INVERNADA	2023-02-16	0,0
LAJA	2023-02-16	0,0
LOS MOLLES	2023-02-16	0,0
MELADO	2023-02-16	0,0
PANGUE	2023-02-16	0,0
PILMAIQUEN	2023-02-16	0,0
PULLINQUE	2023-02-16	0,0
RAPEL	2023-02-16	0,0
SAUZAL	2023-02-16	0,0
ACONCAGUA	2023-02-17	0,0
CHAPO	2023-02-17	0,0
COLBÚN	2023-02-17	0,0
INVERNADA	2023-02-17	0,0
LAJA	2023-02-17	0,0
LOS MOLLES	2023-02-17	0,0
MELADO	2023-02-17	0,0
PANGUE	2023-02-17	0,0
PILMAIQUEN	2023-02-17	0,0
PULLINQUE	2023-02-17	0,0
RAPEL	2023-02-17	0,0
SAUZAL	2023-02-17	0,0
ACONCAGUA	2023-02-18	0,0
CHAPO	2023-02-18	0,0
COLBÚN	2023-02-18	0,0
INVERNADA	2023-02-18	0,0
LAJA	2023-02-18	0,0
LOS MOLLES	2023-02-18	2,5
MELADO	2023-02-18	0,0
PANGUE	2023-02-18	0,0
PILMAIQUEN	2023-02-18	0,0
PULLINQUE	2023-02-18	0,0
RAPEL	2023-02-18	0,0
SAUZAL	2023-02-18	0,0
ACONCAGUA	2023-02-19	0,0
CHAPO	2023-02-19	0,0
COLBÚN	2023-02-19	0,0
INVERNADA	2023-02-19	0,0
LAJA	2023-02-19	0,0
LOS MOLLES	2023-02-19	0,0
MELADO	2023-02-19	0,0
PANGUE	2023-02-19	0,0
PILMAIQUEN	2023-02-19	0,0
PULLINQUE	2023-02-19	0,0
RAPEL	2023-02-19	0,0
SAUZAL	2023-02-19	0,0
ACONCAGUA	2023-02-20	0,0
CHAPO	2023-02-20	0,0
COLBÚN	2023-02-20	0,0
INVERNADA	2023-02-20	0,0
LAJA	2023-02-20	0,0
LOS MOLLES	2023-02-20	0,0
MELADO	2023-02-20	0,0
PANGUE	2023-02-20	0,0
PILMAIQUEN	2023-02-20	0,0
PULLINQUE	2023-02-20	0,0
RAPEL	2023-02-20	0,0
SAUZAL	2023-02-20	0,0
ACONCAGUA	2023-02-21	0,0
CHAPO	2023-02-21	0,0
COLBÚN	2023-02-21	0,0
INVERNADA	2023-02-21	0,0
LAJA	2023-02-21	0,0
LOS MOLLES	2023-02-21	0,0
MELADO	2023-02-21	0,0
PANGUE	2023-02-21	0,0
PILMAIQUEN	2023-02-21	0,0
PULLINQUE	2023-02-21	0,0
RAPEL	2023-02-21	0,0
SAUZAL	2023-02-21	0,0
ACONCAGUA	2023-02-22	0,0
CHAPO	2023-02-22	7,0
COLBÚN	2023-02-22	0,0
INVERNADA	2023-02-22	0,0
LAJA	2023-02-22	0,0
LOS MOLLES	2023-02-22	0,0
MELADO	2023-02-22	0,0
PANGUE	2023-02-22	0,0
PILMAIQUEN	2023-02-22	0,3
PULLINQUE	2023-02-22	0,0
RAPEL	2023-02-22	0,0
SAUZAL	2023-02-22	0,0
ACONCAGUA	2023-02-23	0,0
CHAPO	2023-02-23	0,0
COLBÚN	2023-02-23	0,0
INVERNADA	2023-02-23	0,0
LAJA	2023-02-23	0,0
LOS MOLLES	2023-02-23	0,0
MELADO	2023-02-23	0,0
PANGUE	2023-02-23	0,0
PILMAIQUEN	2023-02-23	0,0
PULLINQUE	2023-02-23	0,0
RAPEL	2023-02-23	0,0
SAUZAL	2023-02-23	0,0
ACONCAGUA	2023-02-24	0,0
CHAPO	2023-02-24	8,5
COLBÚN	2023-02-24	0,0
INVERNADA	2023-02-24	0,0
LAJA	2023-02-24	0,0
LOS MOLLES	2023-02-24	0,0
MELADO	2023-02-24	0,0
PANGUE	2023-02-24	0,0
PILMAIQUEN	2023-02-24	5,9
PULLINQUE	2023-02-24	2,5
RAPEL	2023-02-24	0,0
SAUZAL	2023-02-24	0,0
ACONCAGUA	2023-02-25	0,0
CHAPO	2023-02-25	0,0
COLBÚN	2023-02-25	0,0
INVERNADA	2023-02-25	0,0
LAJA	2023-02-25	0,0
LOS MOLLES	2023-02-25	0,0
MELADO	2023-02-25	0,0
PANGUE	2023-02-25	0,0
PILMAIQUEN	2023-02-25	0,1
PULLINQUE	2023-02-25	0,0
RAPEL	2023-02-25	0,0
SAUZAL	2023-02-25	0,0
ACONCAGUA	2023-02-26	0,0
CHAPO	2023-02-26	0,0
COLBÚN	2023-02-26	0,0
INVERNADA	2023-02-26	0,0
LAJA	2023-02-26	0,0
LOS MOLLES	2023-02-26	0,0
MELADO	2023-02-26	0,0
PANGUE	2023-02-26	0,0
PILMAIQUEN	2023-02-26	0,0
PULLINQUE	2023-02-26	0,0
RAPEL	2023-02-26	0,0
SAUZAL	2023-02-26	0,0
ACONCAGUA	2023-02-27	0,0
CHAPO	2023-02-27	0,0
COLBÚN	2023-02-27	0,0
INVERNADA	2023-02-27	0,0
LAJA	2023-02-27	0,0
LOS MOLLES	2023-02-27	0,0
MELADO	2023-02-27	0,0
PANGUE	2023-02-27	0,0
PILMAIQUEN	2023-02-27	0,0
PULLINQUE	2023-02-27	0,0
RAPEL	2023-02-27	0,0
SAUZAL	2023-02-27	0,0
ACONCAGUA	2023-02-28	0,0
CHAPO	2023-02-28	0,5
COLBÚN	2023-02-28	0,0
INVERNADA	2023-02-28	0,0
LAJA	2023-02-28	0,0
LOS MOLLES	2023-02-28	0,0
MELADO	2023-02-28	0,0
PANGUE	2023-02-28	0,0
PILMAIQUEN	2023-02-28	0,0
PULLINQUE	2023-02-28	0,0
RAPEL	2023-02-28	0,0
SAUZAL	2023-02-28	0,0
ACONCAGUA	2023-03-01	0,0
CHAPO	2023-03-01	0,0
COLBÚN	2023-03-01	0,0
INVERNADA	2023-03-01	0,0
LAJA	2023-03-01	0,0
LOS MOLLES	2023-03-01	0,0
MELADO	2023-03-01	0,0
PANGUE	2023-03-01	0,0
PILMAIQUEN	2023-03-01	0,0
PULLINQUE	2023-03-01	0,0
RAPEL	2023-03-01	0,0
SAUZAL	2023-03-01	0,0
ACONCAGUA	2023-03-02	0,0
CHAPO	2023-03-02	1,0
COLBÚN	2023-03-02	0,0
INVERNADA	2023-03-02	0,0
LAJA	2023-03-02	0,0
LOS MOLLES	2023-03-02	0,0
MELADO	2023-03-02	0,0
PANGUE	2023-03-02	0,0
PILMAIQUEN	2023-03-02	0,0
PULLINQUE	2023-03-02	0,0
RAPEL	2023-03-02	0,0
SAUZAL	2023-03-02	0,0
ACONCAGUA	2023-03-03	0,0
CHAPO	2023-03-03	2,0
COLBÚN	2023-03-03	0,0
INVERNADA	2023-03-03	0,0
LAJA	2023-03-03	0,0
LOS MOLLES	2023-03-03	0,0
MELADO	2023-03-03	0,0
PANGUE	2023-03-03	0,0
PILMAIQUEN	2023-03-03	0,0
PULLINQUE	2023-03-03	0,0
RAPEL	2023-03-03	0,0
SAUZAL	2023-03-03	0,0
ACONCAGUA	2023-03-04	0,0
CHAPO	2023-03-04	0,0
COLBÚN	2023-03-04	0,0
INVERNADA	2023-03-04	0,0
LAJA	2023-03-04	0,0
LOS MOLLES	2023-03-04	0,0
MELADO	2023-03-04	0,0
PANGUE	2023-03-04	0,0
PILMAIQUEN	2023-03-04	0,0
PULLINQUE	2023-03-04	0,0
RAPEL	2023-03-04	0,0
SAUZAL	2023-03-04	0,0
ACONCAGUA	2023-03-05	0,0
CHAPO	2023-03-05	0,0
COLBÚN	2023-03-05	0,0
INVERNADA	2023-03-05	0,0
LAJA	2023-03-05	0,0
LOS MOLLES	2023-03-05	0,0
MELADO	2023-03-05	0,0
PANGUE	2023-03-05	0,0
PILMAIQUEN	2023-03-05	0,0
PULLINQUE	2023-03-05	0,0
RAPEL	2023-03-05	0,0
SAUZAL	2023-03-05	0,0
ACONCAGUA	2023-03-06	0,0
CHAPO	2023-03-06	18,0
COLBÚN	2023-03-06	0,0
INVERNADA	2023-03-06	0,0
