reservorio	fecha	agua_caida
RAPEL	2018-01-17	0,0
SAUZAL	2018-01-17	0,0
ACONCAGUA	2018-01-18	0,0
CHAPO	2018-01-18	0,0
COLBÚN	2018-01-18	0,0
INVERNADA	2018-01-18	0,0
LAJA	2018-01-18	0,0
LA MINA	2018-01-18	0,0
LOS MOLLES	2018-01-18	0,0
MELADO	2018-01-18	0,0
PANGUE	2018-01-18	0,0
PILMAIQUEN	2018-01-18	0,0
PULLINQUE	2018-01-18	0,0
RAPEL	2018-01-18	0,0
SAUZAL	2018-01-18	0,0
ACONCAGUA	2018-01-19	0,0
CHAPO	2018-01-19	0,0
COLBÚN	2018-01-19	0,0
INVERNADA	2018-01-19	0,0
LAJA	2018-01-19	0,0
LA MINA	2018-01-19	0,0
LOS MOLLES	2018-01-19	0,0
MELADO	2018-01-19	0,0
PANGUE	2018-01-19	0,0
PILMAIQUEN	2018-01-19	0,0
PULLINQUE	2018-01-19	0,0
RAPEL	2018-01-19	0,0
SAUZAL	2018-01-19	0,0
ACONCAGUA	2018-01-20	0,0
CHAPO	2018-01-20	0,0
COLBÚN	2018-01-20	0,0
INVERNADA	2018-01-20	0,0
LAJA	2018-01-20	2,0
LA MINA	2018-01-20	0,0
LOS MOLLES	2018-01-20	0,0
MELADO	2018-01-20	0,0
PANGUE	2018-01-20	1,0
PILMAIQUEN	2018-01-20	0,0
PULLINQUE	2018-01-20	0,0
RAPEL	2018-01-20	0,0
SAUZAL	2018-01-20	0,0
ACONCAGUA	2018-01-21	0,0
CHAPO	2018-01-21	0,0
COLBÚN	2018-01-21	0,0
INVERNADA	2018-01-21	0,0
LAJA	2018-01-21	0,0
LA MINA	2018-01-21	0,0
LOS MOLLES	2018-01-21	0,0
MELADO	2018-01-21	0,0
PANGUE	2018-01-21	0,0
PILMAIQUEN	2018-01-21	0,0
PULLINQUE	2018-01-21	0,0
RAPEL	2018-01-21	0,0
SAUZAL	2018-01-21	0,0
ACONCAGUA	2018-01-22	0,0
CHAPO	2018-01-22	0,0
COLBÚN	2018-01-22	0,0
INVERNADA	2018-01-22	0,0
LAJA	2018-01-22	0,0
LA MINA	2018-01-22	0,0
LOS MOLLES	2018-01-22	0,0
MELADO	2018-01-22	0,0
PANGUE	2018-01-22	0,0
PILMAIQUEN	2018-01-22	0,0
PULLINQUE	2018-01-22	0,0
RAPEL	2018-01-22	0,0
SAUZAL	2018-01-22	0,0
ACONCAGUA	2018-01-23	0,0
CHAPO	2018-01-23	0,0
COLBÚN	2018-01-23	0,0
INVERNADA	2018-01-23	0,0
LAJA	2018-01-23	0,0
LA MINA	2018-01-23	0,0
LOS MOLLES	2018-01-23	0,0
MELADO	2018-01-23	0,0
PANGUE	2018-01-23	0,0
PILMAIQUEN	2018-01-23	0,0
PULLINQUE	2018-01-23	0,0
RAPEL	2018-01-23	0,0
SAUZAL	2018-01-23	0,0
ACONCAGUA	2018-01-24	0,0
CHAPO	2018-01-24	0,0
COLBÚN	2018-01-24	0,0
INVERNADA	2018-01-24	0,0
LAJA	2018-01-24	0,0
LA MINA	2018-01-24	0,0
LOS MOLLES	2018-01-24	0,0
MELADO	2018-01-24	0,0
PANGUE	2018-01-24	0,0
PILMAIQUEN	2018-01-24	0,0
PULLINQUE	2018-01-24	0,0
RAPEL	2018-01-24	0,0
SAUZAL	2018-01-24	0,0
ACONCAGUA	2018-01-25	0,0
CHAPO	2018-01-25	0,0
COLBÚN	2018-01-25	0,0
INVERNADA	2018-01-25	0,0
LAJA	2018-01-25	0,0
LA MINA	2018-01-25	0,0
LOS MOLLES	2018-01-25	0,0
MELADO	2018-01-25	0,0
PANGUE	2018-01-25	0,0
PILMAIQUEN	2018-01-25	0,0
PULLINQUE	2018-01-25	0,0
RAPEL	2018-01-25	0,0
SAUZAL	2018-01-25	0,0
ACONCAGUA	2018-01-26	0,0
CHAPO	2018-01-26	9,0
COLBÚN	2018-01-26	0,0
INVERNADA	2018-01-26	0,0
LAJA	2018-01-26	0,0
LA MINA	2018-01-26	0,0
LOS MOLLES	2018-01-26	0,0
MELADO	2018-01-26	0,0
PANGUE	2018-01-26	0,0
PILMAIQUEN	2018-01-26	0,0
PULLINQUE	2018-01-26	0,0
RAPEL	2018-01-26	0,0
SAUZAL	2018-01-26	0,0
ACONCAGUA	2018-01-27	0,0
CHAPO	2018-01-27	0,0
COLBÚN	2018-01-27	0,0
INVERNADA	2018-01-27	0,0
LAJA	2018-01-27	0,0
LA MINA	2018-01-27	0,0
LOS MOLLES	2018-01-27	0,0
MELADO	2018-01-27	0,0
PANGUE	2018-01-27	0,0
PILMAIQUEN	2018-01-27	0,0
PULLINQUE	2018-01-27	0,0
RAPEL	2018-01-27	0,0
SAUZAL	2018-01-27	0,0
ACONCAGUA	2018-01-28	0,0
CHAPO	2018-01-28	0,0
COLBÚN	2018-01-28	0,0
INVERNADA	2018-01-28	0,0
LAJA	2018-01-28	0,0
LA MINA	2018-01-28	0,0
LOS MOLLES	2018-01-28	0,0
MELADO	2018-01-28	0,0
PANGUE	2018-01-28	0,0
PILMAIQUEN	2018-01-28	0,0
PULLINQUE	2018-01-28	0,0
RAPEL	2018-01-28	0,0
SAUZAL	2018-01-28	0,0
ACONCAGUA	2018-01-29	0,0
CHAPO	2018-01-29	3,0
COLBÚN	2018-01-29	0,0
INVERNADA	2018-01-29	0,0
LAJA	2018-01-29	0,0
LA MINA	2018-01-29	0,0
LOS MOLLES	2018-01-29	0,0
MELADO	2018-01-29	0,0
PANGUE	2018-01-29	0,0
PILMAIQUEN	2018-01-29	2,3
PULLINQUE	2018-01-29	0,0
RAPEL	2018-01-29	0,0
SAUZAL	2018-01-29	0,0
ACONCAGUA	2018-01-30	0,0
CHAPO	2018-01-30	0,0
COLBÚN	2018-01-30	0,0
INVERNADA	2018-01-30	0,0
LAJA	2018-01-30	0,0
LA MINA	2018-01-30	0,0
LOS MOLLES	2018-01-30	0,0
MELADO	2018-01-30	0,0
PANGUE	2018-01-30	0,0
PILMAIQUEN	2018-01-30	0,0
PULLINQUE	2018-01-30	1,4
RAPEL	2018-01-30	0,0
SAUZAL	2018-01-30	0,0
ACONCAGUA	2018-01-31	0,0
CHAPO	2018-01-31	0,0
COLBÚN	2018-01-31	0,0
INVERNADA	2018-01-31	0,0
LAJA	2018-01-31	0,0
LA MINA	2018-01-31	0,0
LOS MOLLES	2018-01-31	0,0
MELADO	2018-01-31	0,0
PANGUE	2018-01-31	0,0
PILMAIQUEN	2018-01-31	0,0
PULLINQUE	2018-01-31	0,0
RAPEL	2018-01-31	0,0
SAUZAL	2018-01-31	0,0
ACONCAGUA	2018-02-01	0,0
CHAPO	2018-02-01	0,0
COLBÚN	2018-02-01	0,0
INVERNADA	2018-02-01	0,0
LAJA	2018-02-01	0,0
LA MINA	2018-02-01	0,0
LOS MOLLES	2018-02-01	0,0
MELADO	2018-02-01	0,0
PANGUE	2018-02-01	0,0
PILMAIQUEN	2018-02-01	0,0
PULLINQUE	2018-02-01	0,0
RAPEL	2018-02-01	0,0
SAUZAL	2018-02-01	0,0
ACONCAGUA	2018-02-02	0,0
CHAPO	2018-02-02	0,0
COLBÚN	2018-02-02	0,0
INVERNADA	2018-02-02	0,0
LAJA	2018-02-02	0,0
LA MINA	2018-02-02	0,0
LOS MOLLES	2018-02-02	0,0
MELADO	2018-02-02	0,0
PANGUE	2018-02-02	0,0
PILMAIQUEN	2018-02-02	0,0
PULLINQUE	2018-02-02	0,0
RAPEL	2018-02-02	0,0
SAUZAL	2018-02-02	0,0
ACONCAGUA	2018-02-03	0,0
CHAPO	2018-02-03	0,0
COLBÚN	2018-02-03	0,0
INVERNADA	2018-02-03	0,0
LAJA	2018-02-03	0,0
LA MINA	2018-02-03	0,0
LOS MOLLES	2018-02-03	0,0
MELADO	2018-02-03	0,0
PANGUE	2018-02-03	0,0
PILMAIQUEN	2018-02-03	0,0
PULLINQUE	2018-02-03	0,0
RAPEL	2018-02-03	0,0
SAUZAL	2018-02-03	0,0
ACONCAGUA	2018-02-04	0,0
CHAPO	2018-02-04	0,0
COLBÚN	2018-02-04	0,0
INVERNADA	2018-02-04	0,0
LAJA	2018-02-04	0,0
LA MINA	2018-02-04	0,0
LOS MOLLES	2018-02-04	0,0
MELADO	2018-02-04	0,0
PANGUE	2018-02-04	0,0
PILMAIQUEN	2018-02-04	0,0
PULLINQUE	2018-02-04	0,0
RAPEL	2018-02-04	0,0
SAUZAL	2018-02-04	0,0
ACONCAGUA	2018-02-05	0,0
CHAPO	2018-02-05	0,0
COLBÚN	2018-02-05	0,0
INVERNADA	2018-02-05	0,0
LAJA	2018-02-05	0,0
LA MINA	2018-02-05	0,0
LOS MOLLES	2018-02-05	0,6
MELADO	2018-02-05	0,0
PANGUE	2018-02-05	0,0
PILMAIQUEN	2018-02-05	0,0
PULLINQUE	2018-02-05	0,0
RAPEL	2018-02-05	0,0
SAUZAL	2018-02-05	0,0
ACONCAGUA	2018-02-06	0,0
CHAPO	2018-02-06	2,0
COLBÚN	2018-02-06	0,0
INVERNADA	2018-02-06	0,0
LAJA	2018-02-06	0,0
LA MINA	2018-02-06	0,0
LOS MOLLES	2018-02-06	0,0
MELADO	2018-02-06	0,0
PANGUE	2018-02-06	0,0
PILMAIQUEN	2018-02-06	3,2
PULLINQUE	2018-02-06	1,0
RAPEL	2018-02-06	0,0
SAUZAL	2018-02-06	0,0
ACONCAGUA	2018-02-07	0,0
CHAPO	2018-02-07	1,0
COLBÚN	2018-02-07	0,0
INVERNADA	2018-02-07	0,0
LAJA	2018-02-07	0,0
LA MINA	2018-02-07	0,0
LOS MOLLES	2018-02-07	0,0
MELADO	2018-02-07	0,0
PANGUE	2018-02-07	0,0
PILMAIQUEN	2018-02-07	1,4
PULLINQUE	2018-02-07	1,0
RAPEL	2018-02-07	0,0
SAUZAL	2018-02-07	0,0
ACONCAGUA	2018-02-08	0,0
CHAPO	2018-02-08	16,0
COLBÚN	2018-02-08	0,0
INVERNADA	2018-02-08	0,0
LAJA	2018-02-08	0,0
LA MINA	2018-02-08	0,0
LOS MOLLES	2018-02-08	0,0
MELADO	2018-02-08	0,0
PANGUE	2018-02-08	0,0
PILMAIQUEN	2018-02-08	1,3
PULLINQUE	2018-02-08	0,0
RAPEL	2018-02-08	0,0
SAUZAL	2018-02-08	0,0
ACONCAGUA	2018-02-09	0,0
CHAPO	2018-02-09	13,0
COLBÚN	2018-02-09	0,0
INVERNADA	2018-02-09	0,0
LAJA	2018-02-09	0,0
LA MINA	2018-02-09	0,0
LOS MOLLES	2018-02-09	0,0
MELADO	2018-02-09	0,0
PANGUE	2018-02-09	0,0
PILMAIQUEN	2018-02-09	3,9
PULLINQUE	2018-02-09	1,5
RAPEL	2018-02-09	0,0
SAUZAL	2018-02-09	0,0
ACONCAGUA	2018-02-10	0,0
CHAPO	2018-02-10	0,0
COLBÚN	2018-02-10	0,0
INVERNADA	2018-02-10	0,0
LAJA	2018-02-10	0,0
LA MINA	2018-02-10	0,0
LOS MOLLES	2018-02-10	0,0
MELADO	2018-02-10	0,0
PANGUE	2018-02-10	0,0
PILMAIQUEN	2018-02-10	0,0
PULLINQUE	2018-02-10	0,0
RAPEL	2018-02-10	0,0
SAUZAL	2018-02-10	0,0
ACONCAGUA	2018-02-11	0,0
CHAPO	2018-02-11	0,0
COLBÚN	2018-02-11	0,0
INVERNADA	2018-02-11	0,0
LAJA	2018-02-11	0,0
LA MINA	2018-02-11	0,0
LOS MOLLES	2018-02-11	0,0
MELADO	2018-02-11	0,0
PANGUE	2018-02-11	0,0
PILMAIQUEN	2018-02-11	0,0
PULLINQUE	2018-02-11	0,0
RAPEL	2018-02-11	0,0
SAUZAL	2018-02-11	0,0
ACONCAGUA	2018-02-12	0,0
CHAPO	2018-02-12	0,0
COLBÚN	2018-02-12	0,0
INVERNADA	2018-02-12	0,0
LAJA	2018-02-12	0,0
LA MINA	2018-02-12	0,0
LOS MOLLES	2018-02-12	0,0
MELADO	2018-02-12	0,0
PANGUE	2018-02-12	0,0
PILMAIQUEN	2018-02-12	0,0
PULLINQUE	2018-02-12	0,0
RAPEL	2018-02-12	0,0
SAUZAL	2018-02-12	0,0
ACONCAGUA	2018-02-13	0,0
CHAPO	2018-02-13	0,0
COLBÚN	2018-02-13	0,0
INVERNADA	2018-02-13	0,0
LAJA	2018-02-13	0,0
LA MINA	2018-02-13	0,0
LOS MOLLES	2018-02-13	0,0
MELADO	2018-02-13	0,0
PANGUE	2018-02-13	0,0
PILMAIQUEN	2018-02-13	0,0
PULLINQUE	2018-02-13	0,0
RAPEL	2018-02-13	0,0
SAUZAL	2018-02-13	0,0
ACONCAGUA	2018-02-14	0,0
CHAPO	2018-02-14	0,0
COLBÚN	2018-02-14	0,0
INVERNADA	2018-02-14	0,0
LAJA	2018-02-14	0,0
LA MINA	2018-02-14	0,0
LOS MOLLES	2018-02-14	0,0
MELADO	2018-02-14	0,0
PANGUE	2018-02-14	0,0
PILMAIQUEN	2018-02-14	0,0
PULLINQUE	2018-02-14	0,0
RAPEL	2018-02-14	0,0
SAUZAL	2018-02-14	0,0
ACONCAGUA	2018-02-15	0,0
CHAPO	2018-02-15	0,0
COLBÚN	2018-02-15	0,0
INVERNADA	2018-02-15	0,0
LAJA	2018-02-15	0,0
LA MINA	2018-02-15	0,0
LOS MOLLES	2018-02-15	0,0
MELADO	2018-02-15	0,0
PANGUE	2018-02-15	0,0
PILMAIQUEN	2018-02-15	0,0
PULLINQUE	2018-02-15	0,0
RAPEL	2018-02-15	0,0
SAUZAL	2018-02-15	0,0
ACONCAGUA	2018-02-16	0,0
CHAPO	2018-02-16	0,0
COLBÚN	2018-02-16	0,0
INVERNADA	2018-02-16	0,0
LAJA	2018-02-16	0,0
LA MINA	2018-02-16	0,0
LOS MOLLES	2018-02-16	0,0
MELADO	2018-02-16	0,0
PANGUE	2018-02-16	0,0
PILMAIQUEN	2018-02-16	0,0
PULLINQUE	2018-02-16	0,0
RAPEL	2018-02-16	0,0
SAUZAL	2018-02-16	0,0
ACONCAGUA	2018-02-17	0,0
CHAPO	2018-02-17	8,0
COLBÚN	2018-02-17	0,0
INVERNADA	2018-02-17	0,0
LAJA	2018-02-17	0,0
LA MINA	2018-02-17	0,0
LOS MOLLES	2018-02-17	0,0
MELADO	2018-02-17	0,0
PANGUE	2018-02-17	0,0
PILMAIQUEN	2018-02-17	0,0
PULLINQUE	2018-02-17	0,3
RAPEL	2018-02-17	0,0
SAUZAL	2018-02-17	0,0
ACONCAGUA	2018-02-18	0,0
CHAPO	2018-02-18	10,5
COLBÚN	2018-02-18	8,0
INVERNADA	2018-02-18	4,0
LAJA	2018-02-18	0,0
LA MINA	2018-02-18	4,7
LOS MOLLES	2018-02-18	0,0
MELADO	2018-02-18	0,0
PANGUE	2018-02-18	0,0
PILMAIQUEN	2018-02-18	5,6
PULLINQUE	2018-02-18	0,0
RAPEL	2018-02-18	0,0
SAUZAL	2018-02-18	0,0
ACONCAGUA	2018-02-19	0,0
CHAPO	2018-02-19	0,0
COLBÚN	2018-02-19	0,0
INVERNADA	2018-02-19	0,0
LAJA	2018-02-19	11,2
LA MINA	2018-02-19	1,0
LOS MOLLES	2018-02-19	0,0
MELADO	2018-02-19	0,0
PANGUE	2018-02-19	45,0
PILMAIQUEN	2018-02-19	0,1
PULLINQUE	2018-02-19	2,1
RAPEL	2018-02-19	0,0
SAUZAL	2018-02-19	0,0
ACONCAGUA	2018-02-20	0,0
CHAPO	2018-02-20	0,5
COLBÚN	2018-02-20	0,25
INVERNADA	2018-02-20	0,0
LAJA	2018-02-20	7,5
LA MINA	2018-02-20	0,1
LOS MOLLES	2018-02-20	0,0
MELADO	2018-02-20	0,0
PANGUE	2018-02-20	0,0
PILMAIQUEN	2018-02-20	0,0
PULLINQUE	2018-02-20	0,3
RAPEL	2018-02-20	0,0
SAUZAL	2018-02-20	0,0
ACONCAGUA	2018-02-21	0,0
CHAPO	2018-02-21	31,0
COLBÚN	2018-02-21	0,0
INVERNADA	2018-02-21	0,0
LAJA	2018-02-21	0,0
LA MINA	2018-02-21	0,0
LOS MOLLES	2018-02-21	0,0
MELADO	2018-02-21	0,0
PANGUE	2018-02-21	0,0
PILMAIQUEN	2018-02-21	16,9
PULLINQUE	2018-02-21	1,4
RAPEL	2018-02-21	0,0
SAUZAL	2018-02-21	0,0
ACONCAGUA	2018-02-22	0,0
CHAPO	2018-02-22	0,0
COLBÚN	2018-02-22	0,0
INVERNADA	2018-02-22	0,0
LAJA	2018-02-22	0,0
LA MINA	2018-02-22	0,0
LOS MOLLES	2018-02-22	0,0
MELADO	2018-02-22	0,0
PANGUE	2018-02-22	13,6
PILMAIQUEN	2018-02-22	0,0
PULLINQUE	2018-02-22	8,3
RAPEL	2018-02-22	0,0
SAUZAL	2018-02-22	0,0
ACONCAGUA	2018-02-23	0,0
CHAPO	2018-02-23	0,0
COLBÚN	2018-02-23	0,0
INVERNADA	2018-02-23	0,0
LAJA	2018-02-23	16,5
LA MINA	2018-02-23	0,0
LOS MOLLES	2018-02-23	0,0
MELADO	2018-02-23	0,0
PANGUE	2018-02-23	1,6
PILMAIQUEN	2018-02-23	0,0
PULLINQUE	2018-02-23	0,0
RAPEL	2018-02-23	0,0
SAUZAL	2018-02-23	0,0
ACONCAGUA	2018-02-24	0,0
CHAPO	2018-02-24	0,0
COLBÚN	2018-02-24	0,0
INVERNADA	2018-02-24	0,0
LAJA	2018-02-24	0,0
LA MINA	2018-02-24	0,0
LOS MOLLES	2018-02-24	0,0
MELADO	2018-02-24	0,0
PANGUE	2018-02-24	0,0
PILMAIQUEN	2018-02-24	0,0
PULLINQUE	2018-02-24	0,0
RAPEL	2018-02-24	0,0
SAUZAL	2018-02-24	0,0
ACONCAGUA	2018-02-25	0,0
CHAPO	2018-02-25	0,0
COLBÚN	2018-02-25	0,0
INVERNADA	2018-02-25	0,0
LAJA	2018-02-25	0,0
LA MINA	2018-02-25	0,0
LOS MOLLES	2018-02-25	0,0
MELADO	2018-02-25	0,0
PANGUE	2018-02-25	0,0
PILMAIQUEN	2018-02-25	0,0
PULLINQUE	2018-02-25	0,0
RAPEL	2018-02-25	0,0
SAUZAL	2018-02-25	0,0
ACONCAGUA	2018-02-26	0,0
CHAPO	2018-02-26	0,0
COLBÚN	2018-02-26	0,0
INVERNADA	2018-02-26	0,0
LAJA	2018-02-26	0,0
LA MINA	2018-02-26	0,0
LOS MOLLES	2018-02-26	0,0
MELADO	2018-02-26	0,0
PANGUE	2018-02-26	0,0
PILMAIQUEN	2018-02-26	0,0
PULLINQUE	2018-02-26	0,0
RAPEL	2018-02-26	0,0
SAUZAL	2018-02-26	0,0
ACONCAGUA	2018-02-27	0,0
CHAPO	2018-02-27	0,0
COLBÚN	2018-02-27	0,0
INVERNADA	2018-02-27	0,0
LAJA	2018-02-27	0,0
LA MINA	2018-02-27	0,0
LOS MOLLES	2018-02-27	0,0
MELADO	2018-02-27	0,0
PANGUE	2018-02-27	0,0
PILMAIQUEN	2018-02-27	0,0
PULLINQUE	2018-02-27	0,0
RAPEL	2018-02-27	0,0
SAUZAL	2018-02-27	0,0
ACONCAGUA	2018-02-28	0,0
CHAPO	2018-02-28	0,5
COLBÚN	2018-02-28	0,0
INVERNADA	2018-02-28	0,0
LAJA	2018-02-28	0,0
LA MINA	2018-02-28	0,0
LOS MOLLES	2018-02-28	0,0
MELADO	2018-02-28	0,0
PANGUE	2018-02-28	0,0
PILMAIQUEN	2018-02-28	0,0
PULLINQUE	2018-02-28	0,0
RAPEL	2018-02-28	0,0
SAUZAL	2018-02-28	0,0
ACONCAGUA	2018-03-01	0,0
CHAPO	2018-03-01	0,0
COLBÚN	2018-03-01	0,0
INVERNADA	2018-03-01	0,0
LAJA	2018-03-01	0,0
LA MINA	2018-03-01	0,0
LOS MOLLES	2018-03-01	0,0
MELADO	2018-03-01	0,0
PANGUE	2018-03-01	0,0
