reservorio	fecha	agua_caida
LOS MOLLES	2016-01-06	0,0
MELADO	2016-01-06	0,0
PANGUE	2016-01-06	0,0
RAPEL	2016-01-06	0,0
SAUZAL	2016-01-06	0,0
ACONCAGUA	2016-01-07	0,0
CHAPO	2016-01-07	0,0
COLBÚN	2016-01-07	0,0
INVERNADA	2016-01-07	0,0
LAJA	2016-01-07	0,0
LOS MOLLES	2016-01-07	0,0
MELADO	2016-01-07	0,0
PANGUE	2016-01-07	0,0
RAPEL	2016-01-07	0,0
SAUZAL	2016-01-07	0,0
ACONCAGUA	2016-01-08	0,0
CHAPO	2016-01-08	0,0
COLBÚN	2016-01-08	0,25
INVERNADA	2016-01-08	0,0
LAJA	2016-01-08	0,0
LOS MOLLES	2016-01-08	0,0
MELADO	2016-01-08	0,0
PANGUE	2016-01-08	0,0
RAPEL	2016-01-08	0,0
SAUZAL	2016-01-08	0,0
ACONCAGUA	2016-01-09	0,0
CHAPO	2016-01-09	0,0
COLBÚN	2016-01-09	0,0
INVERNADA	2016-01-09	0,0
LAJA	2016-01-09	0,0
LOS MOLLES	2016-01-09	0,0
MELADO	2016-01-09	0,0
PANGUE	2016-01-09	0,0
RAPEL	2016-01-09	0,0
SAUZAL	2016-01-09	0,0
ACONCAGUA	2016-01-10	0,0
CHAPO	2016-01-10	0,0
COLBÚN	2016-01-10	0,0
INVERNADA	2016-01-10	0,0
LAJA	2016-01-10	0,0
LOS MOLLES	2016-01-10	0,0
MELADO	2016-01-10	0,0
PANGUE	2016-01-10	0,0
RAPEL	2016-01-10	0,0
SAUZAL	2016-01-10	0,0
ACONCAGUA	2016-01-11	0,0
CHAPO	2016-01-11	0,0
COLBÚN	2016-01-11	0,0
INVERNADA	2016-01-11	0,0
LAJA	2016-01-11	0,0
LOS MOLLES	2016-01-11	0,0
MELADO	2016-01-11	0,0
PANGUE	2016-01-11	0,0
PILMAIQUEN	2016-01-11	0,0
PULLINQUE	2016-01-11	0,0
RAPEL	2016-01-11	0,0
SAUZAL	2016-01-11	0,0
ACONCAGUA	2016-01-12	0,0
CHAPO	2016-01-12	0,0
COLBÚN	2016-01-12	0,0
INVERNADA	2016-01-12	0,0
LAJA	2016-01-12	0,0
LOS MOLLES	2016-01-12	0,0
MELADO	2016-01-12	0,0
PANGUE	2016-01-12	0,8
RAPEL	2016-01-12	0,0
SAUZAL	2016-01-12	0,0
ACONCAGUA	2016-01-13	0,0
CHAPO	2016-01-13	0,0
COLBÚN	2016-01-13	0,0
INVERNADA	2016-01-13	0,0
LAJA	2016-01-13	0,0
LOS MOLLES	2016-01-13	0,0
MELADO	2016-01-13	0,0
PANGUE	2016-01-13	0,0
PILMAIQUEN	2016-01-13	0,0
PULLINQUE	2016-01-13	0,0
RAPEL	2016-01-13	0,0
SAUZAL	2016-01-13	0,0
ACONCAGUA	2016-01-14	0,0
CHAPO	2016-01-14	0,0
COLBÚN	2016-01-14	0,0
INVERNADA	2016-01-14	0,0
LAJA	2016-01-14	0,0
LOS MOLLES	2016-01-14	0,0
MELADO	2016-01-14	0,0
PANGUE	2016-01-14	0,0
PILMAIQUEN	2016-01-14	0,0
PULLINQUE	2016-01-14	0,0
RAPEL	2016-01-14	0,0
SAUZAL	2016-01-14	0,0
ACONCAGUA	2016-01-15	0,0
CHAPO	2016-01-15	11,5
COLBÚN	2016-01-15	0,0
INVERNADA	2016-01-15	0,0
LAJA	2016-01-15	0,0
LOS MOLLES	2016-01-15	0,0
MELADO	2016-01-15	0,0
PANGUE	2016-01-15	0,0
PILMAIQUEN	2016-01-15	0,0
PULLINQUE	2016-01-15	0,0
RAPEL	2016-01-15	0,0
SAUZAL	2016-01-15	0,0
ACONCAGUA	2016-01-16	0,0
CHAPO	2016-01-16	3,0
COLBÚN	2016-01-16	0,0
INVERNADA	2016-01-16	0,0
LAJA	2016-01-16	0,0
LOS MOLLES	2016-01-16	0,0
MELADO	2016-01-16	0,0
PANGUE	2016-01-16	0,0
PILMAIQUEN	2016-01-16	0,0
PULLINQUE	2016-01-16	0,0
RAPEL	2016-01-16	0,0
SAUZAL	2016-01-16	0,0
ACONCAGUA	2016-01-17	0,0
CHAPO	2016-01-17	0,0
COLBÚN	2016-01-17	0,0
INVERNADA	2016-01-17	0,0
LAJA	2016-01-17	0,0
LOS MOLLES	2016-01-17	0,0
MELADO	2016-01-17	0,0
PANGUE	2016-01-17	0,0
PILMAIQUEN	2016-01-17	0,0
PULLINQUE	2016-01-17	0,0
RAPEL	2016-01-17	0,0
SAUZAL	2016-01-17	0,0
ACONCAGUA	2016-01-18	0,0
CHAPO	2016-01-18	0,0
COLBÚN	2016-01-18	0,0
INVERNADA	2016-01-18	0,0
LAJA	2016-01-18	0,0
LOS MOLLES	2016-01-18	0,0
MELADO	2016-01-18	0,0
PANGUE	2016-01-18	0,0
PILMAIQUEN	2016-01-18	0,0
PULLINQUE	2016-01-18	0,0
RAPEL	2016-01-18	0,0
SAUZAL	2016-01-18	0,0
ACONCAGUA	2016-01-19	0,0
CHAPO	2016-01-19	0,0
COLBÚN	2016-01-19	0,0
INVERNADA	2016-01-19	0,0
LAJA	2016-01-19	0,0
LOS MOLLES	2016-01-19	0,0
MELADO	2016-01-19	0,0
PANGUE	2016-01-19	0,0
PILMAIQUEN	2016-01-19	0,0
PULLINQUE	2016-01-19	0,0
RAPEL	2016-01-19	0,0
SAUZAL	2016-01-19	0,0
ACONCAGUA	2016-01-20	0,0
CHAPO	2016-01-20	0,0
COLBÚN	2016-01-20	0,0
INVERNADA	2016-01-20	0,0
LAJA	2016-01-20	0,0
LOS MOLLES	2016-01-20	0,0
MELADO	2016-01-20	0,0
PANGUE	2016-01-20	0,0
PILMAIQUEN	2016-01-20	0,0
PULLINQUE	2016-01-20	0,0
RAPEL	2016-01-20	0,0
SAUZAL	2016-01-20	0,0
ACONCAGUA	2016-01-21	0,0
CHAPO	2016-01-21	0,5
COLBÚN	2016-01-21	0,0
INVERNADA	2016-01-21	0,0
LAJA	2016-01-21	0,0
LOS MOLLES	2016-01-21	0,0
MELADO	2016-01-21	0,0
PANGUE	2016-01-21	0,0
PILMAIQUEN	2016-01-21	0,0
PULLINQUE	2016-01-21	0,0
RAPEL	2016-01-21	0,0
SAUZAL	2016-01-21	0,0
ACONCAGUA	2016-01-22	0,0
CHAPO	2016-01-22	0,0
COLBÚN	2016-01-22	0,0
INVERNADA	2016-01-22	0,0
LAJA	2016-01-22	0,0
LOS MOLLES	2016-01-22	0,0
MELADO	2016-01-22	0,0
PANGUE	2016-01-22	0,0
PILMAIQUEN	2016-01-22	0,0
PULLINQUE	2016-01-22	0,0
RAPEL	2016-01-22	0,0
SAUZAL	2016-01-22	0,0
ACONCAGUA	2016-01-23	0,0
CHAPO	2016-01-23	0,0
COLBÚN	2016-01-23	1,25
INVERNADA	2016-01-23	3,0
LAJA	2016-01-23	2,0
LOS MOLLES	2016-01-23	0,0
MELADO	2016-01-23	1,0
PANGUE	2016-01-23	0,2
PILMAIQUEN	2016-01-23	0,0
PULLINQUE	2016-01-23	0,0
RAPEL	2016-01-23	0,0
SAUZAL	2016-01-23	8,0
ACONCAGUA	2016-01-24	3,4
CHAPO	2016-01-24	0,0
COLBÚN	2016-01-24	4,5
INVERNADA	2016-01-24	2,0
LAJA	2016-01-24	4,5
LOS MOLLES	2016-01-24	0,0
MELADO	2016-01-24	1,2
PANGUE	2016-01-24	0,0
PILMAIQUEN	2016-01-24	0,0
PULLINQUE	2016-01-24	1,07
RAPEL	2016-01-24	0,0
SAUZAL	2016-01-24	12,0
ACONCAGUA	2016-01-25	0,0
CHAPO	2016-01-25	0,0
COLBÚN	2016-01-25	0,0
INVERNADA	2016-01-25	0,0
LAJA	2016-01-25	0,0
LOS MOLLES	2016-01-25	0,0
MELADO	2016-01-25	0,0
PANGUE	2016-01-25	0,0
PILMAIQUEN	2016-01-25	0,0
PULLINQUE	2016-01-25	1,07
RAPEL	2016-01-25	0,0
SAUZAL	2016-01-25	0,0
ACONCAGUA	2016-01-26	0,0
CHAPO	2016-01-26	19,0
COLBÚN	2016-01-26	0,0
INVERNADA	2016-01-26	1,0
LAJA	2016-01-26	3,0
LOS MOLLES	2016-01-26	0,0
MELADO	2016-01-26	0,3
PANGUE	2016-01-26	0,0
PILMAIQUEN	2016-01-26	6,0
PULLINQUE	2016-01-26	1,0
RAPEL	2016-01-26	0,0
SAUZAL	2016-01-26	0,0
ACONCAGUA	2016-01-27	0,0
CHAPO	2016-01-27	30,0
COLBÚN	2016-01-27	2,25
INVERNADA	2016-01-27	3,0
LAJA	2016-01-27	4,0
LOS MOLLES	2016-01-27	0,0
MELADO	2016-01-27	7,5
PANGUE	2016-01-27	2,4
PILMAIQUEN	2016-01-27	14,0
PULLINQUE	2016-01-27	4,0
RAPEL	2016-01-27	0,0
SAUZAL	2016-01-27	0,0
ACONCAGUA	2016-01-28	0,0
CHAPO	2016-01-28	0,0
COLBÚN	2016-01-28	0,0
INVERNADA	2016-01-28	0,0
LAJA	2016-01-28	0,0
LOS MOLLES	2016-01-28	0,0
MELADO	2016-01-28	0,0
PANGUE	2016-01-28	0,0
PILMAIQUEN	2016-01-28	1,0
PULLINQUE	2016-01-28	0,0
RAPEL	2016-01-28	0,0
SAUZAL	2016-01-28	0,0
ACONCAGUA	2016-01-29	0,0
CHAPO	2016-01-29	0,0
COLBÚN	2016-01-29	0,0
INVERNADA	2016-01-29	0,0
LAJA	2016-01-29	0,0
LOS MOLLES	2016-01-29	0,0
MELADO	2016-01-29	0,0
PANGUE	2016-01-29	0,0
PILMAIQUEN	2016-01-29	1,0
PULLINQUE	2016-01-29	0,0
RAPEL	2016-01-29	0,0
SAUZAL	2016-01-29	0,0
ACONCAGUA	2016-01-30	0,0
CHAPO	2016-01-30	0,0
COLBÚN	2016-01-30	0,0
INVERNADA	2016-01-30	0,0
LAJA	2016-01-30	0,0
LOS MOLLES	2016-01-30	0,0
MELADO	2016-01-30	0,0
PANGUE	2016-01-30	0,0
PILMAIQUEN	2016-01-30	1,0
PULLINQUE	2016-01-30	0,0
RAPEL	2016-01-30	0,0
SAUZAL	2016-01-30	0,0
ACONCAGUA	2016-01-31	0,0
CHAPO	2016-01-31	0,0
COLBÚN	2016-01-31	0,0
INVERNADA	2016-01-31	0,0
LAJA	2016-01-31	0,0
LOS MOLLES	2016-01-31	0,0
MELADO	2016-01-31	0,0
PANGUE	2016-01-31	0,0
PILMAIQUEN	2016-01-31	1,0
PULLINQUE	2016-01-31	0,0
RAPEL	2016-01-31	0,0
SAUZAL	2016-01-31	0,0
ACONCAGUA	2016-02-01	0,0
CHAPO	2016-02-01	0,0
COLBÚN	2016-02-01	0,0
INVERNADA	2016-02-01	0,0
LAJA	2016-02-01	0,0
LOS MOLLES	2016-02-01	0,0
MELADO	2016-02-01	0,0
PANGUE	2016-02-01	0,2
PILMAIQUEN	2016-02-01	1,0
PULLINQUE	2016-02-01	0,0
RAPEL	2016-02-01	0,0
SAUZAL	2016-02-01	0,0
ACONCAGUA	2016-02-02	0,0
CHAPO	2016-02-02	0,0
COLBÚN	2016-02-02	0,0
INVERNADA	2016-02-02	0,0
LAJA	2016-02-02	0,0
LOS MOLLES	2016-02-02	0,0
MELADO	2016-02-02	0,0
PANGUE	2016-02-02	0,0
PILMAIQUEN	2016-02-02	1,0
PULLINQUE	2016-02-02	0,0
RAPEL	2016-02-02	0,0
SAUZAL	2016-02-02	0,0
ACONCAGUA	2016-02-03	0,0
CHAPO	2016-02-03	0,0
COLBÚN	2016-02-03	0,0
INVERNADA	2016-02-03	0,0
LAJA	2016-02-03	0,0
LOS MOLLES	2016-02-03	0,0
MELADO	2016-02-03	0,0
PANGUE	2016-02-03	0,0
PILMAIQUEN	2016-02-03	1,0
PULLINQUE	2016-02-03	0,0
RAPEL	2016-02-03	0,0
SAUZAL	2016-02-03	0,0
ACONCAGUA	2016-02-04	0,0
CHAPO	2016-02-04	0,0
COLBÚN	2016-02-04	0,0
INVERNADA	2016-02-04	0,0
LAJA	2016-02-04	0,0
LOS MOLLES	2016-02-04	0,0
MELADO	2016-02-04	0,0
PANGUE	2016-02-04	0,0
PILMAIQUEN	2016-02-04	1,0
PULLINQUE	2016-02-04	0,0
RAPEL	2016-02-04	0,0
SAUZAL	2016-02-04	0,0
ACONCAGUA	2016-02-05	0,0
CHAPO	2016-02-05	2,0
COLBÚN	2016-02-05	0,0
INVERNADA	2016-02-05	0,0
LAJA	2016-02-05	0,0
LOS MOLLES	2016-02-05	0,0
MELADO	2016-02-05	0,0
PANGUE	2016-02-05	0,0
PILMAIQUEN	2016-02-05	0,0
PULLINQUE	2016-02-05	0,0
RAPEL	2016-02-05	0,0
SAUZAL	2016-02-05	0,0
ACONCAGUA	2016-02-06	0,0
CHAPO	2016-02-06	0,0
COLBÚN	2016-02-06	0,0
INVERNADA	2016-02-06	0,0
LAJA	2016-02-06	0,0
LOS MOLLES	2016-02-06	0,0
MELADO	2016-02-06	0,0
PANGUE	2016-02-06	0,0
PILMAIQUEN	2016-02-06	1,0
PULLINQUE	2016-02-06	0,0
RAPEL	2016-02-06	0,0
SAUZAL	2016-02-06	0,0
ACONCAGUA	2016-02-07	0,0
CHAPO	2016-02-07	0,0
COLBÚN	2016-02-07	0,0
INVERNADA	2016-02-07	0,0
LAJA	2016-02-07	0,0
LOS MOLLES	2016-02-07	0,0
MELADO	2016-02-07	0,0
PANGUE	2016-02-07	0,0
PILMAIQUEN	2016-02-07	1,0
PULLINQUE	2016-02-07	0,0
RAPEL	2016-02-07	0,0
SAUZAL	2016-02-07	0,0
ACONCAGUA	2016-02-08	0,0
CHAPO	2016-02-08	0,0
COLBÚN	2016-02-08	0,0
INVERNADA	2016-02-08	0,0
LAJA	2016-02-08	0,0
LOS MOLLES	2016-02-08	0,0
MELADO	2016-02-08	0,0
PANGUE	2016-02-08	0,0
RAPEL	2016-02-08	0,0
SAUZAL	2016-02-08	0,0
ACONCAGUA	2016-02-09	0,0
CHAPO	2016-02-09	0,0
COLBÚN	2016-02-09	0,0
INVERNADA	2016-02-09	0,0
LAJA	2016-02-09	0,0
LOS MOLLES	2016-02-09	0,0
MELADO	2016-02-09	0,0
PANGUE	2016-02-09	0,0
PILMAIQUEN	2016-02-09	0,0
PULLINQUE	2016-02-09	0,0
RAPEL	2016-02-09	0,0
SAUZAL	2016-02-09	0,0
ACONCAGUA	2016-02-10	0,0
CHAPO	2016-02-10	0,0
COLBÚN	2016-02-10	0,0
INVERNADA	2016-02-10	0,0
LAJA	2016-02-10	0,0
LOS MOLLES	2016-02-10	0,0
MELADO	2016-02-10	0,0
PANGUE	2016-02-10	0,0
PILMAIQUEN	2016-02-10	0,0
PULLINQUE	2016-02-10	0,0
RAPEL	2016-02-10	0,0
SAUZAL	2016-02-10	0,0
ACONCAGUA	2016-02-11	0,0
CHAPO	2016-02-11	0,0
COLBÚN	2016-02-11	0,0
INVERNADA	2016-02-11	0,0
LAJA	2016-02-11	0,0
LOS MOLLES	2016-02-11	0,0
MELADO	2016-02-11	0,0
PANGUE	2016-02-11	0,0
PILMAIQUEN	2016-02-11	0,0
PULLINQUE	2016-02-11	0,0
RAPEL	2016-02-11	0,0
SAUZAL	2016-02-11	0,0
ACONCAGUA	2016-02-12	0,0
CHAPO	2016-02-12	16,0
COLBÚN	2016-02-12	0,0
INVERNADA	2016-02-12	0,0
LAJA	2016-02-12	0,0
LOS MOLLES	2016-02-12	0,0
MELADO	2016-02-12	0,0
PANGUE	2016-02-12	0,0
PILMAIQUEN	2016-02-12	6,2
PULLINQUE	2016-02-12	3,7
RAPEL	2016-02-12	0,0
SAUZAL	2016-02-12	0,0
ACONCAGUA	2016-02-13	0,0
CHAPO	2016-02-13	2,0
COLBÚN	2016-02-13	0,0
INVERNADA	2016-02-13	0,0
LAJA	2016-02-13	0,0
LOS MOLLES	2016-02-13	0,0
MELADO	2016-02-13	0,0
PANGUE	2016-02-13	0,0
PILMAIQUEN	2016-02-13	0,0
PULLINQUE	2016-02-13	0,0
RAPEL	2016-02-13	0,0
SAUZAL	2016-02-13	0,0
ACONCAGUA	2016-02-14	0,0
CHAPO	2016-02-14	5,5
COLBÚN	2016-02-14	0,0
INVERNADA	2016-02-14	0,0
LAJA	2016-02-14	0,0
LOS MOLLES	2016-02-14	0,0
MELADO	2016-02-14	0,0
PANGUE	2016-02-14	0,0
PILMAIQUEN	2016-02-14	0,0
PULLINQUE	2016-02-14	0,0
RAPEL	2016-02-14	0,0
SAUZAL	2016-02-14	0,0
ACONCAGUA	2016-02-15	0,0
CHAPO	2016-02-15	0,0
COLBÚN	2016-02-15	0,0
INVERNADA	2016-02-15	0,0
LAJA	2016-02-15	0,0
LOS MOLLES	2016-02-15	0,0
MELADO	2016-02-15	0,0
PANGUE	2016-02-15	0,0
RAPEL	2016-02-15	0,0
SAUZAL	2016-02-15	0,0
ACONCAGUA	2016-02-16	0,0
CHAPO	2016-02-16	5,0
COLBÚN	2016-02-16	0,0
INVERNADA	2016-02-16	0,0
LAJA	2016-02-16	0,0
LOS MOLLES	2016-02-16	0,0
MELADO	2016-02-16	0,0
PANGUE	2016-02-16	0,0
RAPEL	2016-02-16	0,0
SAUZAL	2016-02-16	0,0
ACONCAGUA	2016-02-17	0,0
CHAPO	2016-02-17	7,0
COLBÚN	2016-02-17	0,0
INVERNADA	2016-02-17	0,0
LAJA	2016-02-17	0,0
LOS MOLLES	2016-02-17	0,0
MELADO	2016-02-17	0,0
PANGUE	2016-02-17	0,0
RAPEL	2016-02-17	0,0
SAUZAL	2016-02-17	0,0
ACONCAGUA	2016-02-18	0,0
CHAPO	2016-02-18	0,0
COLBÚN	2016-02-18	0,0
INVERNADA	2016-02-18	0,0
LAJA	2016-02-18	0,0
LOS MOLLES	2016-02-18	0,0
MELADO	2016-02-18	0,0
PANGUE	2016-02-18	0,0
RAPEL	2016-02-18	0,0
SAUZAL	2016-02-18	0,0
ACONCAGUA	2016-02-19	0,0
CHAPO	2016-02-19	0,0
COLBÚN	2016-02-19	0,0
INVERNADA	2016-02-19	0,0
LAJA	2016-02-19	0,0
LOS MOLLES	2016-02-19	0,0
MELADO	2016-02-19	0,0
PANGUE	2016-02-19	0,0
RAPEL	2016-02-19	0,0
SAUZAL	2016-02-19	0,0
ACONCAGUA	2016-02-20	0,0
CHAPO	2016-02-20	0,0
COLBÚN	2016-02-20	0,0
INVERNADA	2016-02-20	0,0
LAJA	2016-02-20	0,0
LOS MOLLES	2016-02-20	0,0
MELADO	2016-02-20	0,0
PANGUE	2016-02-20	0,0
RAPEL	2016-02-20	0,0
SAUZAL	2016-02-20	0,0
ACONCAGUA	2016-02-21	0,0
CHAPO	2016-02-21	0,0
COLBÚN	2016-02-21	0,0
INVERNADA	2016-02-21	0,0
LAJA	2016-02-21	0,0
LOS MOLLES	2016-02-21	0,0
MELADO	2016-02-21	0,0
PANGUE	2016-02-21	0,0
PILMAIQUEN	2016-02-21	0,0
PULLINQUE	2016-02-21	0,0
RAPEL	2016-02-21	0,0
SAUZAL	2016-02-21	0,0
ACONCAGUA	2016-02-22	0,0
CHAPO	2016-02-22	0,0
COLBÚN	2016-02-22	0,0
INVERNADA	2016-02-22	0,0
LAJA	2016-02-22	0,0
LOS MOLLES	2016-02-22	0,0
MELADO	2016-02-22	0,0
PANGUE	2016-02-22	0,0
RAPEL	2016-02-22	0,0
SAUZAL	2016-02-22	0,0
ACONCAGUA	2016-02-23	0,0
CHAPO	2016-02-23	0,0
COLBÚN	2016-02-23	0,0
INVERNADA	2016-02-23	0,0
LAJA	2016-02-23	0,0
LOS MOLLES	2016-02-23	0,0
MELADO	2016-02-23	0,0
PANGUE	2016-02-23	0,0
RAPEL	2016-02-23	0,0
SAUZAL	2016-02-23	0,0
ACONCAGUA	2016-02-24	0,0
CHAPO	2016-02-24	0,0
COLBÚN	2016-02-24	0,0
INVERNADA	2016-02-24	0,0
LAJA	2016-02-24	0,0
LOS MOLLES	2016-02-24	0,0
MELADO	2016-02-24	0,0
PANGUE	2016-02-24	0,0
RAPEL	2016-02-24	0,0
SAUZAL	2016-02-24	0,0
ACONCAGUA	2016-02-25	0,0
CHAPO	2016-02-25	8,5
COLBÚN	2016-02-25	0,0
INVERNADA	2016-02-25	0,0
LAJA	2016-02-25	0,0
LOS MOLLES	2016-02-25	0,0
MELADO	2016-02-25	0,0
PANGUE	2016-02-25	0,0
RAPEL	2016-02-25	0,0
SAUZAL	2016-02-25	0,0
ACONCAGUA	2016-02-26	0,0
CHAPO	2016-02-26	3,0
COLBÚN	2016-02-26	0,0
INVERNADA	2016-02-26	0,0
LAJA	2016-02-26	0,0
LOS MOLLES	2016-02-26	0,0
MELADO	2016-02-26	0,0
PANGUE	2016-02-26	0,0
RAPEL	2016-02-26	0,0
SAUZAL	2016-02-26	0,0
ACONCAGUA	2016-02-27	0,0
CHAPO	2016-02-27	14,0
COLBÚN	2016-02-27	0,0
INVERNADA	2016-02-27	0,0
LAJA	2016-02-27	0,0
LOS MOLLES	2016-02-27	0,0
MELADO	2016-02-27	0,0
PANGUE	2016-02-27	0,0
RAPEL	2016-02-27	0,0
SAUZAL	2016-02-27	0,0
ACONCAGUA	2016-02-28	0,0
CHAPO	2016-02-28	0,0
COLBÚN	2016-02-28	0,0
INVERNADA	2016-02-28	0,0
LAJA	2016-02-28	0,0
LOS MOLLES	2016-02-28	0,0
MELADO	2016-02-28	0,0
PANGUE	2016-02-28	0,0
RAPEL	2016-02-28	0,0
SAUZAL	2016-02-28	0,0
ACONCAGUA	2016-02-29	0,0
CHAPO	2016-02-29	0,0
COLBÚN	2016-02-29	0,0
INVERNADA	2016-02-29	0,0
LAJA	2016-02-29	0,0
LOS MOLLES	2016-02-29	0,0
MELADO	2016-02-29	0,0
PANGUE	2016-02-29	0,0
PILMAIQUEN	2016-02-29	0,0
PULLINQUE	2016-02-29	0,0
RAPEL	2016-02-29	0,0
SAUZAL	2016-02-29	0,0
ACONCAGUA	2016-03-01	0,0
CHAPO	2016-03-01	0,0
COLBÚN	2016-03-01	0,0
INVERNADA	2016-03-01	0,0
LAJA	2016-03-01	0,0
LOS MOLLES	2016-03-01	0,0
MELADO	2016-03-01	0,0
PANGUE	2016-03-01	0,0
RAPEL	2016-03-01	0,0
SAUZAL	2016-03-01	0,0
ACONCAGUA	2016-03-02	0,0
CHAPO	2016-03-02	0,0
COLBÚN	2016-03-02	0,0
INVERNADA	2016-03-02	0,0
LAJA	2016-03-02	0,0
LOS MOLLES	2016-03-02	0,0
MELADO	2016-03-02	0,0
PANGUE	2016-03-02	0,0
PILMAIQUEN	2016-03-02	0,0
PULLINQUE	2016-03-02	0,0
RAPEL	2016-03-02	0,0
SAUZAL	2016-03-02	0,0
ACONCAGUA	2016-03-03	0,0
CHAPO	2016-03-03	0,0
COLBÚN	2016-03-03	0,0
INVERNADA	2016-03-03	0,0
LAJA	2016-03-03	0,0
LOS MOLLES	2016-03-03	0,0
MELADO	2016-03-03	0,0
PANGUE	2016-03-03	0,0
PILMAIQUEN	2016-03-03	0,0
PULLINQUE	2016-03-03	0,0
RAPEL	2016-03-03	0,0
SAUZAL	2016-03-03	0,0
ACONCAGUA	2016-03-04	0,0
CHAPO	2016-03-04	0,0
COLBÚN	2016-03-04	0,0
INVERNADA	2016-03-04	0,0
LAJA	2016-03-04	0,0
LOS MOLLES	2016-03-04	0,0
MELADO	2016-03-04	0,0
PANGUE	2016-03-04	0,0
PILMAIQUEN	2016-03-04	0,0
PULLINQUE	2016-03-04	0,0
RAPEL	2016-03-04	0,0
SAUZAL	2016-03-04	0,0
ACONCAGUA	2016-03-05	0,0
CHAPO	2016-03-05	0,0
COLBÚN	2016-03-05	0,0
INVERNADA	2016-03-05	0,0
LAJA	2016-03-05	0,0
LOS MOLLES	2016-03-05	0,0
MELADO	2016-03-05	0,0
PANGUE	2016-03-05	0,0
PILMAIQUEN	2016-03-05	0,0
PULLINQUE	2016-03-05	0,0
RAPEL	2016-03-05	0,0
SAUZAL	2016-03-05	0,0
ACONCAGUA	2016-03-06	0,0
CHAPO	2016-03-06	0,0
COLBÚN	2016-03-06	0,0
INVERNADA	2016-03-06	0,0
LAJA	2016-03-06	0,0
LOS MOLLES	2016-03-06	0,0
MELADO	2016-03-06	0,0
PANGUE	2016-03-06	0,0
PILMAIQUEN	2016-03-06	0,0
PULLINQUE	2016-03-06	0,0
RAPEL	2016-03-06	0,0
SAUZAL	2016-03-06	0,0
ACONCAGUA	2016-03-07	0,0
CHAPO	2016-03-07	0,5
COLBÚN	2016-03-07	0,0
INVERNADA	2016-03-07	0,0
LAJA	2016-03-07	0,0
LOS MOLLES	2016-03-07	0,0
MELADO	2016-03-07	0,0
PANGUE	2016-03-07	0,0
PILMAIQUEN	2016-03-07	0,0
PULLINQUE	2016-03-07	0,0
RAPEL	2016-03-07	0,0
SAUZAL	2016-03-07	0,0
ACONCAGUA	2016-03-08	0,0
CHAPO	2016-03-08	4,0
COLBÚN	2016-03-08	0,0
INVERNADA	2016-03-08	0,0
LAJA	2016-03-08	0,0
LOS MOLLES	2016-03-08	0,0
MELADO	2016-03-08	0,0
PANGUE	2016-03-08	0,0
PILMAIQUEN	2016-03-08	0,0
PULLINQUE	2016-03-08	0,0
RAPEL	2016-03-08	0,0
SAUZAL	2016-03-08	0,0
ACONCAGUA	2016-03-09	0,0
CHAPO	2016-03-09	0,0
COLBÚN	2016-03-09	0,0
INVERNADA	2016-03-09	0,0
LAJA	2016-03-09	0,0
LOS MOLLES	2016-03-09	0,0
MELADO	2016-03-09	0,0
PANGUE	2016-03-09	0,0
PILMAIQUEN	2016-03-09	0,0
